Date,1yr,2yr,5yr,10yr,20yr,30yr,In ECB 3dWindow,In ECB 5dWindow,In ECB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,ECB 10yr - 3dWindow Change,ECB 10yr - 5dWindow Change,ECB 10yr - 7dWindow Change,ECB 10yr - Outside 3dWindow Change,ECB 10yr - Outside 5dWindow Change,ECB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change,US10y,US10y Change
1999-01-02,,,,3.863,,,False,False,False,False,False,False,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,
1999-01-03,,,,3.863,,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1999-01-04,,3.071,3.268,3.748,4.304,4.648,False,False,False,False,False,False,-0.11499999999999977,0.0,0.0,0.0,-0.11499999999999977,-0.11499999999999977,-0.11499999999999977,0.0,0.0,0.0,-0.11499999999999977,-0.11499999999999977,-0.11499999999999977,5.0374,
1999-01-05,,3.089,3.267,3.791,4.312,4.641,False,False,False,False,False,False,0.042999999999999705,0.0,0.0,0.0,0.042999999999999705,0.042999999999999705,0.042999999999999705,0.0,0.0,0.0,0.042999999999999705,0.042999999999999705,0.042999999999999705,5.0825,0.045099999999999696
1999-01-06,,3.051,3.284,3.768,4.278,4.581,False,False,False,False,False,False,-0.02300000000000013,0.0,0.0,0.0,-0.02300000000000013,-0.02300000000000013,-0.02300000000000013,0.0,0.0,0.0,-0.02300000000000013,-0.02300000000000013,-0.02300000000000013,5.024,-0.05849999999999955
1999-01-07,,3.02,3.283,3.711,4.31,4.601,False,False,False,False,False,False,-0.05699999999999994,0.0,0.0,0.0,-0.05699999999999994,-0.05699999999999994,-0.05699999999999994,0.0,0.0,0.0,-0.05699999999999994,-0.05699999999999994,-0.05699999999999994,5.1013,0.07730000000000015
1999-01-08,,3.013,3.242,3.714,4.294,4.628,False,False,False,False,False,False,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,5.1959,0.0945999999999998
1999-01-11,,3.044,3.276,3.724,4.387,4.646,False,False,False,False,False,False,0.010000000000000231,0.0,0.0,0.0,0.010000000000000231,0.010000000000000231,0.010000000000000231,0.0,0.0,0.0,0.010000000000000231,0.010000000000000231,0.010000000000000231,5.2399,0.043999999999999595
1999-01-12,,2.982,3.294,3.805,4.298,4.688,False,False,False,False,False,False,0.08099999999999996,0.0,0.0,0.0,0.08099999999999996,0.08099999999999996,0.08099999999999996,0.0,0.0,0.0,0.08099999999999996,0.08099999999999996,0.08099999999999996,5.1781,-0.061799999999999855
1999-01-13,,2.905,3.281,3.672,4.266,4.638,False,False,False,False,False,False,-0.133,0.0,0.0,0.0,-0.133,-0.133,-0.133,0.0,0.0,0.0,-0.133,-0.133,-0.133,5.1172,-0.06089999999999929
1999-01-14,,2.905,3.25,3.712,4.228,4.663,False,False,False,False,False,False,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,5.0342,-0.08300000000000018
1999-01-15,,2.856,3.259,3.677,4.233,4.638,False,False,False,False,False,False,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014,5.0671,0.03289999999999971
1999-01-16,,,,3.683,,,False,False,False,False,False,False,0.005999999999999783,0.0,0.0,0.0,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.0,0.0,0.0,0.005999999999999783,0.005999999999999783,0.005999999999999783,,
1999-01-17,,,,3.695,,,False,False,False,False,False,False,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,,
1999-01-18,,2.834,3.213,3.663,4.224,4.65,False,False,False,False,False,False,-0.03200000000000003,0.0,0.0,0.0,-0.03200000000000003,-0.03200000000000003,-0.03200000000000003,0.0,0.0,0.0,-0.03200000000000003,-0.03200000000000003,-0.03200000000000003,,
1999-01-19,,2.833,3.231,3.657,4.209,4.625,False,False,False,False,False,False,-0.005999999999999783,0.0,0.0,0.0,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,0.0,0.0,0.0,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,5.0967,
1999-01-20,,2.865,3.265,3.678,4.241,4.641,False,False,False,False,False,False,0.020999999999999908,0.0,0.0,0.0,0.020999999999999908,0.020999999999999908,0.020999999999999908,0.0,0.0,0.0,0.020999999999999908,0.020999999999999908,0.020999999999999908,5.1364,0.039699999999999847
1999-01-21,,2.843,3.263,3.673,4.175,4.588,False,False,False,False,False,False,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,5.0736,-0.06280000000000019
1999-01-22,,2.81,3.224,3.648,4.155,4.556,False,False,False,False,False,False,-0.02499999999999991,0.0,0.0,0.0,-0.02499999999999991,-0.02499999999999991,-0.02499999999999991,0.0,0.0,0.0,-0.02499999999999991,-0.02499999999999991,-0.02499999999999991,5.0006,-0.07299999999999951
1999-01-25,,2.82,3.208,3.629,4.16,4.552,False,False,False,False,False,False,-0.019000000000000128,0.0,0.0,0.0,-0.019000000000000128,-0.019000000000000128,-0.019000000000000128,0.0,0.0,0.0,-0.019000000000000128,-0.019000000000000128,-0.019000000000000128,5.019,0.01839999999999975
1999-01-27,,2.836,3.205,3.662,4.147,4.549,False,False,False,False,False,False,0.03299999999999992,0.0,0.0,0.0,0.03299999999999992,0.03299999999999992,0.03299999999999992,0.0,0.0,0.0,0.03299999999999992,0.03299999999999992,0.03299999999999992,5.0195,0.0004999999999997229
1999-01-28,,2.836,3.217,3.645,4.162,4.562,False,False,False,False,False,False,-0.016999999999999904,0.0,0.0,0.0,-0.016999999999999904,-0.016999999999999904,-0.016999999999999904,0.0,0.0,0.0,-0.016999999999999904,-0.016999999999999904,-0.016999999999999904,4.9886,-0.030899999999999928
1999-01-29,,2.863,3.224,3.637,4.183,4.57,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,4.9817,-0.006899999999999906
1999-01-30,,,,3.635,,,False,False,False,False,False,False,-0.002000000000000224,0.0,0.0,0.0,-0.002000000000000224,-0.002000000000000224,-0.002000000000000224,0.0,0.0,0.0,-0.002000000000000224,-0.002000000000000224,-0.002000000000000224,,
1999-01-31,,,,3.635,,,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1999-02-01,,2.924,3.276,3.693,4.244,4.581,False,False,False,False,True,True,0.058000000000000274,0.0,0.0,0.0,0.058000000000000274,0.058000000000000274,0.058000000000000274,0.0,0.058000000000000274,0.058000000000000274,0.058000000000000274,0.0,0.0,5.0889,
1999-02-02,,2.924,3.283,3.71,4.227,4.626,False,False,False,True,True,True,0.016999999999999904,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.0,0.0,0.0,5.1452,0.05630000000000024
1999-02-03,,2.952,3.296,3.75,4.278,4.664,False,False,False,True,True,True,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,5.1751,0.029899999999999594
1999-02-04,,2.986,3.368,3.822,4.358,4.701,False,False,False,True,True,True,0.07200000000000006,0.0,0.0,0.0,0.07200000000000006,0.07200000000000006,0.07200000000000006,0.07200000000000006,0.07200000000000006,0.07200000000000006,0.0,0.0,0.0,5.2508,0.07570000000000032
1999-02-05,,2.963,3.332,3.776,4.331,4.701,False,False,False,False,True,True,-0.04600000000000026,0.0,0.0,0.0,-0.04600000000000026,-0.04600000000000026,-0.04600000000000026,0.0,-0.04600000000000026,-0.04600000000000026,-0.04600000000000026,0.0,0.0,5.2902,0.03939999999999966
1999-02-06,,,,3.781,,,False,False,False,False,False,True,0.0050000000000003375,0.0,0.0,0.0,0.0050000000000003375,0.0050000000000003375,0.0050000000000003375,0.0,0.0,0.0050000000000003375,0.0050000000000003375,0.0050000000000003375,0.0,,
1999-02-08,,3.002,3.391,3.855,4.379,4.748,False,False,False,False,False,False,0.07399999999999984,0.0,0.0,0.0,0.07399999999999984,0.07399999999999984,0.07399999999999984,0.0,0.0,0.0,0.07399999999999984,0.07399999999999984,0.07399999999999984,5.2797,
1999-02-09,,2.963,3.346,3.787,4.29,4.694,False,False,False,False,False,False,-0.06800000000000006,0.0,0.0,0.0,-0.06800000000000006,-0.06800000000000006,-0.06800000000000006,0.0,0.0,0.0,-0.06800000000000006,-0.06800000000000006,-0.06800000000000006,5.2425,-0.037200000000000344
1999-02-10,,2.979,3.346,3.79,4.293,4.683,False,False,False,False,False,False,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,5.2483,0.0058000000000006935
1999-02-11,,2.962,3.321,3.805,4.263,4.669,False,False,False,False,False,False,0.015000000000000124,0.0,0.0,0.0,0.015000000000000124,0.015000000000000124,0.015000000000000124,0.0,0.0,0.0,0.015000000000000124,0.015000000000000124,0.015000000000000124,5.2609,0.012599999999999945
1999-02-12,,2.996,3.367,3.841,4.357,4.714,False,False,False,False,False,False,0.03600000000000003,0.0,0.0,0.0,0.03600000000000003,0.03600000000000003,0.03600000000000003,0.0,0.0,0.0,0.03600000000000003,0.03600000000000003,0.03600000000000003,5.4323,0.17139999999999933
1999-02-13,,,,3.865,,,False,False,False,False,False,False,0.02400000000000002,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,,
1999-02-15,,3.036,3.438,3.926,4.43,4.802,False,False,False,False,False,False,0.06099999999999994,0.0,0.0,0.0,0.06099999999999994,0.06099999999999994,0.06099999999999994,0.0,0.0,0.0,0.06099999999999994,0.06099999999999994,0.06099999999999994,,
1999-02-16,,3.042,3.452,3.88,4.43,4.833,False,False,False,False,False,False,-0.04600000000000026,0.0,0.0,0.0,-0.04600000000000026,-0.04600000000000026,-0.04600000000000026,0.0,0.0,0.0,-0.04600000000000026,-0.04600000000000026,-0.04600000000000026,5.3737,
1999-02-17,,3.008,3.411,3.893,4.375,4.817,False,False,False,False,False,False,0.0129999999999999,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,5.3243,-0.04940000000000033
1999-02-18,,3.025,3.422,3.884,4.413,4.795,False,False,False,False,False,False,-0.008999999999999897,0.0,0.0,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,0.0,0.0,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,5.388,0.06369999999999987
1999-02-19,,2.967,3.377,3.902,4.385,4.804,False,False,False,False,False,False,0.018000000000000238,0.0,0.0,0.0,0.018000000000000238,0.018000000000000238,0.018000000000000238,0.0,0.0,0.0,0.018000000000000238,0.018000000000000238,0.018000000000000238,5.4058,0.01780000000000026
1999-02-20,,,,3.899,,,False,False,False,False,False,False,-0.0030000000000001137,0.0,0.0,0.0,-0.0030000000000001137,-0.0030000000000001137,-0.0030000000000001137,0.0,0.0,0.0,-0.0030000000000001137,-0.0030000000000001137,-0.0030000000000001137,,
1999-02-22,,2.967,3.367,3.879,4.359,4.802,False,False,False,False,False,False,-0.020000000000000018,0.0,0.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.0,0.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,5.3715,
1999-02-23,,2.95,3.331,3.85,4.336,4.777,False,False,False,False,False,False,-0.028999999999999915,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915,5.4364,0.06489999999999974
1999-02-24,,3.013,3.374,3.862,4.366,4.78,False,False,False,False,False,False,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,5.515,0.07859999999999978
1999-02-25,,3.048,3.445,3.908,4.518,4.829,False,False,False,False,False,False,0.04599999999999982,0.0,0.0,0.0,0.04599999999999982,0.04599999999999982,0.04599999999999982,0.0,0.0,0.0,0.04599999999999982,0.04599999999999982,0.04599999999999982,5.6192,0.10420000000000051
1999-02-26,,3.142,3.525,3.997,4.511,4.928,False,False,False,False,False,False,0.08899999999999997,0.0,0.0,0.0,0.08899999999999997,0.08899999999999997,0.08899999999999997,0.0,0.0,0.0,0.08899999999999997,0.08899999999999997,0.08899999999999997,5.5735,-0.045700000000000074
1999-02-27,,,,4.009,,,False,False,False,False,False,False,0.012000000000000455,0.0,0.0,0.0,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.0,0.0,0.0,0.012000000000000455,0.012000000000000455,0.012000000000000455,,
1999-02-28,,,,4.001,,,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,,
1999-03-01,,3.218,3.605,4.091,4.621,5.039,False,False,True,False,False,False,0.08999999999999986,0.0,0.0,0.08999999999999986,0.08999999999999986,0.08999999999999986,0.0,0.0,0.0,0.0,0.08999999999999986,0.08999999999999986,0.08999999999999986,5.6652,
1999-03-02,,3.201,3.606,4.084,4.578,5.024,False,True,True,False,False,False,-0.007000000000000561,0.0,-0.007000000000000561,-0.007000000000000561,-0.007000000000000561,0.0,0.0,0.0,0.0,0.0,-0.007000000000000561,-0.007000000000000561,-0.007000000000000561,5.6103,-0.05489999999999995
1999-03-03,,3.237,3.636,4.103,4.65,5.089,True,True,True,False,False,False,0.019000000000000128,0.019000000000000128,0.019000000000000128,0.019000000000000128,0.0,0.0,0.0,0.0,0.0,0.0,0.019000000000000128,0.019000000000000128,0.019000000000000128,5.675,0.0647000000000002
1999-03-04,,3.19,3.646,4.166,4.679,5.123,True,True,True,False,False,False,0.06300000000000061,0.06300000000000061,0.06300000000000061,0.06300000000000061,0.0,0.0,0.0,0.0,0.0,0.0,0.06300000000000061,0.06300000000000061,0.06300000000000061,5.7027,0.02770000000000028
1999-03-05,,3.078,3.487,4.153,4.518,4.96,True,True,True,False,False,False,-0.013000000000000789,-0.013000000000000789,-0.013000000000000789,-0.013000000000000789,0.0,0.0,0.0,0.0,0.0,0.0,-0.013000000000000789,-0.013000000000000789,-0.013000000000000789,5.6431,-0.05960000000000054
1999-03-06,,,,4.007,,,False,True,True,False,False,False,-0.1459999999999999,0.0,-0.1459999999999999,-0.1459999999999999,-0.1459999999999999,0.0,0.0,0.0,0.0,0.0,-0.1459999999999999,-0.1459999999999999,-0.1459999999999999,,
1999-03-07,,,,4.007,,,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1999-03-08,,3.078,3.495,4.038,4.613,5.012,False,False,False,False,False,False,0.031000000000000583,0.0,0.0,0.0,0.031000000000000583,0.031000000000000583,0.031000000000000583,0.0,0.0,0.0,0.031000000000000583,0.031000000000000583,0.031000000000000583,5.6189,
1999-03-09,,3.054,3.502,4.098,4.644,5.034,False,False,False,False,False,False,0.05999999999999961,0.0,0.0,0.0,0.05999999999999961,0.05999999999999961,0.05999999999999961,0.0,0.0,0.0,0.05999999999999961,0.05999999999999961,0.05999999999999961,5.5489,-0.07000000000000028
1999-03-10,,3.066,3.492,4.066,4.62,5.042,False,False,False,False,False,False,-0.03200000000000003,0.0,0.0,0.0,-0.03200000000000003,-0.03200000000000003,-0.03200000000000003,0.0,0.0,0.0,-0.03200000000000003,-0.03200000000000003,-0.03200000000000003,5.5651,0.016200000000000436
1999-03-11,,2.983,3.457,4.079,4.521,5.022,False,False,False,False,False,False,0.0129999999999999,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,5.5674,0.0022999999999999687
1999-03-12,,3.001,3.443,4.023,4.557,4.979,False,False,False,False,False,False,-0.05600000000000005,0.0,0.0,0.0,-0.05600000000000005,-0.05600000000000005,-0.05600000000000005,0.0,0.0,0.0,-0.05600000000000005,-0.05600000000000005,-0.05600000000000005,5.5301,-0.03730000000000011
1999-03-13,,,,4.016,,,False,False,False,False,False,False,-0.006999999999999673,0.0,0.0,0.0,-0.006999999999999673,-0.006999999999999673,-0.006999999999999673,0.0,0.0,0.0,-0.006999999999999673,-0.006999999999999673,-0.006999999999999673,,
1999-03-14,,,,4.037,,,False,False,False,False,False,False,0.020999999999999908,0.0,0.0,0.0,0.020999999999999908,0.020999999999999908,0.020999999999999908,0.0,0.0,0.0,0.020999999999999908,0.020999999999999908,0.020999999999999908,,
1999-03-15,,2.923,3.419,4.006,4.568,4.987,False,False,True,False,False,False,-0.030999999999999694,0.0,0.0,-0.030999999999999694,-0.030999999999999694,-0.030999999999999694,0.0,0.0,0.0,0.0,-0.030999999999999694,-0.030999999999999694,-0.030999999999999694,5.5021,
1999-03-16,,2.989,3.383,4.008,4.502,4.945,False,True,True,False,False,False,0.0019999999999997797,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,5.4539,-0.048200000000000465
1999-03-17,,2.989,3.39,3.936,4.479,4.91,True,True,True,False,False,False,-0.07200000000000006,-0.07200000000000006,-0.07200000000000006,-0.07200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.07200000000000006,-0.07200000000000006,-0.07200000000000006,5.4907,0.03680000000000039
1999-03-18,,2.989,3.357,3.921,4.47,4.884,True,True,True,False,False,False,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,0.0,0.0,0.0,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,5.4733,-0.017400000000000304
1999-03-19,,2.995,3.378,3.915,4.5,4.889,True,True,True,False,False,False,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,0.0,0.0,0.0,0.0,0.0,0.0,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,5.5353,0.06200000000000028
1999-03-20,,,,3.906,,,False,True,True,False,False,False,-0.008999999999999897,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,0.0,0.0,0.0,0.0,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,,
1999-03-21,,,,3.916,,,False,False,True,False,False,False,0.009999999999999787,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,,
1999-03-22,,2.995,3.406,3.968,4.502,4.939,False,False,False,False,False,False,0.052000000000000046,0.0,0.0,0.0,0.052000000000000046,0.052000000000000046,0.052000000000000046,0.0,0.0,0.0,0.052000000000000046,0.052000000000000046,0.052000000000000046,5.5683,
1999-03-23,,3.013,3.426,3.996,4.532,4.961,False,False,False,False,False,False,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025,5.5676,-0.000700000000000145
1999-03-24,,2.982,3.405,3.995,4.536,4.955,False,False,False,False,False,False,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,5.5278,-0.03979999999999961
1999-03-25,,2.964,3.388,3.968,4.539,4.953,False,False,False,False,False,False,-0.027000000000000135,0.0,0.0,0.0,-0.027000000000000135,-0.027000000000000135,-0.027000000000000135,0.0,0.0,0.0,-0.027000000000000135,-0.027000000000000135,-0.027000000000000135,5.5855,0.05769999999999964
1999-03-26,,2.956,3.479,4.04,4.587,4.97,False,False,False,False,False,False,0.07200000000000006,0.0,0.0,0.0,0.07200000000000006,0.07200000000000006,0.07200000000000006,0.0,0.0,0.0,0.07200000000000006,0.07200000000000006,0.07200000000000006,5.5917,0.0062000000000006494
1999-03-27,,,,4.032,,,False,False,False,False,False,True,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,,
1999-03-28,,,,4.032,,,False,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1999-03-29,,2.919,3.461,4.061,4.599,5.041,False,False,False,True,True,True,0.028999999999999915,0.0,0.0,0.0,0.028999999999999915,0.028999999999999915,0.028999999999999915,0.028999999999999915,0.028999999999999915,0.028999999999999915,0.0,0.0,0.0,5.6415,
1999-03-30,,2.892,3.414,4.045,4.58,4.97,False,False,False,True,True,True,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,5.5747,-0.06679999999999975
1999-03-31,,2.87,3.398,3.994,4.543,4.962,False,False,False,True,True,True,-0.05099999999999971,0.0,0.0,0.0,-0.05099999999999971,-0.05099999999999971,-0.05099999999999971,-0.05099999999999971,-0.05099999999999971,-0.05099999999999971,0.0,0.0,0.0,5.6093,0.034600000000000186
1999-04-01,,2.859,3.382,3.993,4.55,4.951,False,False,False,False,True,True,-0.001000000000000334,0.0,0.0,0.0,-0.001000000000000334,-0.001000000000000334,-0.001000000000000334,0.0,-0.001000000000000334,-0.001000000000000334,-0.001000000000000334,0.0,0.0,5.6471,0.037799999999999834
1999-04-02,,2.838,3.376,4.018,4.553,4.98,False,False,False,False,False,True,0.02499999999999991,0.0,0.0,0.0,0.02499999999999991,0.02499999999999991,0.02499999999999991,0.0,0.0,0.02499999999999991,0.02499999999999991,0.02499999999999991,0.0,,
1999-04-05,,2.859,3.377,4.049,4.556,4.993,False,False,True,False,False,False,0.031000000000000583,0.0,0.0,0.031000000000000583,0.031000000000000583,0.031000000000000583,0.0,0.0,0.0,0.0,0.031000000000000583,0.031000000000000583,0.031000000000000583,5.5504,
1999-04-06,,2.794,3.268,3.948,4.424,4.866,False,True,True,False,False,False,-0.10100000000000042,0.0,-0.10100000000000042,-0.10100000000000042,-0.10100000000000042,0.0,0.0,0.0,0.0,0.0,-0.10100000000000042,-0.10100000000000042,-0.10100000000000042,5.4748,-0.07559999999999967
1999-04-07,,2.836,3.303,3.897,4.425,4.844,True,True,True,False,False,False,-0.051000000000000156,-0.051000000000000156,-0.051000000000000156,-0.051000000000000156,0.0,0.0,0.0,0.0,0.0,0.0,-0.051000000000000156,-0.051000000000000156,-0.051000000000000156,5.479,0.0041999999999999815
1999-04-08,,2.685,3.183,3.906,4.332,4.836,True,True,True,False,False,False,0.009000000000000341,0.009000000000000341,0.009000000000000341,0.009000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000341,0.009000000000000341,0.009000000000000341,5.3717,-0.1073000000000004
1999-04-09,,2.744,3.246,3.844,4.35,4.76,True,True,True,False,False,False,-0.06200000000000028,-0.06200000000000028,-0.06200000000000028,-0.06200000000000028,0.0,0.0,0.0,0.0,0.0,0.0,-0.06200000000000028,-0.06200000000000028,-0.06200000000000028,5.389,0.017300000000000537
1999-04-10,,,,3.842,,,False,True,True,False,False,False,-0.0019999999999997797,0.0,-0.0019999999999997797,-0.0019999999999997797,-0.0019999999999997797,0.0,0.0,0.0,0.0,0.0,-0.0019999999999997797,-0.0019999999999997797,-0.0019999999999997797,,
1999-04-11,,,,3.841,,,False,False,True,False,False,False,-0.0009999999999998899,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,0.0,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,,
1999-04-12,,2.738,3.236,3.802,4.316,4.732,False,False,False,False,False,False,-0.039000000000000146,0.0,0.0,0.0,-0.039000000000000146,-0.039000000000000146,-0.039000000000000146,0.0,0.0,0.0,-0.039000000000000146,-0.039000000000000146,-0.039000000000000146,5.3775,
1999-04-13,,2.754,3.268,3.808,4.381,4.748,False,False,False,False,False,False,0.005999999999999783,0.0,0.0,0.0,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.0,0.0,0.0,0.005999999999999783,0.005999999999999783,0.005999999999999783,5.4421,0.06459999999999955
1999-04-14,,2.742,3.267,3.832,4.377,4.748,False,False,False,False,False,False,0.02400000000000002,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,5.454,0.0118999999999998
1999-04-15,,2.741,3.305,3.811,4.422,4.805,False,False,False,False,False,False,-0.020999999999999908,0.0,0.0,0.0,-0.020999999999999908,-0.020999999999999908,-0.020999999999999908,0.0,0.0,0.0,-0.020999999999999908,-0.020999999999999908,-0.020999999999999908,5.4905,0.0365000000000002
1999-04-16,,2.741,3.287,3.873,4.435,4.862,False,False,False,False,False,False,0.06200000000000028,0.0,0.0,0.0,0.06200000000000028,0.06200000000000028,0.06200000000000028,0.0,0.0,0.0,0.06200000000000028,0.06200000000000028,0.06200000000000028,5.5342,0.043700000000000294
1999-04-17,,,,3.866,,,False,False,False,False,False,False,-0.007000000000000117,0.0,0.0,0.0,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,0.0,0.0,0.0,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,,
1999-04-18,,,,3.867,,,False,False,False,False,False,False,0.0009999999999998899,0.0,0.0,0.0,0.0009999999999998899,0.0009999999999998899,0.0009999999999998899,0.0,0.0,0.0,0.0009999999999998899,0.0009999999999998899,0.0009999999999998899,,
1999-04-19,,2.686,3.221,3.902,4.422,4.86,False,False,True,False,False,False,0.03500000000000014,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014,0.0,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014,5.4954,
1999-04-20,,2.68,3.22,3.845,4.394,4.82,False,True,True,False,False,False,-0.05699999999999994,0.0,-0.05699999999999994,-0.05699999999999994,-0.05699999999999994,0.0,0.0,0.0,0.0,0.0,-0.05699999999999994,-0.05699999999999994,-0.05699999999999994,5.4698,-0.025599999999999845
1999-04-21,,2.69,3.215,3.834,4.382,4.744,True,True,True,False,False,False,-0.01100000000000012,-0.01100000000000012,-0.01100000000000012,-0.01100000000000012,0.0,0.0,0.0,0.0,0.0,0.0,-0.01100000000000012,-0.01100000000000012,-0.01100000000000012,5.4768,0.006999999999999673
