Date,2yr - AG,3yr - AG,5yr - AG,10yr,Indexed,3yr - NSW,5yr - NSW,10yr - NSW,In RBA 3dWindow,In RBA 5dWindow,In RBA 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,RBA 10yr - 3dWindow Change,RBA 10yr - 5dWindow Change,RBA 10yr - 7dWindow Change,RBA 10yr - Outside 3dWindow Change,RBA 10yr - Outside 5dWindow Change,RBA 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
1995-01-03,10.23,10.22,10.17,10.06,5.47,,,,False,False,False,False,False,False,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
1995-01-04,10.31,10.32,10.28,10.18,5.51,,,,False,False,False,False,False,False,0.11999999999999922,0.0,0.0,0.0,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.0,0.0,0.0,0.11999999999999922,0.11999999999999922,0.11999999999999922
1995-01-05,10.35,10.37,10.34,10.32,5.54,,,,False,False,False,False,False,False,0.14000000000000057,0.0,0.0,0.0,0.14000000000000057,0.14000000000000057,0.14000000000000057,0.0,0.0,0.0,0.14000000000000057,0.14000000000000057,0.14000000000000057
1995-01-06,10.34,10.37,10.36,10.36,5.56,,,,False,False,False,False,False,False,0.03999999999999915,0.0,0.0,0.0,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.0,0.0,0.0,0.03999999999999915,0.03999999999999915,0.03999999999999915
1995-01-09,10.3,10.36,10.37,10.43,5.57,,,,False,False,False,False,False,False,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028
1995-01-10,10.28,10.38,10.4,10.42,5.58,,,,False,False,False,False,False,False,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
1995-01-11,10.28,10.38,10.39,10.37,5.57,,,,False,False,False,False,False,False,-0.05000000000000071,0.0,0.0,0.0,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,0.0,0.0,0.0,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071
1995-01-12,10.2,10.3,10.31,10.3,5.55,,,,False,False,False,False,False,False,-0.06999999999999851,0.0,0.0,0.0,-0.06999999999999851,-0.06999999999999851,-0.06999999999999851,0.0,0.0,0.0,-0.06999999999999851,-0.06999999999999851,-0.06999999999999851
1995-01-13,10.26,10.36,10.38,10.41,5.57,,,,False,False,False,False,False,False,0.10999999999999943,0.0,0.0,0.0,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.0,0.0,0.0,0.10999999999999943,0.10999999999999943,0.10999999999999943
1995-01-16,10.05,10.16,10.21,10.29,5.53,,,,False,False,False,False,False,False,-0.120000000000001,0.0,0.0,0.0,-0.120000000000001,-0.120000000000001,-0.120000000000001,0.0,0.0,0.0,-0.120000000000001,-0.120000000000001,-0.120000000000001
1995-01-17,10.02,10.13,10.18,10.28,5.53,,,,False,False,False,False,False,False,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
1995-01-18,10.1,10.19,10.23,10.28,5.53,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-01-19,10.23,10.31,10.33,10.33,5.53,,,,False,False,False,False,False,False,0.05000000000000071,0.0,0.0,0.0,0.05000000000000071,0.05000000000000071,0.05000000000000071,0.0,0.0,0.0,0.05000000000000071,0.05000000000000071,0.05000000000000071
1995-01-20,10.29,10.37,10.39,10.41,5.57,,,,False,False,False,False,False,False,0.08000000000000007,0.0,0.0,0.0,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.08000000000000007,0.08000000000000007,0.08000000000000007
1995-01-23,10.35,10.44,10.48,10.56,5.62,,,,False,False,False,False,False,False,0.15000000000000036,0.0,0.0,0.0,0.15000000000000036,0.15000000000000036,0.15000000000000036,0.0,0.0,0.0,0.15000000000000036,0.15000000000000036,0.15000000000000036
1995-01-24,10.32,10.41,10.45,10.5,5.61,,,,False,False,False,False,False,False,-0.0600000000000005,0.0,0.0,0.0,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,0.0,0.0,0.0,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005
1995-01-25,10.1,10.23,10.29,10.38,5.6,,,,False,False,False,False,False,False,-0.11999999999999922,0.0,0.0,0.0,-0.11999999999999922,-0.11999999999999922,-0.11999999999999922,0.0,0.0,0.0,-0.11999999999999922,-0.11999999999999922,-0.11999999999999922
1995-01-27,9.98,10.06,10.14,10.23,5.58,,,,False,False,False,False,False,False,-0.15000000000000036,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,-0.15000000000000036,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,-0.15000000000000036
1995-01-30,9.91,10.0,10.08,10.18,5.56,,,,False,False,False,False,True,True,-0.05000000000000071,0.0,0.0,0.0,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,0.0,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,0.0,0.0
1995-01-31,10.14,10.24,10.32,10.4,5.61,,,,False,False,False,True,True,True,0.22000000000000064,0.0,0.0,0.0,0.22000000000000064,0.22000000000000064,0.22000000000000064,0.22000000000000064,0.22000000000000064,0.22000000000000064,0.0,0.0,0.0
1995-02-01,9.88,9.98,10.09,10.2,5.57,,,,False,False,False,True,True,True,-0.20000000000000107,0.0,0.0,0.0,-0.20000000000000107,-0.20000000000000107,-0.20000000000000107,-0.20000000000000107,-0.20000000000000107,-0.20000000000000107,0.0,0.0,0.0
1995-02-02,9.88,9.98,10.11,10.22,5.58,,,,False,False,False,True,True,True,0.02000000000000135,0.0,0.0,0.0,0.02000000000000135,0.02000000000000135,0.02000000000000135,0.02000000000000135,0.02000000000000135,0.02000000000000135,0.0,0.0,0.0
1995-02-03,9.83,9.94,10.07,10.16,5.57,,,,False,False,False,False,True,True,-0.0600000000000005,0.0,0.0,0.0,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,0.0,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,0.0,0.0
1995-02-06,9.57,9.69,9.88,10.02,5.55,,,,False,False,False,False,False,False,-0.14000000000000057,0.0,0.0,0.0,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,0.0,0.0,0.0,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057
1995-02-07,9.67,9.8,10.03,10.17,5.58,,,,False,False,False,False,False,False,0.15000000000000036,0.0,0.0,0.0,0.15000000000000036,0.15000000000000036,0.15000000000000036,0.0,0.0,0.0,0.15000000000000036,0.15000000000000036,0.15000000000000036
1995-02-08,9.63,9.78,10.02,10.13,5.59,,,,False,False,False,False,False,False,-0.03999999999999915,0.0,0.0,0.0,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,0.0,0.0,0.0,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915
1995-02-09,9.69,9.82,10.04,10.14,5.58,,,,False,False,False,False,False,False,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
1995-02-10,9.69,9.81,10.03,10.15,5.58,,,,False,False,False,False,False,False,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
1995-02-13,9.72,9.85,10.08,10.23,5.59,,,,False,False,False,False,False,False,0.08000000000000007,0.0,0.0,0.0,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.08000000000000007,0.08000000000000007,0.08000000000000007
1995-02-14,9.73,9.86,10.11,10.27,5.61,,,,False,False,False,False,False,False,0.03999999999999915,0.0,0.0,0.0,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.0,0.0,0.0,0.03999999999999915,0.03999999999999915,0.03999999999999915
1995-02-15,9.57,9.7,9.98,10.15,5.58,,,,False,False,False,False,False,False,-0.11999999999999922,0.0,0.0,0.0,-0.11999999999999922,-0.11999999999999922,-0.11999999999999922,0.0,0.0,0.0,-0.11999999999999922,-0.11999999999999922,-0.11999999999999922
1995-02-16,9.51,9.65,9.93,10.12,5.57,,,,False,False,False,False,False,False,-0.030000000000001137,0.0,0.0,0.0,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137,0.0,0.0,0.0,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137
1995-02-17,9.53,9.66,9.95,10.19,5.59,,,,False,False,False,False,False,False,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028
1995-02-20,9.6,9.73,10.01,10.21,5.6,,,,False,False,False,False,False,False,0.02000000000000135,0.0,0.0,0.0,0.02000000000000135,0.02000000000000135,0.02000000000000135,0.0,0.0,0.0,0.02000000000000135,0.02000000000000135,0.02000000000000135
1995-02-21,9.52,9.65,9.93,10.14,5.59,,,,False,False,False,False,False,False,-0.07000000000000028,0.0,0.0,0.0,-0.07000000000000028,-0.07000000000000028,-0.07000000000000028,0.0,0.0,0.0,-0.07000000000000028,-0.07000000000000028,-0.07000000000000028
1995-02-22,9.47,9.62,9.94,10.2,5.59,,,,False,False,False,False,False,False,0.05999999999999872,0.0,0.0,0.0,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.0,0.0,0.0,0.05999999999999872,0.05999999999999872,0.05999999999999872
1995-02-23,9.28,9.45,9.82,10.17,5.61,,,,False,False,False,False,False,False,-0.02999999999999936,0.0,0.0,0.0,-0.02999999999999936,-0.02999999999999936,-0.02999999999999936,0.0,0.0,0.0,-0.02999999999999936,-0.02999999999999936,-0.02999999999999936
1995-02-24,9.3,9.48,9.85,10.15,5.58,,,,False,False,False,False,False,False,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574
1995-02-27,9.04,9.23,9.66,10.06,5.55,,,,False,False,False,False,False,False,-0.08999999999999986,0.0,0.0,0.0,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986,0.0,0.0,0.0,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986
1995-02-28,9.1,9.28,9.68,9.85,5.5,,,,False,False,False,False,False,False,-0.21000000000000085,0.0,0.0,0.0,-0.21000000000000085,-0.21000000000000085,-0.21000000000000085,0.0,0.0,0.0,-0.21000000000000085,-0.21000000000000085,-0.21000000000000085
1995-03-01,9.09,9.27,9.64,9.9,5.56,,,,False,False,False,False,False,False,0.05000000000000071,0.0,0.0,0.0,0.05000000000000071,0.05000000000000071,0.05000000000000071,0.0,0.0,0.0,0.05000000000000071,0.05000000000000071,0.05000000000000071
1995-03-02,9.25,9.41,9.76,9.95,5.55,,,,False,False,False,False,False,False,0.049999999999998934,0.0,0.0,0.0,0.049999999999998934,0.049999999999998934,0.049999999999998934,0.0,0.0,0.0,0.049999999999998934,0.049999999999998934,0.049999999999998934
1995-03-03,9.44,9.59,9.92,10.08,5.56,,,,False,False,False,False,False,False,0.13000000000000078,0.0,0.0,0.0,0.13000000000000078,0.13000000000000078,0.13000000000000078,0.0,0.0,0.0,0.13000000000000078,0.13000000000000078,0.13000000000000078
1995-03-06,9.6,9.74,10.12,10.36,5.58,,,,False,False,False,False,False,False,0.27999999999999936,0.0,0.0,0.0,0.27999999999999936,0.27999999999999936,0.27999999999999936,0.0,0.0,0.0,0.27999999999999936,0.27999999999999936,0.27999999999999936
1995-03-07,9.48,9.62,10.01,10.31,5.56,,,,False,False,False,False,False,False,-0.049999999999998934,0.0,0.0,0.0,-0.049999999999998934,-0.049999999999998934,-0.049999999999998934,0.0,0.0,0.0,-0.049999999999998934,-0.049999999999998934,-0.049999999999998934
1995-03-08,9.55,9.7,10.09,10.36,5.57,,,,False,False,False,False,False,False,0.049999999999998934,0.0,0.0,0.0,0.049999999999998934,0.049999999999998934,0.049999999999998934,0.0,0.0,0.0,0.049999999999998934,0.049999999999998934,0.049999999999998934
1995-03-09,9.66,9.79,10.09,10.23,5.56,,,,False,False,False,False,False,False,-0.129999999999999,0.0,0.0,0.0,-0.129999999999999,-0.129999999999999,-0.129999999999999,0.0,0.0,0.0,-0.129999999999999,-0.129999999999999,-0.129999999999999
1995-03-10,9.68,9.8,10.11,10.25,5.55,,,,False,False,False,False,False,False,0.019999999999999574,0.0,0.0,0.0,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.0,0.0,0.0,0.019999999999999574,0.019999999999999574,0.019999999999999574
1995-03-13,9.5,9.63,9.95,10.12,5.55,,,,False,False,False,False,False,False,-0.13000000000000078,0.0,0.0,0.0,-0.13000000000000078,-0.13000000000000078,-0.13000000000000078,0.0,0.0,0.0,-0.13000000000000078,-0.13000000000000078,-0.13000000000000078
1995-03-14,9.39,9.53,9.87,10.08,5.53,,,,False,False,False,False,False,False,-0.03999999999999915,0.0,0.0,0.0,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,0.0,0.0,0.0,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915
1995-03-15,9.36,9.57,9.79,9.94,5.49,,,,False,False,False,False,False,False,-0.14000000000000057,0.0,0.0,0.0,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,0.0,0.0,0.0,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057
1995-03-16,9.32,9.54,9.78,10.0,5.48,,,,False,False,False,False,False,False,0.0600000000000005,0.0,0.0,0.0,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.0,0.0,0.0,0.0600000000000005,0.0600000000000005,0.0600000000000005
1995-03-17,9.42,9.64,9.0,10.17,5.49,,,,False,False,False,False,False,False,0.16999999999999993,0.0,0.0,0.0,0.16999999999999993,0.16999999999999993,0.16999999999999993,0.0,0.0,0.0,0.16999999999999993,0.16999999999999993,0.16999999999999993
1995-03-20,9.46,9.68,9.94,10.22,5.5,,,,False,False,False,False,False,False,0.05000000000000071,0.0,0.0,0.0,0.05000000000000071,0.05000000000000071,0.05000000000000071,0.0,0.0,0.0,0.05000000000000071,0.05000000000000071,0.05000000000000071
1995-03-21,9.34,9.58,8.89,10.18,5.5,,,,False,False,False,False,False,False,-0.040000000000000924,0.0,0.0,0.0,-0.040000000000000924,-0.040000000000000924,-0.040000000000000924,0.0,0.0,0.0,-0.040000000000000924,-0.040000000000000924,-0.040000000000000924
1995-03-22,9.38,9.64,9.97,10.3,5.52,,,,False,False,False,False,False,False,0.120000000000001,0.0,0.0,0.0,0.120000000000001,0.120000000000001,0.120000000000001,0.0,0.0,0.0,0.120000000000001,0.120000000000001,0.120000000000001
1995-03-23,9.38,9.63,9.94,10.23,5.52,,,,False,False,False,False,False,False,-0.07000000000000028,0.0,0.0,0.0,-0.07000000000000028,-0.07000000000000028,-0.07000000000000028,0.0,0.0,0.0,-0.07000000000000028,-0.07000000000000028,-0.07000000000000028
1995-03-24,9.34,9.59,9.91,10.2,5.51,,,,False,False,False,False,False,False,-0.030000000000001137,0.0,0.0,0.0,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137,0.0,0.0,0.0,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137
1995-03-27,9.11,9.37,9.743,10.07,5.49,,,,False,False,False,True,True,True,-0.129999999999999,0.0,0.0,0.0,-0.129999999999999,-0.129999999999999,-0.129999999999999,-0.129999999999999,-0.129999999999999,-0.129999999999999,0.0,0.0,0.0
1995-03-28,9.17,9.42,9.76,10.07,5.49,,,,False,False,False,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-03-29,9.3,9.55,9.88,10.19,5.49,,,,False,False,False,True,True,True,0.11999999999999922,0.0,0.0,0.0,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.0,0.0,0.0
1995-03-30,9.3,9.55,9.87,10.13,5.49,,,,False,False,False,False,True,True,-0.05999999999999872,0.0,0.0,0.0,-0.05999999999999872,-0.05999999999999872,-0.05999999999999872,0.0,-0.05999999999999872,-0.05999999999999872,-0.05999999999999872,0.0,0.0
1995-03-31,8.99,9.25,9.57,9.83,5.45,,,,False,False,False,False,False,True,-0.3000000000000007,0.0,0.0,0.0,-0.3000000000000007,-0.3000000000000007,-0.3000000000000007,0.0,0.0,-0.3000000000000007,-0.3000000000000007,-0.3000000000000007,0.0
1995-04-03,8.98,9.24,9.61,9.9,5.45,,,,False,False,False,False,False,False,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028
1995-04-04,8.94,9.2,9.53,9.8,5.44,,,,False,False,False,False,False,False,-0.09999999999999964,0.0,0.0,0.0,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,0.0,0.0,0.0,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964
1995-04-05,8.98,9.24,9.56,9.84,5.44,,,,False,False,False,False,False,False,0.03999999999999915,0.0,0.0,0.0,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.0,0.0,0.0,0.03999999999999915,0.03999999999999915,0.03999999999999915
1995-04-06,8.94,9.2,9.51,9.79,5.35,,,,False,False,False,False,False,False,-0.05000000000000071,0.0,0.0,0.0,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,0.0,0.0,0.0,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071
1995-04-07,8.97,9.24,9.56,9.83,5.33,,,,False,False,False,False,False,False,0.040000000000000924,0.0,0.0,0.0,0.040000000000000924,0.040000000000000924,0.040000000000000924,0.0,0.0,0.0,0.040000000000000924,0.040000000000000924,0.040000000000000924
1995-04-10,9.01,9.26,9.59,9.9,5.34,,,,False,False,False,False,False,False,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028
1995-04-11,8.92,9.16,9.419,9.8,5.33,,,,False,False,False,False,False,False,-0.09999999999999964,0.0,0.0,0.0,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,0.0,0.0,0.0,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964
1995-04-12,8.87,9.11,9.44,9.78,5.29,,,,False,False,False,False,False,False,-0.02000000000000135,0.0,0.0,0.0,-0.02000000000000135,-0.02000000000000135,-0.02000000000000135,0.0,0.0,0.0,-0.02000000000000135,-0.02000000000000135,-0.02000000000000135
1995-04-13,8.84,9.09,9.41,9.77,5.26,,,,False,False,False,False,False,False,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
1995-04-18,8.66,8.91,9.28,9.69,5.24,,,,False,False,False,False,False,False,-0.08000000000000007,0.0,0.0,0.0,-0.08000000000000007,-0.08000000000000007,-0.08000000000000007,0.0,0.0,0.0,-0.08000000000000007,-0.08000000000000007,-0.08000000000000007
1995-04-19,8.74,8.99,9.37,9.79,5.17,,,,False,False,False,False,False,False,0.09999999999999964,0.0,0.0,0.0,0.09999999999999964,0.09999999999999964,0.09999999999999964,0.0,0.0,0.0,0.09999999999999964,0.09999999999999964,0.09999999999999964
1995-04-20,8.77,9.01,9.37,9.76,5.12,,,,False,False,False,False,False,False,-0.02999999999999936,0.0,0.0,0.0,-0.02999999999999936,-0.02999999999999936,-0.02999999999999936,0.0,0.0,0.0,-0.02999999999999936,-0.02999999999999936,-0.02999999999999936
1995-04-21,8.91,9.13,9.47,9.85,5.12,,,,False,False,False,False,False,False,0.08999999999999986,0.0,0.0,0.0,0.08999999999999986,0.08999999999999986,0.08999999999999986,0.0,0.0,0.0,0.08999999999999986,0.08999999999999986,0.08999999999999986
1995-04-24,9.03,9.24,9.56,9.86,5.12,,,,False,False,False,False,False,False,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
1995-04-26,9.0,9.19,9.49,9.84,5.12,,,,False,False,False,False,False,False,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574
1995-04-27,8.84,9.03,9.34,9.69,5.08,,,,False,False,False,False,False,False,-0.15000000000000036,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,-0.15000000000000036,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,-0.15000000000000036
1995-04-28,8.82,9.01,9.32,9.69,5.08,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-01,8.82,9.01,9.33,9.69,5.07,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-02,8.81,9.0,9.32,9.7,5.08,,,,False,False,False,False,False,False,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
1995-05-03,8.79,8.98,9.29,9.68,5.08,,,,False,False,False,False,False,False,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574
1995-05-04,8.57,8.75,9.06,9.47,4.9,,,,False,False,False,False,False,False,-0.20999999999999908,0.0,0.0,0.0,-0.20999999999999908,-0.20999999999999908,-0.20999999999999908,0.0,0.0,0.0,-0.20999999999999908,-0.20999999999999908,-0.20999999999999908
1995-05-05,8.56,8.73,9.02,9.38,4.81,,,,False,False,False,False,False,False,-0.08999999999999986,0.0,0.0,0.0,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986,0.0,0.0,0.0,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986
1995-05-08,8.27,8.46,8.74,9.1,4.75,,,,False,False,False,False,False,False,-0.28000000000000114,0.0,0.0,0.0,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,0.0,0.0,0.0,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114
1995-05-09,8.24,8.42,8.7,9.05,4.77,,,,False,False,False,False,False,False,-0.049999999999998934,0.0,0.0,0.0,-0.049999999999998934,-0.049999999999998934,-0.049999999999998934,0.0,0.0,0.0,-0.049999999999998934,-0.049999999999998934,-0.049999999999998934
1995-05-10,8.22,8.39,8.67,9.02,4.7,,,,False,False,False,False,False,False,-0.030000000000001137,0.0,0.0,0.0,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137,0.0,0.0,0.0,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137
1995-05-11,8.24,8.43,8.69,9.05,4.71,,,,False,False,False,False,False,False,0.030000000000001137,0.0,0.0,0.0,0.030000000000001137,0.030000000000001137,0.030000000000001137,0.0,0.0,0.0,0.030000000000001137,0.030000000000001137,0.030000000000001137
1995-05-12,8.25,8.43,8.71,9.1,4.71,,,,False,False,False,False,False,False,0.049999999999998934,0.0,0.0,0.0,0.049999999999998934,0.049999999999998934,0.049999999999998934,0.0,0.0,0.0,0.049999999999998934,0.049999999999998934,0.049999999999998934
1995-05-15,8.07,8.26,8.57,9.01,4.7,,,,False,False,False,False,False,False,-0.08999999999999986,0.0,0.0,0.0,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986,0.0,0.0,0.0,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986
1995-05-16,8.1,8.28,8.59,9.01,4.72,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-17,8.0,8.19,8.48,8.86,4.73,,,,False,False,False,False,False,False,-0.15000000000000036,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,-0.15000000000000036,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,-0.15000000000000036
1995-05-18,8.11,8.31,8.61,8.99,4.74,,,,False,False,False,False,False,False,0.13000000000000078,0.0,0.0,0.0,0.13000000000000078,0.13000000000000078,0.13000000000000078,0.0,0.0,0.0,0.13000000000000078,0.13000000000000078,0.13000000000000078
1995-05-19,8.19,8.39,8.69,9.09,4.77,,,,False,False,False,False,False,False,0.09999999999999964,0.0,0.0,0.0,0.09999999999999964,0.09999999999999964,0.09999999999999964,0.0,0.0,0.0,0.09999999999999964,0.09999999999999964,0.09999999999999964
1995-05-22,8.21,8.39,8.7,9.1,4.78,,,,False,False,False,True,True,True,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0
1995-05-23,8.15,8.33,8.64,9.06,4.79,,,,False,False,False,True,True,True,-0.03999999999999915,0.0,0.0,0.0,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,0.0,0.0,0.0
1995-05-24,7.99,8.17,8.49,8.94,4.79,,,,False,False,False,True,True,True,-0.120000000000001,0.0,0.0,0.0,-0.120000000000001,-0.120000000000001,-0.120000000000001,-0.120000000000001,-0.120000000000001,-0.120000000000001,0.0,0.0,0.0
1995-05-25,7.79,7.97,8.28,8.74,4.78,,,,False,False,False,False,True,True,-0.1999999999999993,0.0,0.0,0.0,-0.1999999999999993,-0.1999999999999993,-0.1999999999999993,0.0,-0.1999999999999993,-0.1999999999999993,-0.1999999999999993,0.0,0.0
1995-05-26,7.84,8.02,8.32,8.81,4.79,,,,False,False,False,False,False,True,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.0
1995-05-29,7.71,7.89,8.24,8.82,4.79,,,,False,False,False,False,False,False,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
1995-05-30,7.69,7.86,8.23,8.83,4.79,,,,False,False,False,False,False,False,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
1995-05-31,7.76,7.92,8.31,8.94,4.81,,,,False,False,False,False,False,False,0.10999999999999943,0.0,0.0,0.0,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.0,0.0,0.0,0.10999999999999943,0.10999999999999943,0.10999999999999943
1995-06-01,7.85,8.02,8.41,9.04,4.83,,,,False,False,False,False,False,False,0.09999999999999964,0.0,0.0,0.0,0.09999999999999964,0.09999999999999964,0.09999999999999964,0.0,0.0,0.0,0.09999999999999964,0.09999999999999964,0.09999999999999964
1995-06-02,7.78,7.96,8.36,9.0,4.81,,,,False,False,False,False,False,False,-0.03999999999999915,0.0,0.0,0.0,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,0.0,0.0,0.0,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915
