Date,1yr,2yr,3yr,4yr,5yr,6yr,7yr,8yr,9yr,10yr,15yr,20yr,25yr,30yr,40yr,In BoJ 3dWindow,In BoJ 5dWindow,In BoJ 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,BoJ 10yr - 3dWindow Change,BoJ 10yr - 5dWindow Change,BoJ 10yr - 7dWindow Change,BoJ 10yr - Outside 3dWindow Change,BoJ 10yr - Outside 5dWindow Change,BoJ 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
1999-01-04,0.567,0.79,1.067,1.3,1.498,1.703,1.861,1.939,1.971,2.093,2.607,2.684,,,,False,False,True,False,False,False,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,
1999-01-05,0.548,0.758,1.025,1.255,1.448,1.646,1.802,1.881,1.919,2.04,2.55,2.643,,,,False,False,False,False,False,False,-0.052999999999999936,0.0,0.0,0.0,-0.052999999999999936,-0.052999999999999936,-0.052999999999999936,0.0,0.0,0.0,-0.052999999999999936,-0.052999999999999936,-0.052999999999999936
1999-01-06,0.519,0.716,0.951,1.176,1.361,1.544,1.71,1.797,1.839,1.965,2.46,2.569,,,,False,False,False,False,False,False,-0.07499999999999996,0.0,0.0,0.0,-0.07499999999999996,-0.07499999999999996,-0.07499999999999996,0.0,0.0,0.0,-0.07499999999999996,-0.07499999999999996,-0.07499999999999996
1999-01-07,0.469,0.633,0.817,1.022,1.193,1.358,1.52,1.615,1.664,1.803,2.268,2.41,,,,False,False,False,False,False,False,-0.16200000000000014,0.0,0.0,0.0,-0.16200000000000014,-0.16200000000000014,-0.16200000000000014,0.0,0.0,0.0,-0.16200000000000014,-0.16200000000000014,-0.16200000000000014
1999-01-08,0.516,0.708,0.925,1.151,1.34,1.525,1.694,1.787,1.82,1.94,2.419,2.515,,,,False,False,False,False,False,False,0.137,0.0,0.0,0.0,0.137,0.137,0.137,0.0,0.0,0.0,0.137,0.137,0.137
1999-01-11,0.502,0.687,0.891,1.103,1.283,1.458,1.622,1.718,1.754,1.87,2.367,2.485,,,,False,False,False,False,False,False,-0.06999999999999984,0.0,0.0,0.0,-0.06999999999999984,-0.06999999999999984,-0.06999999999999984,0.0,0.0,0.0,-0.06999999999999984,-0.06999999999999984,-0.06999999999999984
1999-01-12,0.502,0.683,0.901,1.113,1.293,1.472,1.633,1.733,1.772,1.882,2.382,2.496,,,,False,False,False,False,False,False,0.011999999999999789,0.0,0.0,0.0,0.011999999999999789,0.011999999999999789,0.011999999999999789,0.0,0.0,0.0,0.011999999999999789,0.011999999999999789,0.011999999999999789
1999-01-13,0.493,0.664,0.861,1.071,1.254,1.429,1.59,1.689,1.733,1.843,2.36,2.483,,,,False,False,False,False,False,False,-0.038999999999999924,0.0,0.0,0.0,-0.038999999999999924,-0.038999999999999924,-0.038999999999999924,0.0,0.0,0.0,-0.038999999999999924,-0.038999999999999924,-0.038999999999999924
1999-01-14,0.465,0.62,0.8,1.009,1.188,1.359,1.523,1.626,1.677,1.791,2.319,2.447,,,,False,False,False,False,False,False,-0.052000000000000046,0.0,0.0,0.0,-0.052000000000000046,-0.052000000000000046,-0.052000000000000046,0.0,0.0,0.0,-0.052000000000000046,-0.052000000000000046,-0.052000000000000046
1999-01-18,0.477,0.643,0.829,1.053,1.236,1.416,1.587,1.689,1.744,1.859,2.4,2.517,,,,False,False,False,False,False,False,0.06800000000000006,0.0,0.0,0.0,0.06800000000000006,0.06800000000000006,0.06800000000000006,0.0,0.0,0.0,0.06800000000000006,0.06800000000000006,0.06800000000000006
1999-01-19,0.488,0.669,0.88,1.114,1.309,1.497,1.676,1.781,1.846,1.958,2.515,2.692,,,,False,False,False,False,False,False,0.09899999999999998,0.0,0.0,0.0,0.09899999999999998,0.09899999999999998,0.09899999999999998,0.0,0.0,0.0,0.09899999999999998,0.09899999999999998,0.09899999999999998
1999-01-20,0.47,0.644,0.843,1.073,1.252,1.423,1.603,1.706,1.779,1.9,2.469,2.675,,,,False,False,False,False,False,False,-0.05800000000000005,0.0,0.0,0.0,-0.05800000000000005,-0.05800000000000005,-0.05800000000000005,0.0,0.0,0.0,-0.05800000000000005,-0.05800000000000005,-0.05800000000000005
1999-01-21,0.48,0.65,0.849,1.094,1.279,1.456,1.643,1.735,1.792,1.911,2.489,2.683,,,,False,False,False,False,False,False,0.01100000000000012,0.0,0.0,0.0,0.01100000000000012,0.01100000000000012,0.01100000000000012,0.0,0.0,0.0,0.01100000000000012,0.01100000000000012,0.01100000000000012
1999-01-22,0.47,0.64,0.835,1.074,1.262,1.436,1.622,1.706,1.749,1.867,2.433,2.623,,,,False,False,False,False,False,False,-0.04400000000000004,0.0,0.0,0.0,-0.04400000000000004,-0.04400000000000004,-0.04400000000000004,0.0,0.0,0.0,-0.04400000000000004,-0.04400000000000004,-0.04400000000000004
1999-01-25,0.471,0.657,0.87,1.11,1.298,1.476,1.661,1.745,1.786,1.872,2.451,2.627,,,,False,False,False,False,False,False,0.0050000000000001155,0.0,0.0,0.0,0.0050000000000001155,0.0050000000000001155,0.0050000000000001155,0.0,0.0,0.0,0.0050000000000001155,0.0050000000000001155,0.0050000000000001155
1999-01-26,0.471,0.642,0.842,1.075,1.257,1.427,1.606,1.694,1.74,1.835,2.406,2.595,,,,False,False,False,False,False,False,-0.037000000000000144,0.0,0.0,0.0,-0.037000000000000144,-0.037000000000000144,-0.037000000000000144,0.0,0.0,0.0,-0.037000000000000144,-0.037000000000000144,-0.037000000000000144
1999-01-27,0.482,0.668,0.889,1.129,1.32,1.497,1.679,1.77,1.819,1.915,2.48,2.652,,,,False,False,False,False,False,False,0.08000000000000007,0.0,0.0,0.0,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.08000000000000007,0.08000000000000007,0.08000000000000007
1999-01-28,0.474,0.66,0.917,1.156,1.354,1.531,1.717,1.811,1.863,1.961,2.519,2.683,,,,False,False,False,False,False,False,0.04600000000000004,0.0,0.0,0.0,0.04600000000000004,0.04600000000000004,0.04600000000000004,0.0,0.0,0.0,0.04600000000000004,0.04600000000000004,0.04600000000000004
1999-01-29,0.495,0.682,0.97,1.224,1.433,1.622,1.814,1.917,1.973,2.07,2.629,2.777,,,,False,False,False,False,False,False,0.10899999999999976,0.0,0.0,0.0,0.10899999999999976,0.10899999999999976,0.10899999999999976,0.0,0.0,0.0,0.10899999999999976,0.10899999999999976,0.10899999999999976
1999-02-01,0.5,0.696,1.003,1.262,1.471,1.661,1.849,1.958,2.018,2.118,2.673,2.823,,,,False,False,False,False,True,True,0.04800000000000004,0.0,0.0,0.0,0.04800000000000004,0.04800000000000004,0.04800000000000004,0.0,0.04800000000000004,0.04800000000000004,0.04800000000000004,0.0,0.0
1999-02-02,0.535,0.743,1.128,1.421,1.667,1.888,2.085,2.206,2.265,2.365,2.922,3.026,,,,False,False,True,True,True,True,0.24700000000000033,0.0,0.0,0.24700000000000033,0.24700000000000033,0.24700000000000033,0.0,0.24700000000000033,0.24700000000000033,0.24700000000000033,0.0,0.0,0.0
1999-02-03,0.522,0.72,1.112,1.409,1.659,1.879,2.075,2.207,2.283,2.395,2.946,3.102,,,,False,True,True,True,True,True,0.029999999999999805,0.0,0.029999999999999805,0.029999999999999805,0.029999999999999805,0.0,0.0,0.029999999999999805,0.029999999999999805,0.029999999999999805,0.0,0.0,0.0
1999-02-04,0.478,0.655,1.017,1.305,1.549,1.769,1.966,2.088,2.154,2.261,2.808,3.005,,,,True,True,True,True,True,True,-0.1339999999999999,-0.1339999999999999,-0.1339999999999999,-0.1339999999999999,0.0,0.0,0.0,-0.1339999999999999,-0.1339999999999999,-0.1339999999999999,0.0,0.0,0.0
1999-02-05,0.479,0.661,1.048,1.36,1.633,1.888,2.088,2.234,2.312,2.43,2.99,3.171,,,,True,True,True,False,True,True,0.16900000000000004,0.16900000000000004,0.16900000000000004,0.16900000000000004,0.0,0.0,0.0,0.0,0.16900000000000004,0.16900000000000004,0.16900000000000004,0.0,0.0
1999-02-08,0.455,0.613,0.963,1.245,1.492,1.717,1.911,2.055,2.129,2.254,2.806,3.021,,,,False,False,True,False,False,False,-0.17600000000000016,0.0,0.0,-0.17600000000000016,-0.17600000000000016,-0.17600000000000016,0.0,0.0,0.0,0.0,-0.17600000000000016,-0.17600000000000016,-0.17600000000000016
1999-02-09,0.439,0.586,0.903,1.148,1.362,1.556,1.741,1.899,1.971,2.106,2.644,2.893,,,,False,False,True,False,False,False,-0.14800000000000013,0.0,0.0,-0.14800000000000013,-0.14800000000000013,-0.14800000000000013,0.0,0.0,0.0,0.0,-0.14800000000000013,-0.14800000000000013,-0.14800000000000013
1999-02-10,0.439,0.588,0.907,1.15,1.361,1.556,1.742,1.902,1.978,2.113,2.657,2.903,,,,False,True,True,False,False,False,0.007000000000000117,0.0,0.007000000000000117,0.007000000000000117,0.007000000000000117,0.0,0.0,0.0,0.0,0.0,0.007000000000000117,0.007000000000000117,0.007000000000000117
1999-02-12,0.445,0.6,0.939,1.203,1.431,1.642,1.836,1.985,2.059,2.186,2.742,2.961,,,,True,True,True,False,False,False,0.07299999999999995,0.07299999999999995,0.07299999999999995,0.07299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.07299999999999995,0.07299999999999995,0.07299999999999995
1999-02-15,0.378,0.542,0.886,1.181,1.438,1.673,1.879,2.035,2.114,2.24,2.814,3.021,,,,False,False,True,False,False,False,0.05400000000000027,0.0,0.0,0.05400000000000027,0.05400000000000027,0.05400000000000027,0.0,0.0,0.0,0.0,0.05400000000000027,0.05400000000000027,0.05400000000000027
1999-02-16,0.341,0.489,0.809,1.096,1.343,1.561,1.76,1.912,1.987,2.104,2.705,2.95,,,,False,False,False,False,False,False,-0.13600000000000012,0.0,0.0,0.0,-0.13600000000000012,-0.13600000000000012,-0.13600000000000012,0.0,0.0,0.0,-0.13600000000000012,-0.13600000000000012,-0.13600000000000012
1999-02-17,0.3,0.429,0.722,1.013,1.267,1.487,1.692,1.848,1.922,2.04,2.653,2.909,,,,False,False,False,False,False,False,-0.06400000000000006,0.0,0.0,0.0,-0.06400000000000006,-0.06400000000000006,-0.06400000000000006,0.0,0.0,0.0,-0.06400000000000006,-0.06400000000000006,-0.06400000000000006
1999-02-18,0.27,0.383,0.627,0.921,1.186,1.411,1.626,1.79,1.87,1.996,2.596,2.868,,,,False,False,False,False,False,False,-0.04400000000000004,0.0,0.0,0.0,-0.04400000000000004,-0.04400000000000004,-0.04400000000000004,0.0,0.0,0.0,-0.04400000000000004,-0.04400000000000004,-0.04400000000000004
1999-02-19,0.25,0.363,0.579,0.842,1.077,1.284,1.495,1.668,1.754,1.885,2.457,2.753,,,,False,False,False,False,False,False,-0.11099999999999999,0.0,0.0,0.0,-0.11099999999999999,-0.11099999999999999,-0.11099999999999999,0.0,0.0,0.0,-0.11099999999999999,-0.11099999999999999,-0.11099999999999999
1999-02-22,0.259,0.357,0.566,0.818,1.045,1.25,1.453,1.634,1.727,1.881,2.435,2.708,,,,False,False,True,False,False,False,-0.0040000000000000036,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036,0.0,0.0,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036
1999-02-23,0.278,0.378,0.627,0.893,1.142,1.366,1.572,1.757,1.855,2.008,2.567,2.818,,,,False,True,True,False,False,False,0.127,0.0,0.127,0.127,0.127,0.0,0.0,0.0,0.0,0.0,0.127,0.127,0.127
1999-02-24,0.279,0.377,0.622,0.887,1.143,1.36,1.57,1.758,1.857,2.006,2.582,2.838,,,,True,True,True,False,False,False,-0.002000000000000224,-0.002000000000000224,-0.002000000000000224,-0.002000000000000224,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000000000000224,-0.002000000000000224,-0.002000000000000224
1999-02-25,0.289,0.4,0.636,0.91,1.175,1.392,1.6,1.781,1.879,2.02,2.606,2.86,,,,True,True,True,False,False,False,0.014000000000000234,0.014000000000000234,0.014000000000000234,0.014000000000000234,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234
1999-02-26,0.288,0.4,0.624,0.904,1.176,1.399,1.61,1.775,1.862,1.993,2.571,2.831,,,,True,True,True,False,False,False,-0.026999999999999913,-0.026999999999999913,-0.026999999999999913,-0.026999999999999913,0.0,0.0,0.0,0.0,0.0,0.0,-0.026999999999999913,-0.026999999999999913,-0.026999999999999913
1999-03-01,0.286,0.401,0.611,0.884,1.152,1.369,1.572,1.732,1.823,1.95,2.529,2.795,,,,False,False,False,False,False,False,-0.04300000000000015,0.0,0.0,0.0,-0.04300000000000015,-0.04300000000000015,-0.04300000000000015,0.0,0.0,0.0,-0.04300000000000015,-0.04300000000000015,-0.04300000000000015
1999-03-02,0.276,0.392,0.588,0.86,1.123,1.333,1.531,1.692,1.785,1.913,2.497,2.76,,,,False,False,True,False,False,False,-0.03699999999999992,0.0,0.0,-0.03699999999999992,-0.03699999999999992,-0.03699999999999992,0.0,0.0,0.0,0.0,-0.03699999999999992,-0.03699999999999992,-0.03699999999999992
1999-03-03,0.242,0.34,0.51,0.754,1.0,1.199,1.395,1.564,1.664,1.795,2.355,2.624,,,,False,True,True,False,False,False,-0.1180000000000001,0.0,-0.1180000000000001,-0.1180000000000001,-0.1180000000000001,0.0,0.0,0.0,0.0,0.0,-0.1180000000000001,-0.1180000000000001,-0.1180000000000001
1999-03-04,0.192,0.28,0.447,0.685,0.933,1.133,1.344,1.506,1.602,1.734,2.298,2.577,,,,True,True,True,False,False,False,-0.06099999999999994,-0.06099999999999994,-0.06099999999999994,-0.06099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,-0.06099999999999994,-0.06099999999999994,-0.06099999999999994
1999-03-05,0.191,0.273,0.419,0.644,0.889,1.088,1.303,1.462,1.554,1.685,2.258,2.548,,,,True,True,True,False,False,False,-0.04899999999999993,-0.04899999999999993,-0.04899999999999993,-0.04899999999999993,0.0,0.0,0.0,0.0,0.0,0.0,-0.04899999999999993,-0.04899999999999993,-0.04899999999999993
1999-03-08,0.209,0.301,0.469,0.692,0.938,1.138,1.356,1.523,1.619,1.752,2.329,2.601,,,,False,False,True,False,False,False,0.06699999999999995,0.0,0.0,0.06699999999999995,0.06699999999999995,0.06699999999999995,0.0,0.0,0.0,0.0,0.06699999999999995,0.06699999999999995,0.06699999999999995
1999-03-09,0.224,0.332,0.514,0.738,0.984,1.19,1.415,1.59,1.69,1.825,2.406,2.676,,,,False,False,False,False,False,False,0.07299999999999995,0.0,0.0,0.0,0.07299999999999995,0.07299999999999995,0.07299999999999995,0.0,0.0,0.0,0.07299999999999995,0.07299999999999995,0.07299999999999995
1999-03-10,0.224,0.328,0.505,0.728,0.967,1.174,1.4,1.57,1.663,1.799,2.384,2.657,,,,False,False,False,False,False,False,-0.026000000000000023,0.0,0.0,0.0,-0.026000000000000023,-0.026000000000000023,-0.026000000000000023,0.0,0.0,0.0,-0.026000000000000023,-0.026000000000000023,-0.026000000000000023
1999-03-11,0.238,0.349,0.55,0.786,1.037,1.262,1.495,1.662,1.746,1.876,2.478,2.727,,,,False,False,False,False,False,False,0.07699999999999996,0.0,0.0,0.0,0.07699999999999996,0.07699999999999996,0.07699999999999996,0.0,0.0,0.0,0.07699999999999996,0.07699999999999996,0.07699999999999996
1999-03-12,0.227,0.331,0.516,0.752,1.0,1.216,1.456,1.622,1.706,1.833,2.435,2.694,,,,False,False,False,False,False,False,-0.04299999999999993,0.0,0.0,0.0,-0.04299999999999993,-0.04299999999999993,-0.04299999999999993,0.0,0.0,0.0,-0.04299999999999993,-0.04299999999999993,-0.04299999999999993
1999-03-15,0.235,0.353,0.552,0.805,1.062,1.298,1.532,1.699,1.777,1.9,2.497,2.735,,,,False,False,False,False,False,False,0.06699999999999995,0.0,0.0,0.0,0.06699999999999995,0.06699999999999995,0.06699999999999995,0.0,0.0,0.0,0.06699999999999995,0.06699999999999995,0.06699999999999995
1999-03-16,0.226,0.35,0.548,0.806,1.068,1.301,1.534,1.702,1.781,1.905,2.5,2.738,,,,False,False,False,False,False,False,0.0050000000000001155,0.0,0.0,0.0,0.0050000000000001155,0.0050000000000001155,0.0050000000000001155,0.0,0.0,0.0,0.0050000000000001155,0.0050000000000001155,0.0050000000000001155
1999-03-17,0.205,0.317,0.49,0.734,0.986,1.205,1.436,1.604,1.69,1.813,2.394,2.642,,,,False,False,False,False,False,False,-0.09200000000000008,0.0,0.0,0.0,-0.09200000000000008,-0.09200000000000008,-0.09200000000000008,0.0,0.0,0.0,-0.09200000000000008,-0.09200000000000008,-0.09200000000000008
1999-03-18,0.204,0.308,0.474,0.719,0.968,1.189,1.422,1.591,1.674,1.795,2.364,2.606,,,,False,False,False,False,False,False,-0.018000000000000016,0.0,0.0,0.0,-0.018000000000000016,-0.018000000000000016,-0.018000000000000016,0.0,0.0,0.0,-0.018000000000000016,-0.018000000000000016,-0.018000000000000016
1999-03-19,0.193,0.299,0.458,0.698,0.945,1.169,1.404,1.58,1.664,1.784,2.354,2.596,,,,False,False,False,False,False,False,-0.010999999999999899,0.0,0.0,0.0,-0.010999999999999899,-0.010999999999999899,-0.010999999999999899,0.0,0.0,0.0,-0.010999999999999899,-0.010999999999999899,-0.010999999999999899
1999-03-23,0.195,0.306,0.455,0.699,0.945,1.167,1.41,1.596,1.685,1.799,2.378,2.612,,,,False,False,False,False,False,False,0.014999999999999902,0.0,0.0,0.0,0.014999999999999902,0.014999999999999902,0.014999999999999902,0.0,0.0,0.0,0.014999999999999902,0.014999999999999902,0.014999999999999902
1999-03-24,0.195,0.321,0.486,0.734,0.992,1.222,1.479,1.664,1.75,1.866,2.441,2.663,,,,False,False,False,False,False,False,0.06700000000000017,0.0,0.0,0.0,0.06700000000000017,0.06700000000000017,0.06700000000000017,0.0,0.0,0.0,0.06700000000000017,0.06700000000000017,0.06700000000000017
1999-03-25,0.194,0.311,0.447,0.683,0.928,1.156,1.405,1.589,1.685,1.804,2.37,2.591,,,,False,False,False,False,False,False,-0.062000000000000055,0.0,0.0,0.0,-0.062000000000000055,-0.062000000000000055,-0.062000000000000055,0.0,0.0,0.0,-0.062000000000000055,-0.062000000000000055,-0.062000000000000055
1999-03-26,0.191,0.296,0.418,0.639,0.874,1.093,1.34,1.526,1.624,1.748,2.313,2.538,,,,False,False,False,False,False,False,-0.05600000000000005,0.0,0.0,0.0,-0.05600000000000005,-0.05600000000000005,-0.05600000000000005,0.0,0.0,0.0,-0.05600000000000005,-0.05600000000000005,-0.05600000000000005
1999-03-29,0.2,0.317,0.454,0.674,0.907,1.125,1.369,1.548,1.643,1.765,2.332,2.556,,,,False,False,False,True,True,True,0.016999999999999904,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.0,0.0,0.0
1999-03-30,0.199,0.333,0.448,0.653,0.87,1.077,1.307,1.48,1.571,1.692,2.269,2.504,,,,False,False,True,True,True,True,-0.07299999999999995,0.0,0.0,-0.07299999999999995,-0.07299999999999995,-0.07299999999999995,0.0,-0.07299999999999995,-0.07299999999999995,-0.07299999999999995,0.0,0.0,0.0
1999-03-31,0.211,0.348,0.475,0.682,0.9,1.103,1.331,1.501,1.594,1.716,2.295,2.531,,,,False,True,True,True,True,True,0.02400000000000002,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.0
1999-04-01,0.207,0.345,0.472,0.671,0.885,1.083,1.308,1.473,1.562,1.687,2.262,2.505,,,,True,True,True,False,True,True,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915,0.0,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915,0.0,0.0
1999-04-02,0.206,0.345,0.49,0.695,0.911,1.109,1.332,1.487,1.567,1.695,2.261,2.502,,,,True,True,True,False,False,True,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0
1999-04-05,0.208,0.346,0.501,0.721,0.943,1.14,1.356,1.501,1.58,1.71,2.27,2.508,,,,False,False,True,False,False,False,0.014999999999999902,0.0,0.0,0.014999999999999902,0.014999999999999902,0.014999999999999902,0.0,0.0,0.0,0.0,0.014999999999999902,0.014999999999999902,0.014999999999999902
1999-04-06,0.212,0.347,0.504,0.731,0.963,1.17,1.391,1.543,1.625,1.761,2.322,2.558,,,,False,False,False,False,False,False,0.050999999999999934,0.0,0.0,0.0,0.050999999999999934,0.050999999999999934,0.050999999999999934,0.0,0.0,0.0,0.050999999999999934,0.050999999999999934,0.050999999999999934
1999-04-07,0.196,0.325,0.456,0.672,0.896,1.087,1.302,1.445,1.526,1.656,2.216,2.483,,,,False,False,False,False,False,False,-0.10499999999999998,0.0,0.0,0.0,-0.10499999999999998,-0.10499999999999998,-0.10499999999999998,0.0,0.0,0.0,-0.10499999999999998,-0.10499999999999998,-0.10499999999999998
1999-04-08,0.191,0.312,0.432,0.636,0.847,1.028,1.235,1.37,1.448,1.575,2.141,2.412,,,,False,False,False,False,False,False,-0.08099999999999996,0.0,0.0,0.0,-0.08099999999999996,-0.08099999999999996,-0.08099999999999996,0.0,0.0,0.0,-0.08099999999999996,-0.08099999999999996,-0.08099999999999996
1999-04-09,0.189,0.313,0.428,0.632,0.845,1.027,1.233,1.371,1.455,1.584,2.144,2.41,,,,False,False,False,False,False,False,0.009000000000000119,0.0,0.0,0.0,0.009000000000000119,0.009000000000000119,0.009000000000000119,0.0,0.0,0.0,0.009000000000000119,0.009000000000000119,0.009000000000000119
1999-04-12,0.18,0.304,0.409,0.604,0.809,0.986,1.187,1.327,1.416,1.546,2.092,2.365,,,,False,False,False,False,False,False,-0.038000000000000034,0.0,0.0,0.0,-0.038000000000000034,-0.038000000000000034,-0.038000000000000034,0.0,0.0,0.0,-0.038000000000000034,-0.038000000000000034,-0.038000000000000034
1999-04-13,0.189,0.315,0.431,0.633,0.845,1.026,1.231,1.372,1.46,1.588,2.133,2.393,,,,False,False,False,False,False,False,0.04200000000000004,0.0,0.0,0.0,0.04200000000000004,0.04200000000000004,0.04200000000000004,0.0,0.0,0.0,0.04200000000000004,0.04200000000000004,0.04200000000000004
1999-04-14,0.195,0.32,0.434,0.639,0.858,1.049,1.259,1.408,1.5,1.63,2.175,2.427,,,,False,False,False,False,False,False,0.041999999999999815,0.0,0.0,0.0,0.041999999999999815,0.041999999999999815,0.041999999999999815,0.0,0.0,0.0,0.041999999999999815,0.041999999999999815,0.041999999999999815
1999-04-15,0.176,0.279,0.382,0.582,0.797,0.977,1.185,1.333,1.429,1.564,2.113,2.369,,,,False,False,False,False,False,False,-0.06599999999999984,0.0,0.0,0.0,-0.06599999999999984,-0.06599999999999984,-0.06599999999999984,0.0,0.0,0.0,-0.06599999999999984,-0.06599999999999984,-0.06599999999999984
1999-04-16,0.175,0.292,0.389,0.592,0.811,0.997,1.209,1.36,1.457,1.592,2.149,2.399,,,,False,False,False,False,False,False,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025
1999-04-19,0.172,0.279,0.363,0.558,0.776,0.958,1.169,1.324,1.426,1.563,2.128,2.383,,,,False,False,False,False,False,False,-0.029000000000000137,0.0,0.0,0.0,-0.029000000000000137,-0.029000000000000137,-0.029000000000000137,0.0,0.0,0.0,-0.029000000000000137,-0.029000000000000137,-0.029000000000000137
1999-04-20,0.159,0.265,0.334,0.521,0.734,0.91,1.119,1.268,1.368,1.486,2.08,2.343,,,,False,False,False,False,False,False,-0.07699999999999996,0.0,0.0,0.0,-0.07699999999999996,-0.07699999999999996,-0.07699999999999996,0.0,0.0,0.0,-0.07699999999999996,-0.07699999999999996,-0.07699999999999996
1999-04-21,0.147,0.255,0.332,0.517,0.732,0.906,1.113,1.259,1.355,1.472,2.061,2.325,,,,False,False,False,False,False,False,-0.014000000000000012,0.0,0.0,0.0,-0.014000000000000012,-0.014000000000000012,-0.014000000000000012,0.0,0.0,0.0,-0.014000000000000012,-0.014000000000000012,-0.014000000000000012
1999-04-22,0.146,0.25,0.313,0.486,0.699,0.872,1.076,1.223,1.324,1.445,2.029,2.302,,,,False,False,False,False,False,False,-0.026999999999999913,0.0,0.0,0.0,-0.026999999999999913,-0.026999999999999913,-0.026999999999999913,0.0,0.0,0.0,-0.026999999999999913,-0.026999999999999913,-0.026999999999999913
1999-04-23,0.145,0.25,0.322,0.505,0.726,0.912,1.126,1.271,1.368,1.488,2.08,2.34,,,,False,False,False,False,False,False,0.04299999999999993,0.0,0.0,0.0,0.04299999999999993,0.04299999999999993,0.04299999999999993,0.0,0.0,0.0,0.04299999999999993,0.04299999999999993,0.04299999999999993
1999-04-26,0.15,0.245,0.3,0.481,0.699,0.882,1.093,1.235,1.334,1.453,2.051,2.317,,,,False,False,False,False,False,False,-0.03499999999999992,0.0,0.0,0.0,-0.03499999999999992,-0.03499999999999992,-0.03499999999999992,0.0,0.0,0.0,-0.03499999999999992,-0.03499999999999992,-0.03499999999999992
1999-04-27,0.14,0.212,0.275,0.445,0.649,0.823,1.024,1.163,1.26,1.376,1.979,2.248,,,,False,False,False,False,False,False,-0.07700000000000018,0.0,0.0,0.0,-0.07700000000000018,-0.07700000000000018,-0.07700000000000018,0.0,0.0,0.0,-0.07700000000000018,-0.07700000000000018,-0.07700000000000018
1999-04-28,0.147,0.217,0.31,0.492,0.708,0.892,1.091,1.221,1.311,1.424,2.021,2.281,,,,False,False,False,False,False,False,0.04800000000000004,0.0,0.0,0.0,0.04800000000000004,0.04800000000000004,0.04800000000000004,0.0,0.0,0.0,0.04800000000000004,0.04800000000000004,0.04800000000000004
1999-04-30,0.134,0.204,0.296,0.473,0.687,0.868,1.064,1.188,1.274,1.387,1.972,2.229,,,,False,False,False,False,False,False,-0.03699999999999992,0.0,0.0,0.0,-0.03699999999999992,-0.03699999999999992,-0.03699999999999992,0.0,0.0,0.0,-0.03699999999999992,-0.03699999999999992,-0.03699999999999992
1999-05-06,0.131,0.185,0.273,0.433,0.629,0.798,0.983,1.102,1.188,1.302,1.87,2.129,,,,True,True,True,False,False,False,-0.08499999999999996,-0.08499999999999996,-0.08499999999999996,-0.08499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.08499999999999996,-0.08499999999999996,-0.08499999999999996
1999-05-07,0.124,0.179,0.268,0.426,0.621,0.789,0.972,1.089,1.174,1.289,1.842,2.099,,,,True,True,True,False,False,False,-0.013000000000000123,-0.013000000000000123,-0.013000000000000123,-0.013000000000000123,0.0,0.0,0.0,0.0,0.0,0.0,-0.013000000000000123,-0.013000000000000123,-0.013000000000000123
1999-05-10,0.129,0.181,0.28,0.451,0.651,0.824,1.011,1.12,1.2,1.312,1.859,2.112,,,,False,False,True,False,False,False,0.02300000000000013,0.0,0.0,0.02300000000000013,0.02300000000000013,0.02300000000000013,0.0,0.0,0.0,0.0,0.02300000000000013,0.02300000000000013,0.02300000000000013
1999-05-11,0.128,0.181,0.282,0.46,0.664,0.841,1.031,1.141,1.222,1.333,1.876,2.119,,,,False,False,False,False,False,False,0.020999999999999908,0.0,0.0,0.0,0.020999999999999908,0.020999999999999908,0.020999999999999908,0.0,0.0,0.0,0.020999999999999908,0.020999999999999908,0.020999999999999908
