Date,2yr,5yr,10yr,20yr,In SNB 3dWindow,In SNB 5dWindow,In SNB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,US10yr,US10yr Change,SNB 10yr - 3dWindow Change,SNB 10yr - 5dWindow Change,SNB 10yr - 7dWindow Change,SNB 10yr - Outside 3dWindow Change,SNB 10yr - Outside 5dWindow Change,SNB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
1997-01-01,2.049,3.056,4.125,4.919,False,False,False,False,False,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-02,2.049,3.056,4.125,4.919,False,False,False,False,False,False,0.0,6.5556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-03,2.049,3.056,4.125,4.919,False,False,False,False,False,False,0.0,6.5295,-0.026100000000000456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-06,2.097,3.082,4.164,4.983,False,False,False,False,False,False,0.0389999999999997,6.5567,0.027200000000000557,0.0,0.0,0.0,0.0389999999999997,0.0389999999999997,0.0389999999999997,0.0,0.0,0.0,0.0389999999999997,0.0389999999999997,0.0389999999999997
1997-01-07,2.097,3.082,4.164,4.983,False,False,False,False,False,False,0.0,6.5821,0.025399999999999423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-08,2.097,3.082,4.164,4.983,False,False,False,False,False,False,0.0,6.6052,0.023100000000000342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-09,2.097,3.082,4.164,4.983,False,False,False,False,False,False,0.0,6.5246,-0.08059999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-10,2.097,3.082,4.164,4.983,False,False,False,False,False,False,0.0,6.6344,0.1097999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-13,1.983,2.963,4.065,5.025,False,False,False,False,False,False,-0.09899999999999931,6.6282,-0.0062000000000006494,0.0,0.0,0.0,-0.09899999999999931,-0.09899999999999931,-0.09899999999999931,0.0,0.0,0.0,-0.09899999999999931,-0.09899999999999931,-0.09899999999999931
1997-01-14,1.983,2.963,4.065,5.025,False,False,False,False,False,False,0.0,6.5317,-0.09649999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-15,1.983,2.963,4.065,5.025,False,False,False,False,False,False,0.0,6.5413,0.009599999999999831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-16,1.983,2.963,4.065,5.025,False,False,False,False,False,False,0.0,6.588,0.04670000000000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-17,1.983,2.963,4.065,5.025,False,False,False,False,False,False,0.0,6.5709,-0.017100000000000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-20,1.998,2.893,4.023,4.924,False,False,False,False,False,False,-0.0420000000000007,,,0.0,0.0,0.0,-0.0420000000000007,-0.0420000000000007,-0.0420000000000007,0.0,0.0,0.0,-0.0420000000000007,-0.0420000000000007,-0.0420000000000007
1997-01-21,1.998,2.893,4.023,4.924,False,False,False,False,False,False,0.0,6.5249,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-22,1.998,2.893,4.023,4.924,False,False,False,False,False,False,0.0,6.5695,0.04459999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-23,1.998,2.893,4.023,4.924,False,False,False,False,False,False,0.0,6.5982,0.028700000000000614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-24,1.998,2.893,4.023,4.924,False,False,False,False,False,False,0.0,6.6481,0.049900000000000055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-27,1.965,2.921,4.008,4.727,False,False,False,False,False,False,-0.01499999999999968,6.6956,0.04749999999999943,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968
1997-01-28,1.965,2.921,4.008,4.727,False,False,False,False,False,False,0.0,6.6526,-0.04300000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-29,1.965,2.921,4.008,4.727,False,False,False,False,False,False,0.0,6.6389,-0.013700000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-30,1.965,2.921,4.008,4.727,False,False,False,False,False,False,0.0,6.619,-0.019899999999999807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-31,1.98,2.922,3.959,4.75,False,False,False,False,False,False,-0.04899999999999993,6.5303,-0.08869999999999933,0.0,0.0,0.0,-0.04899999999999993,-0.04899999999999993,-0.04899999999999993,0.0,0.0,0.0,-0.04899999999999993,-0.04899999999999993,-0.04899999999999993
1997-02-03,1.958,2.913,3.936,4.681,False,False,False,False,True,True,-0.02300000000000013,6.4787,-0.051600000000000534,0.0,0.0,0.0,-0.02300000000000013,-0.02300000000000013,-0.02300000000000013,0.0,-0.02300000000000013,-0.02300000000000013,-0.02300000000000013,0.0,0.0
1997-02-04,1.958,2.913,3.936,4.681,False,False,False,True,True,True,0.0,6.461,-0.017699999999999605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-05,1.958,2.913,3.936,4.681,False,False,False,True,True,True,0.0,6.4916,0.03059999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-06,1.958,2.913,3.936,4.681,False,False,False,True,True,True,0.0,6.498,0.006400000000000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-07,1.958,2.913,3.936,4.681,False,False,False,False,True,True,0.0,6.4494,-0.04860000000000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-10,1.882,2.789,3.835,4.463,False,False,False,False,False,False,-0.10099999999999998,6.4378,-0.01159999999999961,0.0,0.0,0.0,-0.10099999999999998,-0.10099999999999998,-0.10099999999999998,0.0,0.0,0.0,-0.10099999999999998,-0.10099999999999998,-0.10099999999999998
1997-02-11,1.882,2.789,3.835,4.463,False,False,False,False,False,False,0.0,6.4384,0.0005999999999994898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-12,1.882,2.789,3.835,4.463,False,False,False,False,False,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-13,1.882,2.789,3.835,4.463,False,False,False,False,False,False,0.0,6.3605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-14,1.882,2.789,3.835,4.463,False,False,False,False,False,False,0.0,6.3045,-0.05600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-17,1.846,2.651,3.604,4.374,False,False,False,False,False,False,-0.23099999999999987,,,0.0,0.0,0.0,-0.23099999999999987,-0.23099999999999987,-0.23099999999999987,0.0,0.0,0.0,-0.23099999999999987,-0.23099999999999987,-0.23099999999999987
1997-02-18,1.846,2.651,3.604,4.374,False,False,False,False,False,False,0.0,6.3216,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-19,1.846,2.651,3.604,4.374,False,False,False,False,False,False,0.0,6.3432,0.021600000000000286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-20,1.846,2.651,3.604,4.374,False,False,False,False,False,False,0.0,6.4218,0.07859999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-21,1.846,2.651,3.604,4.374,False,False,False,False,False,False,0.0,6.4035,-0.018299999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-24,1.813,2.634,3.624,4.44,False,False,False,False,False,False,0.020000000000000018,6.4331,0.029599999999999405,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018
1997-02-25,1.813,2.634,3.624,4.44,False,False,False,False,False,False,0.0,6.4349,0.0018000000000002458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-26,1.813,2.634,3.624,4.44,False,False,False,False,False,False,0.0,6.5939,0.1589999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-27,1.813,2.634,3.624,4.44,False,False,False,False,False,False,0.0,6.6045,0.010600000000000165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-28,1.726,2.501,3.517,4.441,False,False,False,False,False,False,-0.1070000000000002,6.5932,-0.011299999999999422,0.0,0.0,0.0,-0.1070000000000002,-0.1070000000000002,-0.1070000000000002,0.0,0.0,0.0,-0.1070000000000002,-0.1070000000000002,-0.1070000000000002
1997-03-03,1.717,2.492,3.539,4.426,False,False,False,False,False,False,0.02200000000000024,6.6218,0.02859999999999996,0.0,0.0,0.0,0.02200000000000024,0.02200000000000024,0.02200000000000024,0.0,0.0,0.0,0.02200000000000024,0.02200000000000024,0.02200000000000024
1997-03-04,1.717,2.492,3.539,4.426,False,False,False,False,False,False,0.0,6.6515,0.02970000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-05,1.717,2.492,3.539,4.426,False,False,False,False,False,False,0.0,6.6493,-0.002200000000000202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-06,1.717,2.492,3.539,4.426,False,False,False,False,False,False,0.0,6.683,0.03369999999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-07,1.717,2.492,3.539,4.426,False,False,False,False,False,False,0.0,6.625,-0.05799999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-10,1.797,2.613,3.616,4.46,False,False,False,False,False,False,0.07699999999999996,6.6267,0.0016999999999995907,0.0,0.0,0.0,0.07699999999999996,0.07699999999999996,0.07699999999999996,0.0,0.0,0.0,0.07699999999999996,0.07699999999999996,0.07699999999999996
1997-03-11,1.797,2.613,3.616,4.46,False,False,False,False,False,False,0.0,6.6374,0.01070000000000082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-12,1.797,2.613,3.616,4.46,False,False,False,False,False,False,0.0,6.6674,0.02999999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-13,1.797,2.613,3.616,4.46,False,False,False,False,False,False,0.0,6.7789,0.11150000000000038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-14,1.797,2.613,3.616,4.46,False,False,False,False,False,False,0.0,6.7584,-0.020500000000000185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-17,1.823,2.638,3.71,4.624,False,False,False,False,False,False,0.09399999999999986,6.769,0.010600000000000165,0.0,0.0,0.0,0.09399999999999986,0.09399999999999986,0.09399999999999986,0.0,0.0,0.0,0.09399999999999986,0.09399999999999986,0.09399999999999986
1997-03-18,1.823,2.638,3.71,4.624,False,False,False,False,False,False,0.0,6.7701,0.001100000000000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-19,1.823,2.638,3.71,4.624,False,False,False,False,False,False,0.0,6.7897,0.019599999999999618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-20,1.823,2.638,3.71,4.624,False,False,False,False,False,False,0.0,6.7772,-0.012500000000000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-21,1.823,2.638,3.71,4.624,False,False,False,False,False,False,0.0,6.7768,-0.00039999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-24,1.907,2.845,3.901,4.592,False,False,False,True,True,True,0.19099999999999984,6.7548,-0.021999999999999353,0.0,0.0,0.0,0.19099999999999984,0.19099999999999984,0.19099999999999984,0.19099999999999984,0.19099999999999984,0.19099999999999984,0.0,0.0,0.0
1997-03-25,1.907,2.845,3.901,4.592,False,False,False,True,True,True,0.0,6.7661,0.011299999999999422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-26,1.907,2.845,3.901,4.592,False,False,False,True,True,True,0.0,6.8216,0.05550000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-27,1.907,2.845,3.901,4.592,False,False,False,False,True,True,0.0,6.9417,0.12009999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-28,1.907,2.845,3.901,4.592,False,False,False,False,False,True,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-31,1.953,2.811,3.853,4.793,False,False,False,False,False,False,-0.0479999999999996,6.9575,,0.0,0.0,0.0,-0.0479999999999996,-0.0479999999999996,-0.0479999999999996,0.0,0.0,0.0,-0.0479999999999996,-0.0479999999999996,-0.0479999999999996
1997-04-01,1.953,2.811,3.853,4.793,False,False,False,False,False,False,0.0,6.9397,-0.017799999999999372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-02,1.953,2.811,3.853,4.793,False,False,False,False,False,False,0.0,6.9179,-0.02179999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-03,1.953,2.811,3.853,4.793,False,False,False,False,False,False,0.0,6.9115,-0.006400000000000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-04,1.953,2.811,3.853,4.793,False,False,False,False,False,False,0.0,6.9661,0.05459999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-07,1.951,2.912,3.975,4.718,False,False,False,False,False,False,0.12199999999999989,6.9061,-0.05999999999999961,0.0,0.0,0.0,0.12199999999999989,0.12199999999999989,0.12199999999999989,0.0,0.0,0.0,0.12199999999999989,0.12199999999999989,0.12199999999999989
1997-04-08,1.951,2.912,3.975,4.718,False,False,False,False,False,False,0.0,6.9405,0.034399999999999764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-09,1.951,2.912,3.975,4.718,False,False,False,False,False,False,0.0,6.9449,0.004399999999999515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-10,1.951,2.912,3.975,4.718,False,False,False,False,False,False,0.0,6.9447,-0.00019999999999953388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-11,1.951,2.912,3.975,4.718,False,False,False,False,False,False,0.0,7.0162,0.07150000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-14,2.01,2.899,4.01,4.796,False,False,False,False,False,False,0.0349999999999997,7.009,-0.007200000000000095,0.0,0.0,0.0,0.0349999999999997,0.0349999999999997,0.0349999999999997,0.0,0.0,0.0,0.0349999999999997,0.0349999999999997,0.0349999999999997
1997-04-15,2.01,2.899,4.01,4.796,False,False,False,False,False,False,0.0,6.9087,-0.10030000000000072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-16,2.01,2.899,4.01,4.796,False,False,False,False,False,False,0.0,6.9261,0.017400000000000304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-17,2.01,2.899,4.01,4.796,False,False,False,False,False,False,0.0,6.8862,-0.03990000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-18,2.01,2.899,4.01,4.796,False,False,False,False,False,False,0.0,6.8747,-0.011499999999999844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-21,1.989,2.798,3.926,4.864,False,False,False,False,False,False,-0.08399999999999963,6.9124,0.03770000000000007,0.0,0.0,0.0,-0.08399999999999963,-0.08399999999999963,-0.08399999999999963,0.0,0.0,0.0,-0.08399999999999963,-0.08399999999999963,-0.08399999999999963
1997-04-22,1.989,2.798,3.926,4.864,False,False,False,False,False,False,0.0,6.8837,-0.028699999999999726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-23,1.989,2.798,3.926,4.864,False,False,False,False,False,False,0.0,6.9269,0.04319999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-24,1.989,2.798,3.926,4.864,False,False,False,False,False,False,0.0,6.9676,0.04070000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-25,1.989,2.798,3.926,4.864,False,False,False,False,False,False,0.0,6.9778,0.010200000000000209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-28,2.031,2.779,3.745,4.909,False,False,False,False,False,False,-0.18100000000000005,6.9508,-0.027000000000000135,0.0,0.0,0.0,-0.18100000000000005,-0.18100000000000005,-0.18100000000000005,0.0,0.0,0.0,-0.18100000000000005,-0.18100000000000005,-0.18100000000000005
1997-04-29,2.031,2.779,3.745,4.909,False,False,False,False,False,False,0.0,6.8159,-0.13490000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-30,1.862,2.688,3.769,4.616,False,False,False,False,False,False,0.02400000000000002,6.7644,-0.05149999999999988,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002
1997-05-01,1.862,2.688,3.769,4.616,False,False,False,False,False,False,0.0,6.7459,-0.018500000000000405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-02,1.862,2.688,3.769,4.616,False,False,False,False,False,False,0.0,6.7235,-0.022400000000000198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-05,1.857,2.656,3.723,4.613,False,False,False,False,False,False,-0.04600000000000026,6.7036,-0.019899999999999807,0.0,0.0,0.0,-0.04600000000000026,-0.04600000000000026,-0.04600000000000026,0.0,0.0,0.0,-0.04600000000000026,-0.04600000000000026,-0.04600000000000026
1997-05-06,1.857,2.656,3.723,4.613,False,False,False,False,False,False,0.0,6.6954,-0.008199999999999541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-07,1.857,2.656,3.723,4.613,False,False,False,False,False,False,0.0,6.7815,0.08610000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-08,1.857,2.656,3.723,4.613,False,False,False,False,False,False,0.0,6.7411,-0.04039999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-09,1.857,2.656,3.723,4.613,False,False,False,False,False,False,0.0,6.6947,-0.04640000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-12,1.875,2.633,3.666,4.666,False,False,False,False,False,False,-0.05699999999999994,6.6816,-0.013099999999999667,0.0,0.0,0.0,-0.05699999999999994,-0.05699999999999994,-0.05699999999999994,0.0,0.0,0.0,-0.05699999999999994,-0.05699999999999994,-0.05699999999999994
1997-05-13,1.875,2.633,3.666,4.666,False,False,False,False,False,False,0.0,6.7335,0.051899999999999835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-14,1.875,2.633,3.666,4.666,False,False,False,False,False,False,0.0,6.7111,-0.022400000000000198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-15,1.875,2.633,3.666,4.666,False,False,False,False,False,False,0.0,6.7002,-0.010900000000000354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-16,1.875,2.633,3.666,4.666,False,False,False,False,False,False,0.0,6.7301,0.029900000000000482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-19,1.875,2.633,3.666,4.666,False,False,False,True,True,True,0.0,6.7208,-0.00930000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-20,1.884,2.653,3.659,4.536,False,False,False,True,True,True,-0.007000000000000117,6.7201,-0.0006999999999992568,0.0,0.0,0.0,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,0.0,0.0,0.0
1997-05-21,1.884,2.653,3.659,4.536,False,False,False,True,True,True,0.0,6.7697,0.049599999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-22,1.884,2.653,3.659,4.536,False,False,False,False,True,True,0.0,6.7901,0.02039999999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-23,1.884,2.653,3.659,4.536,False,False,False,False,False,True,0.0,6.7306,-0.059499999999999886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-26,1.751,2.615,3.668,4.555,False,False,False,False,False,False,0.009000000000000341,,,0.0,0.0,0.0,0.009000000000000341,0.009000000000000341,0.009000000000000341,0.0,0.0,0.0,0.009000000000000341,0.009000000000000341,0.009000000000000341
1997-05-27,1.751,2.615,3.668,4.555,False,False,False,False,False,False,0.0,6.8151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-28,1.751,2.615,3.668,4.555,False,False,False,False,False,False,0.0,6.8239,0.008799999999999919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-29,1.751,2.615,3.668,4.555,False,False,False,False,False,False,0.0,6.7792,-0.04469999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-30,1.594,2.547,3.586,4.528,False,False,False,False,False,False,-0.0820000000000003,6.7081,-0.07110000000000039,0.0,0.0,0.0,-0.0820000000000003,-0.0820000000000003,-0.0820000000000003,0.0,0.0,0.0,-0.0820000000000003,-0.0820000000000003,-0.0820000000000003
1997-06-02,1.531,2.495,3.562,4.467,False,False,False,False,False,False,-0.02400000000000002,6.7002,-0.00790000000000024,0.0,0.0,0.0,-0.02400000000000002,-0.02400000000000002,-0.02400000000000002,0.0,0.0,0.0,-0.02400000000000002,-0.02400000000000002,-0.02400000000000002
1997-06-03,1.531,2.495,3.562,4.467,False,False,False,False,False,False,0.0,6.6691,-0.03109999999999946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-04,1.531,2.495,3.562,4.467,False,False,False,False,False,False,0.0,6.6557,-0.013399999999999856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-05,1.531,2.495,3.562,4.467,False,False,False,False,False,False,0.0,6.6475,-0.00820000000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-06,1.531,2.495,3.562,4.467,False,False,False,False,False,False,0.0,6.5345,-0.11299999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-09,1.707,2.62,3.643,4.587,False,False,False,False,False,False,0.08099999999999996,6.5876,0.0530999999999997,0.0,0.0,0.0,0.08099999999999996,0.08099999999999996,0.08099999999999996,0.0,0.0,0.0,0.08099999999999996,0.08099999999999996,0.08099999999999996
1997-06-10,1.707,2.62,3.643,4.587,False,False,False,False,False,False,0.0,6.6098,0.022199999999999775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-11,1.707,2.62,3.643,4.587,False,False,False,False,False,False,0.0,6.6059,-0.0038999999999997925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-12,1.707,2.62,3.643,4.587,False,False,False,False,False,False,0.0,6.5367,-0.06920000000000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-13,1.707,2.62,3.643,4.587,False,False,False,False,False,False,0.0,6.4897,-0.04699999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-16,1.632,2.526,3.469,4.565,False,False,False,False,False,False,-0.17399999999999993,6.4614,-0.02829999999999977,0.0,0.0,0.0,-0.17399999999999993,-0.17399999999999993,-0.17399999999999993,0.0,0.0,0.0,-0.17399999999999993,-0.17399999999999993,-0.17399999999999993
1997-06-17,1.632,2.526,3.469,4.565,False,False,False,False,False,False,0.0,6.489,0.027599999999999625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-18,1.632,2.526,3.469,4.565,False,False,False,False,False,False,0.0,6.4636,-0.02540000000000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-19,1.632,2.526,3.469,4.565,False,False,False,False,False,False,0.0,6.4641,0.0005000000000006111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-20,1.632,2.526,3.469,4.565,False,False,False,False,False,False,0.0,6.4315,-0.032600000000000406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-23,1.659,2.498,3.54,4.471,False,False,False,False,False,False,0.07100000000000017,6.4641,0.032600000000000406,0.0,0.0,0.0,0.07100000000000017,0.07100000000000017,0.07100000000000017,0.0,0.0,0.0,0.07100000000000017,0.07100000000000017,0.07100000000000017
