"Date","Price","Open","High","Low","Vol.","Change %"
"04/23/2020","107.58","107.76","108.04","107.34","","-0.13%"
"04/22/2020","107.72","107.82","107.94","107.51","","-0.04%"
"04/21/2020","107.76","107.63","107.90","107.28","","0.14%"
"04/20/2020","107.61","107.57","107.96","107.49","","0.09%"
"04/17/2020","107.51","107.96","108.08","107.30","","-0.40%"
"04/16/2020","107.94","107.49","108.10","107.17","","0.44%"
"04/15/2020","107.47","107.21","107.86","106.93","","0.25%"
"04/14/2020","107.20","107.78","107.81","106.97","","-0.52%"
"04/13/2020","107.76","108.54","108.54","107.50","","-0.65%"
"04/10/2020","108.46","108.54","108.61","108.32","","0.00%"
"04/09/2020","108.46","108.82","109.07","108.21","","-0.32%"
"04/08/2020","108.81","108.71","109.11","108.50","","0.10%"
"04/07/2020","108.70","109.24","109.29","108.67","","-0.46%"
"04/06/2020","109.20","108.43","109.39","108.35","","0.69%"
"04/03/2020","108.45","107.92","108.69","107.80","","0.51%"
"04/02/2020","107.90","107.17","108.11","107.01","","0.70%"
"04/01/2020","107.15","107.54","107.95","106.91","","-0.35%"
"03/31/2020","107.53","107.76","108.74","107.46","","-0.26%"
"03/30/2020","107.81","107.89","108.31","107.11","","-0.07%"
"03/27/2020","107.89","109.60","109.71","107.75","","-1.54%"
"03/26/2020","109.58","111.21","111.32","109.21","","-1.45%"
"03/25/2020","111.19","111.21","111.69","110.75","","-0.02%"
"03/24/2020","111.21","111.21","111.72","110.08","","0.01%"
"03/23/2020","111.20","111.04","111.61","109.67","","0.36%"
"03/20/2020","110.80","110.71","111.52","109.31","","0.10%"
"03/19/2020","110.69","108.07","110.96","107.85","","2.43%"
"03/18/2020","108.06","107.68","108.67","106.75","","0.36%"
"03/17/2020","107.67","105.86","107.87","105.86","","1.72%"
"03/16/2020","105.85","107.93","107.93","105.14","","-1.91%"
"03/13/2020","107.91","104.64","108.50","104.50","","3.13%"
"03/12/2020","104.63","104.57","106.10","103.10","","0.10%"
"03/11/2020","104.53","105.65","105.68","104.10","","-1.04%"
"03/10/2020","105.63","102.38","105.93","102.00","","3.21%"
"03/09/2020","102.34","104.90","104.93","101.18","","-2.81%"
"03/06/2020","105.30","106.17","106.36","104.99","","-0.81%"
"03/05/2020","106.16","107.54","107.75","105.97","","-1.26%"
"03/04/2020","107.52","107.13","107.69","106.85","","0.37%"
"03/03/2020","107.12","108.32","108.54","106.94","","-1.09%"
"03/02/2020","108.30","107.39","108.58","106.99","","0.21%"
"02/28/2020","108.07","109.60","109.69","107.50","","-1.38%"
"02/27/2020","109.58","110.43","110.46","109.57","","-0.76%"
"02/26/2020","110.42","110.21","110.71","110.13","","0.22%"
"02/25/2020","110.18","110.72","111.05","109.89","","-0.48%"
"02/24/2020","110.71","111.60","111.69","110.33","","-0.77%"
"02/21/2020","111.57","112.11","112.19","111.47","","-0.48%"
"02/20/2020","112.11","111.37","112.22","111.11","","0.68%"
"02/19/2020","111.35","109.87","111.60","109.85","","1.36%"
"02/18/2020","109.86","109.88","109.95","109.65","","-0.02%"
"02/17/2020","109.88","109.78","109.97","109.72","","0.13%"
"02/14/2020","109.74","109.82","109.91","109.69","","-0.06%"
"02/13/2020","109.81","110.11","110.11","109.61","","-0.25%"
"02/12/2020","110.08","109.79","110.14","109.77","","0.28%"
"02/11/2020","109.77","109.78","109.97","109.72","","0.03%"
"02/10/2020","109.74","109.85","109.88","109.56","","0.02%"
"02/07/2020","109.72","110.00","110.03","109.53","","-0.25%"
