date,country,gdp_per_cap,log_gpc,qrtly_chng_gpc,yearly_chng_gpc,log_qrtly_chng_gpc,log_yearly_chng_gpc
2004-10-01,AUS,41479.1,10.632944964904604,203.40000000000146,744.1999999999971,5.3151744836144665,6.612309815912519
2005-01-01,AUS,41626.1,10.63648265336,147.0,729.5,4.990432586778736,6.592359367962841
2005-04-01,AUS,41729.6,10.638965988109511,103.5,625.4000000000015,4.639571612705423,6.438391445023743
2005-07-01,AUS,42030.3,10.646146065732433,300.70000000000437,754.6000000000058,5.706113089994498,6.626187807530218
2005-10-01,AUS,42226.6,10.650805633202038,196.29999999999563,747.5,5.279644101282393,6.616734305264841
2006-01-01,AUS,42104.8,10.647917027423123,-121.79999999999563,478.70000000000437,,6.171074096398472
2006-04-01,AUS,42092.4,10.647622480808993,-12.400000000001455,362.8000000000029,,5.89385171824099
2006-07-01,AUS,42522.2,10.657781571474876,429.79999999999563,491.8999999999942,6.0633199842084,6.198275443801283
2006-10-01,AUS,42874.4,10.666030190201226,352.20000000000437,647.8000000000029,5.864199196062118,6.473582006737233
2007-01-01,AUS,43245.0,10.674636898740612,370.59999999999854,1140.199999999997,5.915123313851256,7.038958964597479
2007-04-01,AUS,43342.1,10.676879728000475,97.09999999999854,1249.699999999997,4.575741375297264,7.130658801491736
2007-07-01,AUS,43629.0,10.68347734584582,286.90000000000146,1106.800000000003,5.659133722987324,7.009228247912773
2007-10-01,AUS,43627.0,10.683431503726073,-2.0,752.5999999999985,,6.623533878159335
2008-01-01,AUS,43801.9,10.68743247441913,174.90000000000146,556.9000000000015,5.164214382024564,6.322385690595626
2008-04-01,AUS,43723.2,10.685634132658654,-78.70000000000437,381.09999999999854,,5.94306180787981
2008-07-01,AUS,43787.5,10.687103667505742,64.30000000000291,158.5,4.163559631243619,5.065754593317335
2008-10-01,AUS,43382.6,10.677813718038934,-404.90000000000146,-244.40000000000146,,
2009-01-01,AUS,43549.9,10.681662686066762,167.3000000000029,-252.0,5.1197886079927954,
2009-04-01,AUS,43656.1,10.684098299499325,106.19999999999709,-67.09999999999854,4.665324108807811,
2009-07-01,AUS,43612.6,10.683101378413008,-43.5,-174.90000000000146,,
2009-10-01,AUS,43810.5,10.687628793662242,197.90000000000146,427.90000000000146,5.2877618526085275,6.058889523422774
2010-01-01,AUS,43816.2,10.687758890995772,5.69999999999709,266.29999999999563,1.7404661748399939,5.58462349281987
2010-04-01,AUS,43936.7,10.690505240705892,120.5,280.59999999999854,4.791649752930709,5.636930167668355
2010-07-01,AUS,44099.4,10.694201455900206,162.70000000000437,486.8000000000029,5.091908014225019,6.187853361113378
2010-10-01,AUS,44347.5,10.699811616363094,248.09999999999854,537.0,5.513831890697749,6.285998094508865
2011-01-01,AUS,44033.3,10.69270144483975,-314.1999999999971,217.10000000000582,,5.380358076884273
2011-04-01,AUS,44421.8,10.70148561891467,388.5,485.1000000000058,5.962293169807702,6.184355055251183
2011-07-01,AUS,44857.7,10.71125053614011,435.8999999999942,758.2999999999956,6.077412859244333,6.631079085706884
2011-10-01,AUS,45153.7,10.717827504546184,296.0,806.1999999999971,5.69035945432406,6.692331850683062
2012-01-01,AUS,45374.4,10.72270334833923,220.70000000000437,1341.0999999999985,5.39680431326271,7.201245451716893
2012-04-01,AUS,45505.8,10.725595069342582,131.40000000000146,1084.0,4.878246106050521,6.988413181999592
2012-07-01,AUS,45574.3,10.727099240131048,68.5,716.6000000000058,4.22683374526818,6.574517804870862
2012-10-01,AUS,45600.0,10.727662995502477,25.69999999999709,446.3000000000029,3.246490991901061,6.100991371635231
2013-01-01,AUS,45594.6,10.72754456743752,-5.400000000001455,220.1999999999971,,5.394536224288566
2013-04-01,AUS,45604.4,10.727759482075568,9.80000000000291,98.59999999999854,2.282382385676823,4.591071261608575
2013-07-01,AUS,45792.9,10.731884336251088,188.5,218.59999999999854,5.2390980068880655,5.387243575742431
2013-10-01,AUS,46006.8,10.736544490632989,213.90000000000146,406.8000000000029,5.365508616088367,6.008321664174412
2014-01-01,AUS,46146.8,10.739582898415339,140.0,552.2000000000044,4.941642422609304,6.313910299496062
2014-04-01,AUS,46240.4,10.741609153827875,93.59999999999854,636.0,4.539030383483531,6.455198563340122
2014-07-01,AUS,46268.3,10.74221234035727,27.900000000001455,475.40000000000146,3.328626688827372,6.164156554926096
2014-10-01,AUS,46291.4,10.742711477681171,23.099999999998545,284.59999999999854,3.1398326175276847,5.651084685655747
2015-01-01,AUS,46526.5,10.74777732172152,235.09999999999854,379.6999999999971,5.460010955546018,5.939381467237749
2015-04-01,AUS,46446.2,10.74604993249937,-80.30000000000291,205.79999999999563,,5.326904823399928
2015-07-01,AUS,46744.6,10.752454020023878,298.40000000000146,476.29999999999563,5.698434868329611,6.166047907806806
2015-10-01,AUS,46863.6,10.754996533694797,119.0,572.1999999999971,4.77912349311153,6.349488580616005
2016-01-01,AUS,47063.0,10.7592424086558,199.40000000000146,536.5,5.295312857527745,6.285066562070753
2016-04-01,AUS,47203.7,10.762227558331833,140.6999999999971,757.5,4.946629964120323,6.630023537383524
2016-07-01,AUS,47013.9,10.758198581649209,-189.79999999999563,269.3000000000029,,5.595825999817564
2016-10-01,AUS,47358.9,10.7655100429368,345.0,495.3000000000029,5.84354441703136,6.205163639594198
2017-01-01,AUS,47286.6,10.763982236246287,-72.30000000000291,223.59999999999854,,5.409858741280938
2017-04-01,AUS,47420.6,10.766812012428426,134.0,216.90000000000146,4.897839799950911,5.379436417832835
2017-07-01,AUS,47663.2,10.77191489065645,242.59999999999854,649.2999999999956,5.4914139965099436,6.475894859514434
2017-10-01,AUS,47741.6,10.773558414203436,78.40000000000146,382.6999999999971,4.36182392735638,5.947251392431649
2018-01-01,AUS,48009.0,10.7791437723141,267.40000000000146,722.4000000000015,5.588745664667848,6.5825790021027775
2018-04-01,AUS,48206.0,10.783238773619335,197.0,785.4000000000015,5.2832037287379885,6.666193142143911
2018-07-01,AUS,48200.5,10.78312467342887,-5.5,537.3000000000029,,6.286556597734781
2018-10-01,AUS,48174.3,10.782580962818932,-26.19999999999709,432.70000000000437,,6.07004464723085
2019-01-01,AUS,48230.3,10.783742733238572,56.0,221.3000000000029,4.02535169073515,5.399519247057017
2019-04-01,AUS,48247.2,10.78409307399518,16.89999999999418,41.19999999999709,2.8273136219286834,3.71843825635541
2019-07-01,AUS,48309.6,10.785385577654932,62.400000000001455,109.09999999999854,4.133565275375405,4.692264892839011
2019-10-01,AUS,48396.1,10.787174510945704,86.5,221.79999999999563,4.460144413937834,5.401776074916247
2020-01-01,AUS,48102.8,10.781095666457809,-293.29999999999563,-127.5,,
2020-04-01,AUS,44737.7,10.70857182558678,-3365.100000000006,-3509.5,,
2020-07-01,AUS,46407.7,10.745220672722317,1670.0,-1901.9000000000015,7.4205789054108005,
2020-10-01,AUS,48019.3,10.779358292409519,1611.6000000000058,-376.79999999999563,7.384982753317196,
2021-01-01,AUS,49016.8,10.799918375473542,997.5,914.0,6.905252148764019,6.81783057145415
2021-04-01,AUS,49397.0,10.80764497258701,380.1999999999971,4659.300000000003,5.940697430054321,8.446620501244075
2021-07-01,AUS,48432.8,10.787932549129705,-964.1999999999971,2025.1000000000058,,7.613374361037406
2021-10-01,AUS,50213.2,10.824033219322171,1780.3999999999942,2193.899999999994,7.484593337141696,7.693436060945013
2022-01-01,AUS,50320.2,10.826161865929222,107.0,1303.3999999999942,4.672828834461906,7.172731513898276
2022-04-01,AUS,50547.3,10.830664810559213,227.10000000000582,1150.300000000003,5.425390449111538,7.047778056901967
2022-07-01,AUS,50301.5,10.82579017671675,-245.8000000000029,1868.699999999997,,7.532998280928208
2022-10-01,AUS,50415.9,10.828061880497787,114.40000000000146,202.70000000000437,4.739701078945711,5.311727053457976
2023-01-01,AUS,50331.2,10.82638044212476,-84.70000000000437,11.0,,2.3978952727983707
2023-04-01,AUS,50266.0,10.825084183200465,-65.19999999999709,-281.3000000000029,,
2023-07-01,AUS,50041.3,10.82060394346002,-224.6999999999971,-260.1999999999971,,
2023-10-01,AUS,49964.5,10.819068032240915,-76.80000000000291,-451.40000000000146,,
1990-04-01,CAN,32784.4,10.397708071477943,,,,
1990-07-01,CAN,32403.7,10.386027892791244,-380.7000000000007,,,
1990-10-01,CAN,31980.7,10.372887874828816,-423.0,,,
1991-01-01,CAN,31467.2,10.356701012474389,-513.5,,,
1991-04-01,CAN,31534.4,10.35883429243823,67.20000000000073,-1250.0,4.207673247529114,
1991-07-01,CAN,31454.0,10.35628144005067,-80.40000000000146,-949.7000000000007,,
1991-10-01,CAN,31408.5,10.35483383590048,-45.5,-572.2000000000007,,
1992-01-01,CAN,31370.3,10.353616864416011,-38.20000000000073,-96.90000000000146,,
1992-04-01,CAN,31308.0,10.35162893492473,-62.29999999999927,-226.40000000000146,,
1992-07-01,CAN,31364.9,10.353444712258584,56.900000000001455,-89.09999999999854,4.041295341132311,
1992-10-01,CAN,31429.6,10.355505403016387,64.69999999999709,21.099999999998545,4.16976120150681,3.049273040481952
1993-01-01,CAN,31563.3,10.359750332231151,133.70000000000073,193.0,4.895598484107903,5.262690188904886
1993-04-01,CAN,31775.9,10.366463419810742,212.60000000000218,467.90000000000146,5.359412465907858,6.148254597872174
1993-07-01,CAN,31986.0,10.373053586050816,210.09999999999854,621.0999999999985,5.3475836078509476,6.431492099565255
1993-10-01,CAN,32009.1,10.373775516354957,23.099999999998545,579.5,3.1398326175276847,6.362165662779806
1994-01-01,CAN,32425.7,10.38670659723227,416.6000000000022,862.4000000000015,6.032126528826877,6.759719200154734
1994-04-01,CAN,32817.5,10.398717188677562,391.7999999999993,1041.5999999999985,5.970751505510439,6.948513271454304
1994-07-01,CAN,33131.4,10.408236752173519,313.90000000000146,1145.4000000000015,5.749074463847912,7.043509199959758
1994-10-01,CAN,33262.3,10.412179902490717,130.90000000000146,1253.2000000000044,4.874433672915865,7.13345555907804
1995-01-01,CAN,33515.5,10.419763297373898,253.1999999999971,1089.7999999999993,5.53417969027001,6.9937494721489974
1995-04-01,CAN,33449.8,10.417801086465257,-65.69999999999709,632.3000000000029,,6.449363965064572
1995-07-01,CAN,33390.3,10.416020717623304,-59.5,258.90000000000146,,5.556441886757497
1995-10-01,CAN,33417.9,10.416846963550306,27.599999999998545,155.59999999999854,3.3178157727230517,5.047288611744282
1996-01-01,CAN,33408.9,10.416577610534617,-9.0,-106.59999999999854,,
1996-04-01,CAN,33569.9,10.42138511111948,161.0,120.09999999999854,5.081404364984463,4.788324729085926
1996-07-01,CAN,33742.1,10.42650159482699,172.1999999999971,351.79999999999563,5.148656591993613,5.863062832303445
1996-10-01,CAN,33897.3,10.43109064417893,155.20000000000437,479.40000000000146,5.044714607749147,6.172535322000287
1997-01-01,CAN,34301.4,10.442941448647598,404.09999999999854,892.5,6.001662372084424,6.794026513653794
1997-04-01,CAN,34610.1,10.451900825963557,308.6999999999971,1040.199999999997,5.732369931508104,6.9471682813389695
1997-07-01,CAN,34917.5,10.460743415179927,307.40000000000146,1175.4000000000015,5.7281498311045,7.069363794178551
1997-10-01,CAN,35150.5,10.467394121888708,233.0,1253.199999999997,5.4510384535657,7.133455559078034
1998-01-01,CAN,35606.8,10.480291909835753,456.3000000000029,1305.4000000000015,6.123150487933363,7.174264786201118
1998-04-01,CAN,35564.4,10.479100416506538,-42.400000000001455,954.3000000000029,,6.860978087423211
1998-07-01,CAN,35799.2,10.485680825770393,234.79999999999563,881.6999999999971,5.458734087953923,6.781851862092978
1998-10-01,CAN,36192.5,10.496607194028199,393.3000000000029,1042.0,5.974572679437771,6.948897222313312
1999-01-01,CAN,36811.3,10.51356014223954,618.8000000000029,1204.5,6.427782118698916,7.093819822054926
1999-04-01,CAN,37048.1,10.519972347357982,236.79999999999563,1483.699999999997,5.467215903009833,7.302294246956746
1999-07-01,CAN,37521.6,10.532672046134175,473.5,1722.4000000000015,6.160151912626133,7.451473946050154
1999-10-01,CAN,37934.0,10.543603086544268,412.40000000000146,1741.5,6.021993752142809,7.462502089806056
2000-01-01,CAN,38485.3,10.558031629182937,551.3000000000029,1674.0,6.312279125595643,7.422971251049421
2000-04-01,CAN,38851.5,10.567501965089056,366.1999999999971,1803.4000000000015,5.903179632240402,7.497429051065807
2000-07-01,CAN,39132.5,10.574708602762378,281.0,1610.9000000000015,5.638354669333745,7.384548308003921
2000-10-01,CAN,39084.7,10.573486365046106,-47.80000000000291,1150.699999999997,,7.04812573182941
2001-01-01,CAN,39253.1,10.577785700983448,168.40000000000146,767.7999999999956,5.126342101808235,6.643529282566692
2001-04-01,CAN,39266.3,10.578121923627135,13.200000000004366,414.8000000000029,2.580216829592656,6.0277964763553795
2001-07-01,CAN,39099.8,10.573872630870861,-166.5,-32.69999999999709,,
2001-10-01,CAN,39197.8,10.57637590175465,98.0,113.10000000000582,4.584967478670572,4.7282723831221265
2002-01-01,CAN,39719.8,10.589605082899705,522.0,466.70000000000437,6.257667587882639,6.14568665295578
2002-04-01,CAN,39847.4,10.592812437422332,127.59999999999854,581.0999999999985,4.848900370910678,6.364922859081058
2002-07-01,CAN,40055.4,10.598018774868235,208.0,955.5999999999985,5.337538079701318,6.862339415451653
2002-10-01,CAN,40158.3,10.600584422792352,102.90000000000146,960.5,4.633757642840018,6.867453982208612
2003-01-01,CAN,40344.9,10.605220271657648,186.59999999999854,625.0999999999985,5.228967288413235,6.4379116369377645
2003-04-01,CAN,40197.1,10.601550132701465,-147.8000000000029,349.6999999999971,,5.8570756440693215
2003-07-01,CAN,40228.6,10.60233346443773,31.5,173.1999999999971,3.449987545831587,5.154446996128318
2003-10-01,CAN,40385.6,10.606228564767394,157.0,227.29999999999563,5.056245805348308,5.426270730858478
2004-01-01,CAN,40628.6,10.612227531090543,243.0,283.6999999999971,5.493061443340548,5.647917341814796
2004-04-01,CAN,41020.9,10.621836971902503,392.3000000000029,823.8000000000029,5.972026853215515,6.713927782001984
2004-07-01,CAN,41383.6,10.630639946065404,362.6999999999971,1155.0,5.893576046288849,7.051855622955894
2004-10-01,CAN,41553.0,10.634724999843208,169.40000000000146,1167.4000000000015,5.132262782217962,7.062534332769692
2005-01-01,CAN,41650.6,10.637071053253532,97.59999999999854,1022.0,4.580877493419032,6.92951677076365
2005-04-01,CAN,41866.1,10.64223170922468,215.5,845.1999999999971,5.372960909543803,6.739573285741899
2005-07-01,CAN,42239.2,10.651103978806852,373.09999999999854,855.5999999999985,5.921846480227108,6.751802977208249
2005-10-01,CAN,42512.9,10.65756283826854,273.70000000000437,959.9000000000015,5.612032616046649,6.8668291123694924
2006-01-01,CAN,42803.0,10.6643634725714,290.09999999999854,1152.4000000000015,5.670225691127353,7.049602003210374
2006-04-01,CAN,42725.2,10.662544189072893,-77.80000000000291,859.0999999999985,,6.755885329644009
2006-07-01,CAN,42712.6,10.662249237655809,-12.599999999998545,473.40000000000146,,6.159940697079887
2006-10-01,CAN,42738.8,10.662862451735881,26.200000000004366,225.90000000000146,3.2657594107672177,5.420092423473964
2007-01-01,CAN,42962.9,10.668092231559903,224.09999999999854,159.90000000000146,5.412092380806874,5.074548619839917
2007-04-01,CAN,43287.7,10.675623808971444,324.79999999999563,562.5,5.7832096082875095,6.332391134078575
2007-07-01,CAN,43313.9,10.676228878642197,26.200000000004366,601.3000000000029,3.2657594107672177,6.399093978045528
2007-10-01,CAN,43222.3,10.674111844748607,-91.59999999999854,483.5,,6.181051314893349
2008-01-01,CAN,43191.4,10.673396680340254,-30.900000000001455,228.5,,5.43153621033426
2008-04-01,CAN,43247.9,10.674703956267903,56.5,-39.799999999995634,4.034240638152395,
2008-07-01,CAN,43446.0,10.679274066616875,198.09999999999854,132.09999999999854,5.288771953704498,4.883559211528269
2008-10-01,CAN,42780.2,10.663830657707281,-665.8000000000029,-442.1000000000058,,
2009-01-01,CAN,41746.3,10.639366103597283,-1033.8999999999942,-1445.0999999999985,,
2009-04-01,CAN,41191.8,10.62599448640248,-554.5,-2056.0999999999985,,
2009-07-01,CAN,41231.1,10.626948104947283,39.299999999995634,-2214.9000000000015,3.6712245188751043,
2009-10-01,CAN,41551.4,10.634686494060116,320.3000000000029,-1228.7999999999956,5.769258056615121,
2010-01-01,CAN,41992.1,10.645236784335282,440.6999999999971,245.79999999999563,6.088364371847935,5.504518197131917
2010-04-01,CAN,42110.5,10.648052394749694,118.40000000000146,918.6999999999971,4.774068722449917,6.822959627277418
2010-07-01,CAN,42261.4,10.651629418874988,150.90000000000146,1030.300000000003,5.016617365773813,6.9376053009510255
2010-10-01,CAN,42576.9,10.659067131663726,315.5,1025.5,5.754158681981268,6.932935577512436
2011-01-01,CAN,42858.4,10.665656937486144,281.5,866.3000000000029,5.640132447579745,6.764231268896098
2011-04-01,CAN,42856.0,10.665600937560797,-2.400000000001455,745.5,,6.6140551342047935
2011-07-01,CAN,43304.9,10.676021071560308,448.90000000000146,1043.5,6.10680014578789,6.950335726517255
2011-10-01,CAN,43498.9,10.680490929400722,194.0,922.0,5.267858159063328,6.826545223556594
2012-01-01,CAN,43452.9,10.679432871849496,-46.0,594.5,,6.387720716130836
2012-04-01,CAN,43498.1,10.680472537961938,45.19999999999709,642.0999999999985,3.8110970868381213,6.464744054800001
2012-07-01,CAN,43405.6,10.678343744022614,-92.5,100.69999999999709,,4.6121457997244875
2012-10-01,CAN,43343.1,10.676902799989698,-62.5,-155.8000000000029,,
2013-01-01,CAN,43672.4,10.684471602606314,329.3000000000029,219.5,5.796969189382327,5.391352232515226
2013-04-01,CAN,43829.9,10.68807151186793,157.5,331.8000000000029,5.059425458265688,5.8045323777563524
2013-07-01,CAN,44033.6,10.692708257842137,203.6999999999971,628.0,5.316648323232746,6.4425401664681985
2013-10-01,CAN,44331.9,10.699459787186061,298.3000000000029,988.8000000000029,5.698099691520713,6.89649208670343
2014-01-01,CAN,44359.7,10.70008667859202,27.799999999995634,687.2999999999956,3.3250360206964342,6.532770878127553
2014-04-01,CAN,44670.9,10.70707756189337,311.20000000000437,841.0,5.74043579230425,6.734591659972948
2014-07-01,CAN,44954.6,10.713408370592612,283.6999999999971,921.0,5.647917341814796,6.825460036255307
2014-10-01,CAN,45111.0,10.716881398190429,156.40000000000146,779.0999999999985,5.05241682811122,6.658139407336811
2015-01-01,CAN,44840.0,10.710855877186097,-271.0,480.3000000000029,,6.174410908670785
2015-04-01,CAN,44672.7,10.707117855770049,-167.3000000000029,1.7999999999956344,,0.5877866648996937
2015-07-01,CAN,44709.9,10.707950232589425,37.200000000004366,-244.6999999999971,3.6163087612792184,
2015-10-01,CAN,44590.8,10.705282838703011,-119.09999999999854,-520.1999999999971,,
2016-01-01,CAN,44794.8,10.709847340237696,204.0,-45.19999999999709,5.318119993844216,
2016-04-01,CAN,44449.1,10.702099993268002,-345.70000000000437,-223.59999999999854,,
2016-07-01,CAN,44735.7,10.708527119562413,286.59999999999854,25.799999999995634,5.658087515394066,3.2503744919274027
2016-10-01,CAN,44804.8,10.710070555520833,69.10000000000582,214.0,4.235554730773709,5.365976015021851
2017-01-01,CAN,45299.0,10.72104023617228,494.1999999999971,504.1999999999971,6.202940293554504,6.222973014753814
2017-04-01,CAN,45670.1,10.729199095797844,371.09999999999854,1221.0,5.916471568066548,7.107425474110705
2017-07-01,CAN,45499.5,10.725456615867673,-170.59999999999854,763.8000000000029,,6.63830597479142
2017-10-01,CAN,45509.9,10.725685163689002,10.400000000001455,705.0999999999985,2.341805806147467,6.558339636724993
2018-01-01,CAN,45939.5,10.735080592422433,429.59999999999854,640.5,6.062854543194652,6.4622491213367885
2018-04-01,CAN,46169.8,10.740081183674455,230.3000000000029,499.70000000000437,5.439382806826652,6.214007918350168
2018-07-01,CAN,46191.2,10.74054458273646,21.39999999999418,691.6999999999971,3.063390922027534,6.539152335606535
2018-10-01,CAN,46067.8,10.737869503371021,-123.39999999999418,557.9000000000015,,6.324179734851485
2019-01-01,CAN,46082.9,10.738197227417288,15.099999999998545,143.40000000000146,2.7146947438207825,4.96563792816553
2019-04-01,CAN,46462.6,10.74640296687653,379.6999999999971,292.79999999999563,5.939381467237749,5.679489782087142
2019-07-01,CAN,46368.0,10.744364845120408,-94.59999999999854,176.8000000000029,,5.17501915020356
2019-10-01,CAN,46242.6,10.741656730139205,-125.40000000000146,174.79999999999563,,5.16364246322141
2020-01-01,CAN,45221.3,10.719323493760177,-1021.2999999999956,-861.5999999999985,,
2020-04-01,CAN,40163.7,10.60071888159587,-5057.600000000006,-6298.9000000000015,,
2020-07-01,CAN,43786.9,10.687089964871182,3623.2000000000044,-2581.0999999999985,8.195112892242005,
2020-10-01,CAN,44610.9,10.70573350276749,824.0,-1631.699999999997,6.714170529909472,
2021-01-01,CAN,45216.5,10.71921734345567,605.5999999999985,-4.80000000000291,6.406219702123237,
2021-04-01,CAN,44977.8,10.713924313690198,-238.6999999999971,4814.100000000006,,8.479304390873425
2021-07-01,CAN,45615.2,10.727996273292598,637.3999999999942,1828.2999999999956,6.4573974019832265,7.511141852334457
2021-10-01,CAN,46076.1,10.738049656371327,460.90000000000146,1465.199999999997,6.133181099726466,7.289747030904658
2022-01-01,CAN,46378.9,10.74459989340882,302.8000000000029,1162.4000000000015,5.713072521563303,7.058242112256075
2022-04-01,CAN,46674.3,10.750948970975555,295.40000000000146,1696.5,5.688330370097284,7.436322584224285
2022-07-01,CAN,46580.4,10.748935130778017,-93.90000000000146,965.2000000000044,,6.872335333750881
2022-10-01,CAN,46081.2,10.73816033669736,-499.20000000000437,5.099999999998545,,1.6292405397299947
2023-01-01,CAN,46210.8,10.740968815984528,129.60000000000582,-168.09999999999854,4.864452783918219,
2023-04-01,CAN,46009.5,10.736603175887684,-201.3000000000029,-664.8000000000029,,
