"Date","Price","Open","High","Low","Vol.","Change %"
"10/28/1993","94.48","94.88","95.34","94.28","","-0.39%"
"10/27/1993","94.85","94.59","94.93","94.48","","0.15%"
"10/26/1993","94.71","94.84","95.02","94.48","","-0.11%"
"10/25/1993","94.81","94.46","94.87","94.12","","0.39%"
"10/22/1993","94.44","94.19","94.54","94.05","","0.32%"
"10/21/1993","94.14","93.29","94.27","93.25","","0.86%"
"10/20/1993","93.34","93.44","93.71","93.16","","-0.10%"
"10/19/1993","93.43","93.37","93.54","93.16","","0.07%"
"10/18/1993","93.36","92.56","93.47","92.53","","0.91%"
"10/15/1993","92.52","92.38","92.67","92.27","","0.14%"
"10/14/1993","92.39","91.73","92.52","91.66","","0.66%"
"10/13/1993","91.78","91.32","91.86","91.29","","0.50%"
"10/12/1993","91.32","91.72","91.76","91.21","","-0.43%"
"10/11/1993","91.71","91.66","91.80","91.43","","0.07%"
"10/08/1993","91.65","92.35","92.43","91.48","","-0.71%"
"10/07/1993","92.31","92.28","92.45","92.14","","0.03%"
"10/06/1993","92.28","92.49","92.61","92.10","","-0.16%"
"10/05/1993","92.43","92.36","92.55","91.95","","0.09%"
"10/04/1993","92.35","92.78","93.27","92.14","","-0.37%"
"10/01/1993","92.69","92.80","93.35","92.53","","-0.14%"
"09/30/1993","92.82","91.88","92.91","91.87","","1.01%"
"09/29/1993","91.89","91.81","91.98","91.59","","0.08%"
"09/28/1993","91.82","92.32","92.55","91.71","","-0.47%"
"09/27/1993","92.25","92.65","92.67","92.14","","-0.43%"
"09/24/1993","92.65","92.82","93.32","92.62","","-0.17%"
"09/23/1993","92.81","92.38","92.99","92.23","","0.53%"
"09/22/1993","92.32","92.60","92.75","92.08","","-0.43%"
"09/21/1993","92.72","91.39","92.81","91.21","","1.44%"
"09/20/1993","91.40","91.41","91.73","91.29","","0.00%"
"09/17/1993","91.40","91.01","91.56","90.95","","0.51%"
"09/16/1993","90.94","90.56","91.37","90.31","","0.21%"
"09/15/1993","90.75","91.23","91.39","90.29","","-0.50%"
"09/14/1993","91.21","91.06","91.52","91.00","","0.03%"
"09/13/1993","91.18","90.81","91.35","90.72","","0.42%"
"09/10/1993","90.80","91.17","91.36","90.66","","-0.27%"
"09/09/1993","91.05","91.74","91.94","90.74","","-0.73%"
"09/08/1993","91.72","91.49","91.97","91.47","","0.39%"
"09/07/1993","91.36","91.60","91.96","91.17","","-0.78%"
"09/06/1993","92.08","93.23","93.45","92.05","","0.00%"
"09/03/1993","92.08","93.23","93.45","92.05","","-1.19%"
"09/02/1993","93.19","93.60","93.66","93.16","","-0.34%"
"09/01/1993","93.51","93.96","94.15","93.36","","-0.47%"
"08/31/1993","93.95","93.66","94.13","93.54","","0.35%"
"08/30/1993","93.62","93.28","93.86","93.25","","0.34%"
"08/27/1993","93.30","93.44","93.62","93.24","","0.00%"
"08/26/1993","93.30","94.01","94.19","93.21","","-0.76%"
"08/25/1993","94.01","93.62","94.39","93.57","","0.48%"
"08/24/1993","93.56","93.68","94.03","93.50","","-0.13%"
"08/23/1993","93.68","93.30","93.94","93.19","","0.32%"
"08/20/1993","93.38","93.95","94.10","93.30","","-0.79%"
"08/19/1993","94.12","93.42","94.37","93.12","","0.79%"
"08/18/1993","93.38","94.00","94.14","93.22","","-0.64%"
"08/17/1993","93.98","93.99","94.26","93.76","","0.04%"
"08/16/1993","93.94","95.16","95.19","93.82","","-1.25%"
"08/13/1993","95.13","95.34","95.47","95.03","","-0.15%"
"08/12/1993","95.27","95.22","95.64","95.10","","0.04%"
"08/11/1993","95.23","95.20","95.30","94.91","","0.02%"
"08/10/1993","95.21","94.41","95.23","94.40","","0.88%"
"08/09/1993","94.38","94.19","94.50","94.06","","0.25%"
"08/06/1993","94.14","94.48","94.85","94.08","","-0.40%"
"08/05/1993","94.52","94.28","94.77","94.28","","0.15%"
"08/04/1993","94.38","94.45","94.57","94.14","","-0.02%"
"08/03/1993","94.40","94.58","94.76","94.09","","-0.24%"
"08/02/1993","94.63","95.48","95.80","94.47","","-0.78%"
"07/30/1993","95.37","95.44","95.62","95.25","","-0.17%"
"07/29/1993","95.53","94.45","95.54","94.34","","1.15%"
"07/28/1993","94.44","94.92","94.98","94.30","","-0.46%"
"07/27/1993","94.88","94.75","94.93","94.65","","0.13%"
"07/26/1993","94.76","94.57","94.98","94.55","","0.20%"
"07/23/1993","94.57","94.07","94.80","93.90","","0.62%"
"07/22/1993","93.99","93.93","94.43","93.83","","0.02%"
"07/21/1993","93.97","93.98","94.14","93.75","","-0.05%"
"07/20/1993","94.02","94.19","94.54","93.97","","-0.21%"
"07/19/1993","94.22","94.66","94.69","94.11","","-0.40%"
"07/16/1993","94.60","94.89","95.36","94.58","","-0.27%"
"07/15/1993","94.86","94.43","95.05","94.27","","0.40%"
"07/14/1993","94.48","94.54","95.10","94.35","","-0.13%"
"07/13/1993","94.60","95.23","95.38","94.53","","-0.69%"
"07/12/1993","95.26","95.06","95.61","94.88","","0.29%"
"07/09/1993","94.98","93.99","95.09","93.91","","1.04%"
"07/08/1993","94.00","93.89","94.34","93.62","","0.00%"
"07/07/1993","94.00","93.88","94.06","93.37","","0.18%"
"07/06/1993","93.83","93.55","93.94","93.43","","0.37%"
"07/05/1993","93.48","93.19","93.64","92.82","","0.00%"
"07/02/1993","93.48","93.19","93.64","92.82","","0.31%"
"07/01/1993","93.19","93.70","94.11","93.09","","-0.47%"
"06/30/1993","93.63","92.93","93.74","92.66","","0.85%"
"06/29/1993","92.84","93.37","93.60","92.83","","-0.61%"
"06/28/1993","93.41","93.59","94.03","93.28","","-0.15%"
"06/25/1993","93.55","94.14","94.15","93.19","","-0.56%"
"06/24/1993","94.08","93.45","94.09","93.45","","0.64%"
"06/23/1993","93.48","93.74","94.12","93.31","","-0.30%"
"06/22/1993","93.76","92.92","93.96","92.92","","0.43%"
"06/21/1993","93.36","92.92","93.72","92.88","","0.46%"
"06/18/1993","92.93","91.80","93.11","91.68","","1.25%"
"06/17/1993","91.78","91.69","91.99","91.44","","0.05%"
"06/16/1993","91.73","91.11","91.92","90.99","","0.72%"
"06/15/1993","91.07","90.28","91.15","90.11","","0.85%"
"06/14/1993","90.30","90.41","90.44","90.01","","-0.15%"
"06/11/1993","90.44","90.43","90.70","90.04","","0.00%"
"06/10/1993","90.44","90.88","91.01","90.42","","-0.43%"
"06/09/1993","90.83","90.45","91.06","90.37","","0.43%"
"06/08/1993","90.44","90.40","90.57","90.19","","0.02%"
"06/07/1993","90.42","90.76","90.81","90.33","","-0.36%"
"06/04/1993","90.75","89.31","90.84","89.30","","1.60%"
"06/03/1993","89.32","89.41","89.70","89.32","","-0.09%"
"06/02/1993","89.40","88.85","89.55","88.85","","0.43%"
"06/01/1993","89.02","89.10","89.36","88.94","","-0.07%"
"05/31/1993","89.08","89.05","89.21","89.03","","0.13%"
"05/28/1993","88.96","89.51","89.62","88.89","","-0.63%"
"05/27/1993","89.52","90.50","90.59","89.44","","-1.07%"
"05/26/1993","90.49","90.62","90.75","90.33","","-0.14%"
"05/25/1993","90.62","91.04","91.14","90.49","","-0.46%"
"05/24/1993","91.04","90.77","91.38","90.71","","0.37%"
"05/21/1993","90.70","90.37","90.89","90.28","","0.34%"
"05/20/1993","90.39","90.65","90.77","90.15","","-0.30%"
"05/19/1993","90.66","90.89","91.02","90.39","","-0.26%"
"05/18/1993","90.90","90.65","91.23","90.62","","0.29%"
"05/17/1993","90.64","90.19","90.77","90.10","","0.52%"
"05/14/1993","90.17","90.95","91.00","90.11","","-0.84%"
"05/13/1993","90.93","90.56","90.97","90.55","","0.39%"
"05/12/1993","90.58","90.54","90.96","90.45","","0.08%"
"05/11/1993","90.51","90.49","90.78","90.33","","-0.01%"
"05/10/1993","90.52","89.27","90.55","89.17","","1.45%"
"05/07/1993","89.23","88.76","89.26","88.53","","0.52%"
"05/06/1993","88.77","89.11","89.32","88.74","","-0.38%"
"05/05/1993","89.11","88.95","89.27","88.80","","0.12%"
"05/04/1993","89.00","89.36","89.38","88.82","","-0.36%"
"05/03/1993","89.32","89.49","89.90","89.29","","-0.19%"
"04/30/1993","89.49","89.29","89.73","89.15","","0.27%"
"04/29/1993","89.25","89.33","89.53","88.90","","-0.02%"
"04/28/1993","89.27","89.64","90.01","89.26","","-0.38%"
"04/27/1993","89.61","88.66","89.61","88.46","","1.24%"
"04/26/1993","88.51","89.30","89.31","88.37","","-0.97%"
"04/23/1993","89.38","89.81","90.10","89.11","","-0.45%"
"04/22/1993","89.78","90.32","90.74","89.78","","-0.60%"
"04/21/1993","90.32","90.18","90.68","90.00","","0.16%"
"04/20/1993","90.18","90.42","90.52","89.67","","-0.19%"
"04/19/1993","90.35","91.24","91.28","90.29","","-1.05%"
"04/16/1993","91.31","90.97","91.39","90.77","","0.40%"
"04/15/1993","90.95","90.51","91.02","90.44","","0.50%"
"04/14/1993","90.50","89.98","90.62","89.95","","0.59%"
"04/13/1993","89.97","90.67","90.85","89.84","","-0.77%"
"04/12/1993","90.67","91.00","91.23","90.56","","-0.60%"
"04/09/1993","91.22","91.25","91.37","91.18","","-0.04%"
"04/08/1993","91.26","91.92","92.04","91.13","","-0.76%"
"04/07/1993","91.96","91.78","92.10","91.56","","0.26%"
"04/06/1993","91.72","91.21","91.92","91.19","","0.56%"
"04/05/1993","91.21","91.34","91.61","91.13","","-0.18%"
"04/02/1993","91.37","91.15","92.06","90.78","","0.30%"
"04/01/1993","91.10","91.96","92.31","90.99","","-0.84%"
"03/31/1993","91.87","92.45","92.52","91.79","","-0.63%"
"03/30/1993","92.45","92.76","93.08","92.45","","-0.36%"
"03/29/1993","92.78","92.86","93.09","92.66","","-0.16%"
"03/26/1993","92.93","93.48","93.56","92.74","","-0.63%"
"03/25/1993","93.52","93.26","93.58","93.03","","0.25%"
"03/24/1993","93.29","92.74","93.38","92.55","","0.60%"
"03/23/1993","92.73","92.89","92.96","92.61","","-0.20%"
"03/22/1993","92.92","93.11","93.38","92.66","","0.03%"
"03/19/1993","92.89","93.18","93.31","92.54","","-0.31%"
"03/18/1993","93.18","94.22","94.46","93.10","","-1.10%"
"03/17/1993","94.22","94.27","94.43","94.09","","-0.08%"
"03/16/1993","94.30","94.41","94.56","94.00","","-0.22%"
"03/15/1993","94.51","94.59","94.77","94.40","","0.01%"
"03/12/1993","94.50","94.31","94.65","94.19","","0.15%"
"03/11/1993","94.36","94.33","94.80","94.18","","0.07%"
"03/10/1993","94.29","94.39","94.67","94.26","","-0.10%"
"03/09/1993","94.38","93.96","94.57","93.84","","0.38%"
"03/08/1993","94.02","94.31","94.44","93.83","","-0.30%"
"03/05/1993","94.30","93.12","94.49","93.06","","1.16%"
"03/04/1993","93.22","93.15","93.73","92.93","","-0.19%"
"03/03/1993","93.40","93.08","93.60","92.90","","0.17%"
"03/02/1993","93.24","93.48","94.23","93.23","","-1.00%"
"03/01/1993","94.18","94.09","94.40","93.75","","0.14%"
"02/26/1993","94.05","93.60","94.14","93.54","","0.57%"
"02/25/1993","93.52","93.47","93.78","93.18","","0.12%"
"02/24/1993","93.41","92.85","93.46","92.72","","0.54%"
"02/23/1993","92.91","92.68","93.14","92.43","","0.28%"
"02/22/1993","92.65","93.38","93.42","92.63","","-0.75%"
"02/19/1993","93.35","93.10","93.60","92.84","","0.16%"
"02/18/1993","93.20","93.00","94.39","92.91","","0.29%"
"02/17/1993","92.93","93.07","93.26","92.66","","-0.17%"
"02/16/1993","93.09","94.44","94.45","93.05","","-1.37%"
"02/15/1993","94.38","94.46","94.57","94.22","","0.14%"
"02/12/1993","94.25","94.25","94.46","93.61","","-0.07%"
"02/11/1993","94.32","94.51","94.59","94.07","","-0.17%"
"02/10/1993","94.48","93.94","94.48","93.60","","0.48%"
"02/09/1993","94.03","94.40","94.63","93.90","","-0.34%"
"02/08/1993","94.35","94.39","94.45","94.03","","-0.05%"
"02/05/1993","94.40","94.61","94.71","93.92","","-0.14%"
"02/04/1993","94.53","94.18","94.86","94.04","","0.31%"
"02/03/1993","94.24","93.91","94.60","93.60","","0.34%"
"02/02/1993","93.92","93.60","94.04","93.20","","0.38%"
"02/01/1993","93.56","92.47","93.73","92.42","","1.19%"
"01/29/1993","92.46","91.44","92.61","91.08","","1.29%"
"01/28/1993","91.28","91.35","91.45","90.78","","-0.09%"
"01/27/1993","91.36","90.62","91.38","90.59","","0.89%"
"01/26/1993","90.55","90.50","90.78","90.09","","0.09%"
"01/25/1993","90.47","91.38","91.44","90.23","","-1.03%"
"01/22/1993","91.41","92.24","92.31","91.35","","-0.91%"
"01/21/1993","92.25","91.63","92.45","91.47","","0.76%"
"01/20/1993","91.55","92.00","92.09","91.54","","-0.49%"
"01/19/1993","92.00","92.09","92.34","91.79","","-0.07%"
"01/18/1993","92.06","93.04","93.12","91.96","","-1.05%"
"01/15/1993","93.04","92.73","93.15","92.49","","0.41%"
"01/14/1993","92.66","92.51","92.79","92.35","","0.04%"
"01/13/1993","92.62","92.98","93.29","92.59","","-0.29%"
"01/12/1993","92.89","92.69","93.08","92.33","","0.22%"
"01/11/1993","92.69","93.23","93.39","92.37","","-0.81%"
"01/08/1993","93.45","93.16","93.75","93.04","","0.28%"
"01/07/1993","93.19","93.11","93.25","92.88","","0.13%"
"01/06/1993","93.07","92.65","93.24","92.37","","0.48%"
"01/05/1993","92.63","93.36","93.62","92.26","","-0.89%"
"01/04/1993","93.46","92.39","93.63","92.38","","1.19%"
"01/01/1993","92.36","92.17","92.43","91.94","","0.00%"
"12/31/1992","92.36","92.17","92.43","91.94","","0.21%"
"12/30/1992","92.17","92.13","92.33","91.87","","0.02%"
"12/29/1992","92.15","92.16","92.52","92.04","","-0.01%"
"12/28/1992","92.16","91.24","92.37","91.13","","1.12%"
"12/25/1992","91.14","91.14","91.18","91.04","","-0.04%"
"12/24/1992","91.18","91.04","91.23","90.77","","0.14%"
"12/23/1992","91.05","90.72","91.10","90.58","","0.33%"
"12/22/1992","90.75","89.83","90.86","89.82","","1.02%"
"12/21/1992","89.83","89.70","89.93","89.63","","0.17%"
"12/18/1992","89.68","89.41","90.02","89.35","","0.34%"
"12/17/1992","89.38","89.32","89.62","88.85","","0.06%"
"12/16/1992","89.33","89.82","89.86","89.10","","-0.50%"
"12/15/1992","89.78","89.87","90.05","89.63","","0.08%"
"12/14/1992","89.71","90.00","90.08","89.65","","-0.43%"
"12/11/1992","90.10","90.11","90.46","89.91","","-0.06%"
"12/10/1992","90.15","89.87","90.47","89.64","","0.29%"
"12/09/1992","89.89","89.20","89.97","89.10","","0.86%"
"12/08/1992","89.12","89.01","89.26","88.64","","0.17%"
"12/07/1992","88.97","90.69","90.71","88.84","","-1.79%"
"12/04/1992","90.59","90.15","90.77","89.77","","0.49%"
"12/03/1992","90.15","90.15","90.54","89.94","","0.13%"
"12/02/1992","90.03","90.16","90.54","89.85","","-0.12%"
"12/01/1992","90.14","90.89","91.21","89.86","","-0.77%"
"11/30/1992","90.84","91.13","91.55","90.82","","-0.30%"
"11/27/1992","91.11","91.12","91.48","91.06","","0.40%"
"11/26/1992","90.75","90.81","90.82","90.73","","0.38%"
"11/25/1992","90.41","90.68","90.88","90.31","","-0.30%"
"11/24/1992","90.68","90.79","91.31","90.64","","-0.21%"
"11/23/1992","90.87","91.29","91.46","90.77","","-0.27%"
"11/20/1992","91.12","89.67","91.29","89.42","","1.78%"
"11/19/1992","89.53","89.87","90.25","89.39","","-0.37%"
"11/18/1992","89.86","89.93","90.34","89.64","","-0.17%"
"11/17/1992","90.01","90.02","90.67","89.99","","-0.02%"
"11/16/1992","90.03","88.99","90.11","88.97","","1.19%"
"11/13/1992","88.97","89.35","89.45","88.65","","-0.53%"
"11/12/1992","89.44","89.62","89.91","89.36","","-0.20%"
"11/11/1992","89.62","89.77","90.16","89.51","","-0.21%"
"11/10/1992","89.81","90.32","90.44","89.78","","-0.42%"
"11/09/1992","90.19","89.87","90.34","89.42","","0.30%"
"11/06/1992","89.92","89.19","89.93","89.13","","0.80%"
"11/05/1992","89.21","88.56","89.36","88.38","","0.63%"
"11/04/1992","88.65","88.40","88.94","87.99","","0.11%"
"11/03/1992","88.55","88.65","89.13","88.05","","-0.33%"
"11/02/1992","88.84","87.71","88.92","87.70","","1.38%"
"10/30/1992","87.63","87.30","87.69","87.10","","0.34%"
"10/29/1992","87.33","87.51","87.81","87.18","","-0.38%"
"10/28/1992","87.66","86.92","87.93","86.72","","0.75%"
"10/27/1992","87.01","87.06","87.75","86.86","","-0.28%"
"10/26/1992","87.25","86.40","87.67","85.89","","0.52%"
"10/23/1992","86.80","85.96","87.17","85.57","","1.01%"
"10/22/1992","85.93","86.64","86.69","85.76","","-0.81%"
"10/21/1992","86.63","86.46","86.66","85.85","","0.20%"
"10/20/1992","86.46","85.58","86.72","85.55","","1.12%"
"10/19/1992","85.50","83.89","85.53","83.89","","1.11%"
"10/16/1992","84.56","83.74","84.71","83.60","","1.23%"
"10/15/1992","83.53","83.63","83.78","83.20","","-0.26%"
"10/14/1992","83.75","83.88","84.15","83.56","","-0.07%"
"10/13/1992","83.81","84.08","84.71","83.81","","-0.25%"
"10/12/1992","84.02","84.72","84.76","83.58","","-0.93%"
"10/09/1992","84.81","84.76","85.08","83.93","","-0.07%"
"10/08/1992","84.87","83.45","84.88","83.41","","1.91%"
"10/07/1992","83.28","82.54","83.46","82.25","","0.80%"
"10/06/1992","82.62","82.42","82.90","82.29","","0.27%"
"10/05/1992","82.40","81.50","82.48","81.08","","1.28%"
"10/02/1992","81.36","81.74","82.58","81.34","","-0.53%"
"10/01/1992","81.79","81.05","81.98","81.05","","0.85%"
"09/30/1992","81.10","80.99","81.71","80.58","","0.12%"
"09/29/1992","81.00","82.71","83.61","80.91","","-2.04%"
"09/28/1992","82.69","83.92","83.98","82.49","","-1.38%"
"09/25/1992","83.85","84.10","84.18","83.59","","-0.26%"
"09/24/1992","84.07","84.43","84.86","83.93","","-0.45%"
"09/23/1992","84.45","84.83","85.48","84.06","","-0.28%"
"09/22/1992","84.69","84.27","84.69","83.58","","0.32%"
"09/21/1992","84.42","84.09","84.98","83.85","","-0.50%"
"09/18/1992","84.84","83.74","84.99","83.71","","1.43%"
"09/17/1992","83.64","84.92","85.96","83.53","","-0.82%"
"09/16/1992","84.33","83.73","85.21","83.04","","1.13%"
"09/15/1992","83.39","82.65","83.39","82.17","","0.59%"
"09/14/1992","82.90","81.91","83.44","81.11","","2.18%"
"09/11/1992","81.13","80.12","81.31","79.74","","1.74%"
"09/10/1992","79.74","79.47","80.07","79.10","","0.35%"
"09/09/1992","79.46","78.47","79.46","78.45","","1.24%"
"09/08/1992","78.49","78.91","79.08","78.32","","-0.42%"
"09/07/1992","78.82","79.46","80.39","78.68","","0.00%"
"09/04/1992","78.82","79.46","80.39","78.68","","-0.73%"
"09/03/1992","79.40","78.60","79.51","78.48","","1.26%"
"09/02/1992","78.41","78.32","78.62","78.19","","0.10%"
"09/01/1992","78.33","78.84","78.94","78.31","","-0.70%"
"08/31/1992","78.88","79.11","79.28","78.77","","-0.37%"
"08/28/1992","79.17","79.35","79.37","78.99","","-0.18%"
"08/27/1992","79.31","79.23","79.65","79.22","","0.13%"
"08/26/1992","79.21","79.00","79.29","78.94","","0.43%"
"08/25/1992","78.87","78.95","79.24","78.67","","-0.09%"
"08/24/1992","78.94","80.12","80.17","78.75","","-1.52%"
"08/21/1992","80.16","80.97","81.39","80.06","","-0.94%"
"08/20/1992","80.92","81.23","81.59","80.88","","-0.33%"
"08/19/1992","81.19","81.36","81.55","81.16","","-0.17%"
"08/18/1992","81.33","81.63","81.64","81.31","","-0.31%"
"08/17/1992","81.58","81.71","82.12","81.44","","-0.10%"
"08/14/1992","81.66","81.37","81.88","81.33","","0.44%"
"08/13/1992","81.30","81.64","81.91","81.29","","-0.38%"
"08/12/1992","81.61","81.72","82.03","81.59","","-0.17%"
"08/11/1992","81.75","81.61","82.27","81.48","","0.17%"
"08/10/1992","81.61","81.71","81.94","81.56","","-0.05%"
"08/07/1992","81.65","82.16","82.35","81.52","","-0.61%"
"08/06/1992","82.15","82.33","82.57","82.13","","-0.18%"
"08/05/1992","82.30","82.05","82.46","82.00","","0.33%"
"08/04/1992","82.03","81.91","82.21","81.89","","0.16%"
"08/03/1992","81.90","81.94","82.17","81.78","","-0.01%"
"07/31/1992","81.91","82.02","82.25","81.86","","-0.09%"
"07/30/1992","81.98","82.27","82.81","81.98","","-0.29%"
"07/29/1992","82.22","81.89","82.57","81.71","","0.48%"
"07/28/1992","81.83","82.16","82.81","81.77","","-0.49%"
"07/27/1992","82.23","83.10","83.13","82.13","","-1.14%"
"07/24/1992","83.18","82.25","83.27","82.19","","1.02%"
"07/23/1992","82.34","82.41","82.58","82.18","","-0.12%"
"07/22/1992","82.44","82.26","82.79","82.12","","0.04%"
"07/21/1992","82.41","82.55","83.12","82.16","","-0.16%"
"07/20/1992","82.54","81.00","82.73","80.58","","1.85%"
"07/17/1992","81.04","81.99","82.06","80.98","","-0.87%"
"07/16/1992","81.75","82.22","82.50","81.61","","-0.39%"
"07/15/1992","82.07","82.29","82.39","81.91","","-0.13%"
"07/14/1992","82.18","81.78","82.47","81.77","","0.42%"
"07/13/1992","81.84","82.58","82.61","81.78","","-0.94%"
"07/10/1992","82.62","83.26","83.53","82.54","","-0.84%"
"07/09/1992","83.32","82.33","83.62","81.68","","1.21%"
"07/08/1992","82.32","82.14","82.72","81.68","","0.21%"
"07/07/1992","82.15","83.22","83.24","82.15","","-1.18%"
"07/06/1992","83.13","83.41","83.97","83.07","","0.04%"
"07/03/1992","83.10","83.10","83.74","82.60","","0.00%"
"07/02/1992","83.10","83.68","83.74","82.60","","-0.65%"
"07/01/1992","83.64","83.72","83.80","83.12","","-0.10%"
"06/30/1992","83.72","83.60","84.00","83.48","","0.12%"
"06/29/1992","83.62","84.18","84.27","83.24","","-0.61%"
"06/26/1992","84.13","84.22","84.58","84.03","","-0.18%"
"06/25/1992","84.28","84.83","85.01","84.12","","-0.73%"
"06/24/1992","84.90","85.67","85.67","84.80","","-0.78%"
"06/23/1992","85.57","85.52","85.68","85.24","","-0.01%"
"06/22/1992","85.58","85.95","86.13","85.54","","-0.38%"
"06/19/1992","85.91","85.71","85.96","85.60","","0.35%"
"06/18/1992","85.61","86.01","86.46","85.48","","-0.40%"
"06/17/1992","85.95","85.42","86.15","85.38","","0.60%"
"06/16/1992","85.44","85.72","86.09","85.42","","-0.33%"
"06/15/1992","85.72","85.98","86.05","85.58","","-0.29%"
"06/12/1992","85.97","85.99","86.17","85.68","","-0.05%"
"06/11/1992","86.01","86.67","86.76","85.91","","-0.89%"
"06/10/1992","86.78","86.70","87.05","86.63","","0.07%"
"06/09/1992","86.72","86.51","86.82","86.26","","0.17%"
"06/08/1992","86.57","86.57","86.80","86.49","","-0.01%"
"06/05/1992","86.58","86.78","86.92","86.34","","-0.57%"
"06/04/1992","87.08","87.31","87.51","86.96","","-0.21%"
"06/03/1992","87.26","87.63","87.81","87.17","","-0.09%"
"06/02/1992","87.34","87.22","87.79","87.13","","0.16%"
"06/01/1992","87.20","87.26","87.62","86.74","","-0.02%"
"05/29/1992","87.22","88.24","88.24","87.11","","-1.19%"
"05/28/1992","88.27","88.76","88.80","88.24","","-0.63%"
"05/27/1992","88.83","87.77","88.88","87.74","","1.35%"
"05/26/1992","87.65","87.79","87.84","87.39","","-0.28%"
"05/25/1992","87.90","87.89","88.16","87.70","","0.00%"
"05/22/1992","87.90","87.89","88.16","87.70","","-0.07%"
"05/21/1992","87.96","87.22","87.98","87.22","","0.79%"
"05/20/1992","87.27","86.87","87.35","86.84","","0.60%"
"05/19/1992","86.75","86.96","87.06","86.58","","-0.18%"
"05/18/1992","86.91","87.60","87.61","86.84","","-0.82%"
"05/15/1992","87.63","87.92","88.25","87.45","","-0.35%"
"05/14/1992","87.94","87.58","87.97","87.50","","0.39%"
"05/13/1992","87.60","88.30","88.38","87.57","","-0.78%"
"05/12/1992","88.29","89.16","89.17","88.20","","-0.96%"
"05/11/1992","89.15","89.41","89.53","89.15","","-0.27%"
"05/08/1992","89.39","88.87","89.60","88.75","","0.53%"
"05/07/1992","88.92","88.69","89.12","88.62","","0.28%"
"05/06/1992","88.67","89.03","89.18","88.55","","-0.42%"
"05/05/1992","89.04","89.44","89.59","89.02","","-0.46%"
"05/04/1992","89.45","89.19","89.55","89.15","","0.37%"
"05/01/1992","89.12","89.53","89.56","89.08","","-0.56%"
"04/30/1992","89.62","89.95","90.10","89.51","","-0.34%"
"04/29/1992","89.93","89.75","90.02","89.70","","0.20%"
"04/28/1992","89.75","89.80","90.11","89.69","","-0.03%"
"04/27/1992","89.78","89.93","90.13","89.62","","-0.01%"
"04/24/1992","89.79","90.15","90.15","89.56","","-0.54%"
"04/23/1992","90.28","90.21","90.49","90.03","","0.08%"
