Date,Price,Open,High,Low,Vol.,Change %,Spread
2018-03-12,1.2839,1.2825,1.2847,1.2803,,0.21%,0.0
2018-03-09,1.2812,1.2896,1.2911,1.2807,,-0.65%,0.0009299684832573985
2018-03-08,1.2896,1.2909,1.2962,1.2864,,-0.12%,0.0
2018-03-07,1.2912,1.2877,1.3002,1.2872,,0.28%,0.0046405675062908
2018-03-06,1.2876,1.2963,1.2995,1.2861,,-0.68%,0.008529069520442167
2018-03-05,1.2964,1.2873,1.3001,1.2869,,0.65%,0.008978238558882932
2018-03-02,1.288,1.2838,1.2917,1.2816,,0.32%,0.0
2018-03-01,1.2839,1.2832,1.2898,1.2808,,0.05%,0.0049367164211012405
2018-02-28,1.2832,1.2775,1.2843,1.2759,,0.44%,0.0
2018-02-27,1.2776,1.2681,1.2779,1.2665,,0.75%,0.0
2018-02-26,1.2681,1.2645,1.2713,1.2614,,0.40%,0.0
2018-02-23,1.263,1.2707,1.2727,1.2626,,-0.59%,0.005417481356362729
2018-02-22,1.2705,1.2702,1.2759,1.2669,,0.02%,0.00043266395257976936
2018-02-21,1.2703,1.2647,1.2705,1.2624,,0.45%,0.0
2018-02-20,1.2646,1.256,1.265,1.2555,,0.68%,0.0
2018-02-19,1.2561,1.2551,1.2595,1.2528,,0.03%,0.0
2018-02-16,1.2557,1.2482,1.2568,1.2447,,0.63%,0.0
2018-02-15,1.2478,1.2492,1.2539,1.2462,,-0.10%,0.004332469530295365
2018-02-14,1.249,1.2591,1.265,1.2488,,-0.81%,0.0
2018-02-13,1.2592,1.2576,1.2626,1.2563,,0.14%,0.002261237879126658
2018-02-12,1.2575,1.2586,1.2624,1.2555,,-0.02%,0.004299971285345017
2018-02-09,1.2578,1.2604,1.2685,1.2558,,-0.20%,0.0027930309802631672
2018-02-08,1.2603,1.2565,1.2613,1.2542,,0.27%,0.00048379978481797247
2018-02-07,1.2569,1.2491,1.2579,1.2488,,0.62%,0.0
2018-02-06,1.2491,1.2537,1.2566,1.2488,,-0.38%,0.005562970297789829
2018-02-05,1.2539,1.2432,1.2544,1.2397,,0.91%,0.0
2018-02-02,1.2426,1.2266,1.2437,1.2254,,1.29%,0.0
2018-02-01,1.2268,1.2315,1.2333,1.2255,,-0.38%,0.0031401689245956505
2018-01-31,1.2315,1.2334,1.235,1.2248,,-0.15%,0.005187027709983841
2018-01-30,1.2334,1.2341,1.2381,1.2307,,-0.03%,0.0
2018-01-29,1.2338,1.2316,1.2362,1.2305,,0.22%,0.0034091479902254155
2018-01-26,1.2311,1.2378,1.2392,1.2291,,-0.57%,0.002932752048750354
2018-01-25,1.2382,1.2349,1.2394,1.2281,,0.27%,0.0075409070633462826
2018-01-24,1.2349,1.2421,1.2429,1.2314,,-0.54%,0.0025849977679634536
2018-01-23,1.2416,1.2444,1.2492,1.2416,,-0.23%,0.0
2018-01-22,1.2444,1.2486,1.2518,1.2431,,-0.36%,0.002620689579775546
2018-01-19,1.2489,1.2416,1.2509,1.2397,,0.57%,0.0040269686245871005
2018-01-18,1.2418,1.2436,1.2488,1.2413,,-0.14%,0.004420295406110418
2018-01-17,1.2436,1.2436,1.2539,1.237,,0.01%,0.00308291190166163
2018-01-16,1.2435,1.2429,1.2453,1.2394,,0.05%,0.0019483630579860186
2018-01-15,1.2429,1.2464,1.2472,1.2399,,-0.22%,0.0030832574105742524
2018-01-12,1.2457,1.2518,1.2557,1.2454,,-0.50%,0.0
2018-01-11,1.2519,1.2544,1.2591,1.2513,,-0.22%,0.0
2018-01-10,1.2547,1.2464,1.2585,1.2425,,0.67%,0.002299662699090922
2018-01-09,1.2464,1.2422,1.2479,1.2395,,0.35%,0.0
2018-01-08,1.2421,1.2415,1.245,1.2377,,0.10%,0.0018061572247434633
2018-01-05,1.2409,1.2486,1.2515,1.2353,,-0.62%,0.003055601764228671
2018-01-04,1.2487,1.2532,1.2556,1.2482,,-0.37%,0.0
2018-01-03,1.2533,1.2513,1.2555,1.2498,,0.16%,0.003738642632708157
2018-01-02,1.2513,1.2543,1.2561,1.2499,,-0.26%,0.004090138868418868
2018-01-01,1.2545,1.2579,1.2582,1.2544,,-0.27%,0.0
2017-12-29,1.2579,1.2569,1.2586,1.2513,,0.08%,0.0017851231597208242
2017-12-28,1.2569,1.2655,1.2663,1.2564,,-0.68%,0.0
2017-12-27,1.2655,1.2687,1.2697,1.2625,,-0.28%,0.0
2017-12-26,1.269,1.2729,1.2737,1.2684,,-0.31%,0.0
2017-12-25,1.2729,1.2724,1.2742,1.2714,,-0.03%,0.00036753921251957985
2017-12-22,1.2733,1.2741,1.2797,1.2695,,-0.04%,0.000716690534790831
2017-12-21,1.2738,1.2833,1.2839,1.2696,,-0.76%,0.006002577293409214
2017-12-20,1.2836,1.2875,1.2882,1.2816,,-0.33%,0.0
2017-12-19,1.2878,1.286,1.292,1.2848,,0.12%,0.0
2017-12-18,1.2862,1.2874,1.2882,1.2842,,0.00%,0.0008207397339596853
2017-12-15,1.2862,1.2799,1.2892,1.2737,,0.52%,0.000949748068302911
2017-12-14,1.2796,1.2819,1.2867,1.2711,,-0.15%,0.007337651692310137
2017-12-13,1.2815,1.2865,1.2882,1.2791,,-0.37%,0.0017993574801476457
2017-12-12,1.2862,1.2857,1.2893,1.2811,,0.05%,0.003850311991424954
2017-12-11,1.2856,1.2854,1.2871,1.2831,,0.09%,0.0017352030706782183
2017-12-08,1.2845,1.2851,1.2881,1.2803,,-0.05%,0.0018133173217794235
2017-12-07,1.2851,1.279,1.2869,1.2783,,0.48%,0.00340389162124322
2017-12-06,1.279,1.2688,1.2809,1.265,,0.80%,0.0
2017-12-05,1.2688,1.267,1.2706,1.2622,,0.14%,0.0
2017-12-04,1.267,1.2686,1.2728,1.2654,,-0.10%,0.0011312628156448176
2017-12-01,1.2683,1.2897,1.2903,1.2681,,-1.65%,0.0
2017-11-30,1.2896,1.2866,1.2912,1.2849,,0.24%,0.0
2017-11-29,1.2865,1.2811,1.2875,1.2802,,0.38%,0.0
2017-11-28,1.2816,1.2768,1.2825,1.2751,,0.37%,0.0
2017-11-27,1.2769,1.2712,1.2772,1.2678,,0.42%,0.0
2017-11-24,1.2715,1.2712,1.2749,1.2691,,0.02%,0.003123880292671918
2017-11-23,1.2713,1.2696,1.2728,1.2671,,0.16%,0.0006307700653372748
2017-11-22,1.2693,1.2778,1.2789,1.2692,,-0.67%,0.0
2017-11-21,1.2778,1.282,1.2838,1.2747,,-0.33%,0.0
2017-11-20,1.282,1.2767,1.2822,1.2753,,0.45%,0.004381699030785918
2017-11-17,1.2763,1.2758,1.2825,1.2711,,0.05%,0.0036305660049862076
2017-11-16,1.2757,1.2765,1.2785,1.2726,,-0.05%,0.0027207754587533525
2017-11-15,1.2764,1.2732,1.2792,1.2712,,0.26%,0.0036716039578465255
2017-11-14,1.2731,1.2733,1.2774,1.2698,,-0.02%,0.003097087219125217
2017-11-13,1.2733,1.2684,1.2743,1.2677,,0.40%,0.0006949535528570744
2017-11-10,1.2682,1.268,1.2697,1.2664,,-0.01%,0.0
2017-11-09,1.2683,1.2727,1.2742,1.2665,,-0.35%,0.001101111852171647
2017-11-08,1.2727,1.2774,1.2782,1.2714,,-0.37%,0.0
2017-11-07,1.2774,1.2704,1.2821,1.2701,,0.55%,0.003398111094075923
2017-11-06,1.2704,1.2764,1.2784,1.2701,,-0.46%,0.004914326366009498
2017-11-03,1.2763,1.2808,1.2837,1.2713,,-0.35%,0.00250742619790711
2017-11-02,1.2808,1.2866,1.2877,1.2798,,-0.47%,0.0
2017-11-01,1.2868,1.289,1.2913,1.2853,,-0.14%,0.0
2017-10-31,1.2886,1.2832,1.2916,1.282,,0.44%,0.003221466425802372
2017-10-30,1.283,1.2818,1.2862,1.2811,,0.17%,0.000699406445335812
2017-10-27,1.2808,1.2847,1.2918,1.2805,,-0.30%,0.0020679205985161
2017-10-26,1.2847,1.2792,1.2859,1.2779,,0.40%,0.0
2017-10-25,1.2796,1.2675,1.2818,1.2656,,0.95%,0.0
2017-10-24,1.2675,1.2652,1.2694,1.2619,,0.18%,0.0
2017-10-23,1.2652,1.2625,1.2663,1.2611,,0.21%,0.0015799314902884341
2017-10-20,1.2626,1.2486,1.2631,1.2474,,1.12%,0.0
2017-10-19,1.2486,1.2465,1.2496,1.2448,,0.15%,0.0
2017-10-18,1.2467,1.2522,1.2535,1.2455,,-0.42%,0.0012204074896202564
2017-10-17,1.252,1.2515,1.2592,1.2511,,0.02%,0.0
2017-10-16,1.2518,1.2478,1.2558,1.2469,,0.40%,0.0
2017-10-13,1.2468,1.2473,1.2521,1.245,,-0.05%,0.0011320729853021812
2017-10-12,1.2474,1.2457,1.2492,1.2431,,0.11%,0.000698703540083126
2017-10-11,1.246,1.2515,1.2532,1.245,,-0.44%,0.00023384921546042907
2017-10-10,1.2515,1.2549,1.2557,1.2481,,-0.27%,0.0009266847221104822
2017-10-09,1.2549,1.2532,1.256,1.2525,,0.10%,0.0008974943645129245
2017-10-06,1.2536,1.2565,1.2599,1.2523,,-0.23%,0.0014786982257321867
2017-10-05,1.2565,1.2475,1.2586,1.246,,0.74%,0.0015613983405031945
2017-10-04,1.2473,1.2489,1.2498,1.2446,,-0.12%,0.0
2017-10-03,1.2488,1.2509,1.254,1.2478,,-0.17%,0.0
2017-10-02,1.2509,1.2475,1.2526,1.2467,,0.31%,0.002430763393819167
2017-09-29,1.247,1.2429,1.253,1.2414,,0.35%,0.002727368508069375
2017-09-28,1.2426,1.2477,1.2521,1.2414,,-0.38%,0.008098874226551683
2017-09-27,1.2474,1.2349,1.2484,1.2333,,1.03%,0.0
2017-09-26,1.2347,1.2371,1.2414,1.2328,,-0.19%,0.0034768650358252924
2017-09-25,1.2371,1.2335,1.2387,1.2311,,0.27%,0.0023004474341814726
2017-09-22,1.2338,1.2328,1.2353,1.2253,,0.09%,0.0
2017-09-21,1.2327,1.2326,1.2369,1.2318,,0.05%,0.0
2017-09-20,1.2321,1.2292,1.2391,1.22,,0.25%,0.001303857483696239
2017-09-19,1.229,1.2291,1.231,1.2252,,0.00%,0.0016948671818854464
2017-09-18,1.229,1.2195,1.234,1.2171,,0.79%,0.0018982991170372848
2017-09-15,1.2194,1.2165,1.2221,1.2119,,0.25%,0.0
2017-09-14,1.2164,1.2171,1.224,1.2154,,-0.07%,0.002457473034881289
2017-09-13,1.2173,1.2187,1.2221,1.2129,,-0.09%,0.002957920843586808
2017-09-12,1.2184,1.2109,1.2191,1.208,,0.61%,0.0006272741567623703
2017-09-11,1.211,1.2158,1.2171,1.2096,,-0.36%,0.004569521904381594
2017-09-08,1.2154,1.2112,1.2167,1.2059,,0.34%,0.003873304365161556
2017-09-07,1.2113,1.2227,1.2242,1.2108,,-0.92%,0.0
2017-09-06,1.2225,1.2373,1.2417,1.2136,,-1.19%,0.00047981917837519285
2017-09-05,1.2372,1.2418,1.2418,1.2334,,-0.37%,0.002183790090002364
2017-09-04,1.2418,1.2402,1.2431,1.2376,,0.18%,0.0006609395635858689
2017-09-01,1.2396,1.2479,1.2493,1.2339,,-0.69%,0.0018560276635875804
2017-08-31,1.2482,1.2621,1.2664,1.2474,,-1.10%,0.0
2017-08-30,1.2621,1.2512,1.2638,1.2498,,0.88%,0.008838402696691115
2017-08-29,1.2511,1.2505,1.255,1.2438,,0.02%,0.0
2017-08-28,1.2508,1.2475,1.2511,1.2441,,0.22%,0.003889571314327418
2017-08-25,1.2481,1.2519,1.2541,1.2463,,-0.30%,0.0009295714432854211
2017-08-24,1.2518,1.2555,1.2563,1.2512,,-0.29%,0.0
2017-08-23,1.2555,1.2562,1.2597,1.2537,,-0.05%,0.0
2017-08-22,1.2561,1.2556,1.2596,1.2525,,0.02%,0.004024773936396763
2017-08-21,1.2559,1.2568,1.2608,1.2552,,-0.21%,0.0014247457887383657
2017-08-18,1.2586,1.2682,1.2693,1.2555,,-0.73%,0.001527310825533218
2017-08-17,1.2679,1.2618,1.2685,1.2586,,0.50%,0.006078676068965654
2017-08-16,1.2616,1.2754,1.2771,1.2611,,-1.11%,0.0006081833378479379
2017-08-15,1.2757,1.2723,1.2781,1.2717,,0.28%,0.00043444458116128487
2017-08-14,1.2721,1.2674,1.2733,1.267,,0.30%,0.0
2017-08-11,1.2683,1.2744,1.2754,1.265,,-0.48%,0.0033441736404382907
2017-08-10,1.2744,1.2701,1.2748,1.2671,,0.35%,0.004822994503314379
2017-08-09,1.27,1.2665,1.2723,1.2663,,0.26%,0.0024005801513667835
2017-08-08,1.2667,1.2681,1.2706,1.265,,-0.11%,0.0017271904541706564
2017-08-07,1.2681,1.2649,1.2716,1.2629,,0.23%,0.003134201546130711
2017-08-04,1.2652,1.2584,1.2669,1.2555,,0.52%,0.0
2017-08-03,1.2586,1.257,1.262,1.2552,,0.16%,0.0030241503515958577
2017-08-02,1.2566,1.2536,1.2591,1.253,,0.24%,0.0002598750081552736
2017-08-01,1.2536,1.2479,1.2554,1.245,,0.46%,0.0
2017-07-31,1.2479,1.2441,1.253,1.2431,,0.36%,0.00397993544741105
2017-07-28,1.2434,1.2555,1.2569,1.2419,,-0.95%,0.005755100542784895
2017-07-27,1.2553,1.2447,1.2575,1.2414,,0.87%,0.011410113719702705
2017-07-26,1.2445,1.251,1.2544,1.2414,,-0.51%,0.008894742930958969
2017-07-25,1.2509,1.251,1.2534,1.248,,0.00%,0.0020744791553616135
2017-07-24,1.2509,1.2538,1.2553,1.2484,,-0.24%,0.0028228486880777395
2017-07-21,1.2539,1.259,1.261,1.2522,,-0.41%,0.0
2017-07-20,1.259,1.2606,1.2641,1.2542,,-0.13%,0.0025848352898125626
2017-07-19,1.2606,1.2627,1.2654,1.2578,,-0.17%,0.0024495158919769413
2017-07-18,1.2628,1.2698,1.2703,1.258,,-0.55%,0.003753892558636847
2017-07-17,1.2698,1.2646,1.2701,1.2627,,0.44%,0.003910529066977853
2017-07-14,1.2643,1.2721,1.275,1.2643,,-0.62%,0.0013550626404486782
2017-07-13,1.2722,1.275,1.2772,1.272,,-0.22%,0.0
2017-07-12,1.275,1.2915,1.2941,1.2685,,-1.27%,0.000995278571772767
2017-07-11,1.2914,1.2891,1.2945,1.2884,,0.18%,0.0005834411482866725
2017-07-10,1.2891,1.2879,1.2934,1.2871,,0.12%,0.002560575708336555
2017-07-07,1.2876,1.2978,1.2995,1.2859,,-0.79%,0.002602192117213498
2017-07-06,1.2978,1.2957,1.2985,1.2923,,0.16%,0.0025048070130938268
2017-07-05,1.2957,1.2936,1.3016,1.2928,,0.15%,0.0027319444710765593
2017-07-04,1.2937,1.3007,1.3016,1.2912,,-0.55%,0.005996432529434161
2017-07-03,1.3008,1.2967,1.3014,1.2965,,0.33%,0.0020343555591909265
2017-06-30,1.2965,1.3005,1.3014,1.2948,,-0.30%,0.0030095109207734427
2017-06-29,1.3004,1.3038,1.3044,1.2984,,-0.27%,0.0
2017-06-28,1.3039,1.3196,1.3199,1.3013,,-1.21%,0.0
2017-06-27,1.3199,1.3245,1.3262,1.3147,,-0.33%,0.0
2017-06-26,1.3243,1.3266,1.3273,1.3211,,-0.18%,0.0008442026218747356
2017-06-23,1.3267,1.3234,1.3309,1.321,,0.25%,0.0032509901470611662
2017-06-22,1.3234,1.3334,1.3339,1.3207,,-0.75%,0.006013335430591716
2017-06-21,1.3334,1.3268,1.3349,1.3263,,0.51%,0.0028157337811468325
2017-06-20,1.3267,1.3217,1.3287,1.3203,,0.37%,0.0
2017-06-19,1.3218,1.3217,1.3257,1.3191,,0.05%,0.001977326048448627
2017-06-16,1.3212,1.3269,1.3275,1.3209,,-0.44%,0.0017036267617411976
2017-06-15,1.327,1.3244,1.331,1.3224,,0.17%,0.0013511828381302918
2017-06-14,1.3247,1.324,1.3273,1.3164,,0.04%,0.0
2017-06-13,1.3242,1.3326,1.3326,1.3211,,-0.62%,0.0
2017-06-12,1.3324,1.3458,1.3472,1.3319,,-1.08%,0.0
2017-06-09,1.347,1.351,1.3541,1.3422,,-0.28%,0.0
2017-06-08,1.3508,1.3509,1.3524,1.3485,,-0.01%,0.0011115413798671089
2017-06-07,1.3509,1.3453,1.3526,1.3424,,0.40%,0.00128481455492528
2017-06-06,1.3455,1.3472,1.3487,1.3436,,-0.13%,0.002161114450013078
2017-06-05,1.3473,1.3493,1.3502,1.3458,,-0.07%,0.00024292186835451465
2017-06-02,1.3482,1.3514,1.3548,1.3479,,-0.24%,0.0
2017-06-01,1.3515,1.3501,1.3528,1.3472,,0.10%,0.002301151529561583
2017-05-31,1.3501,1.3459,1.3524,1.3435,,0.30%,0.0021708574294155526
2017-05-30,1.346,1.3453,1.3508,1.345,,0.04%,0.003086302903994802
2017-05-29,1.3454,1.3447,1.3469,1.3426,,0.06%,0.0
2017-05-26,1.3446,1.3484,1.3499,1.3433,,-0.28%,0.001037165701706567
2017-05-25,1.3484,1.3406,1.3494,1.3386,,0.57%,0.0024294181227807843
2017-05-24,1.3408,1.3513,1.3541,1.3403,,-0.79%,0.003637322196555631
2017-05-23,1.3515,1.3501,1.3525,1.3455,,0.09%,0.0029919952622063342
2017-05-22,1.3503,1.352,1.3542,1.3484,,-0.08%,0.0006976437714801146
2017-05-19,1.3514,1.3603,1.3612,1.3509,,-0.65%,0.0
2017-05-18,1.3603,1.3603,1.3671,1.3581,,0.00%,0.0
2017-05-17,1.3603,1.3605,1.3643,1.357,,-0.02%,0.0026414613837375473
2017-05-16,1.3606,1.3632,1.3661,1.3574,,-0.19%,0.004005619253151413
2017-05-15,1.3632,1.3696,1.3723,1.36,,-0.57%,0.0002966200573217937
2017-05-12,1.371,1.3697,1.3743,1.3666,,0.09%,0.0003693026866511813
2017-05-11,1.3697,1.3657,1.3772,1.3652,,0.31%,0.003979530027788533
2017-05-10,1.3655,1.372,1.3734,1.3647,,-0.47%,0.004098241619984917
2017-05-09,1.372,1.3689,1.3753,1.3669,,0.22%,0.0026310305081331063
2017-05-08,1.369,1.3665,1.3735,1.3642,,0.28%,0.0025220620711676987
2017-05-05,1.3652,1.3748,1.3795,1.3642,,-0.71%,0.004602525795959421
2017-05-04,1.3749,1.373,1.3776,1.3699,,0.15%,0.003209116554377017
2017-05-03,1.3729,1.3708,1.3742,1.3679,,0.15%,0.00043872580628081295
2017-05-02,1.3709,1.3682,1.3759,1.3649,,0.20%,0.002950590910182723
2017-05-01,1.3681,1.3654,1.3687,1.3635,,0.21%,0.0
2017-04-28,1.3652,1.3634,1.3699,1.3624,,0.14%,0.0028741945624281093
2017-04-27,1.3633,1.3615,1.3672,1.353,,0.13%,0.0
2017-04-26,1.3615,1.3573,1.3624,1.3543,,0.32%,0.0038215399857528276
2017-04-25,1.3572,1.3503,1.3629,1.3499,,0.53%,0.0041129776542865055
2017-04-24,1.3501,1.3498,1.3523,1.341,,0.01%,0.0
2017-04-21,1.3499,1.3471,1.3526,1.3458,,0.22%,0.0028377765264590285
2017-04-20,1.347,1.3486,1.3501,1.3456,,-0.11%,0.0020687004676958045
2017-04-19,1.3485,1.338,1.3492,1.3374,,0.81%,0.0
2017-04-18,1.3377,1.3316,1.3399,1.331,,0.45%,0.0
2017-04-17,1.3317,1.3323,1.3324,1.3262,,-0.07%,0.0
2017-04-14,1.3326,1.3329,1.3337,1.3309,,-0.02%,0.0
2017-04-13,1.3329,1.3255,1.3339,1.3222,,0.57%,0.0005968057767760014
2017-04-12,1.3253,1.3326,1.3341,1.324,,-0.54%,0.006457630073056195
2017-04-11,1.3325,1.3326,1.3359,1.3309,,-0.02%,0.0
2017-04-10,1.3327,1.3402,1.3428,1.332,,-0.59%,4.785491330444113e-06
2017-04-07,1.3406,1.3414,1.3433,1.3342,,-0.06%,0.005088498859647167
2017-04-06,1.3414,1.3433,1.3452,1.3397,,-0.16%,0.0
2017-04-05,1.3435,1.3397,1.3441,1.3378,,0.25%,0.0017319651729052416
2017-04-04,1.3402,1.338,1.3457,1.3373,,0.16%,0.0037820271655228587
2017-04-03,1.338,1.3304,1.3401,1.33,,0.50%,0.0
2017-03-31,1.3313,1.3343,1.3369,1.3283,,-0.22%,0.0026547849819264636
2017-03-30,1.3343,1.3326,1.3353,1.3277,,0.13%,0.004128795569789448
2017-03-29,1.3326,1.3381,1.3401,1.3322,,-0.43%,0.0
2017-03-28,1.3383,1.3376,1.3415,1.3352,,0.04%,0.001450638745402499
2017-03-27,1.3377,1.3377,1.3403,1.3321,,-0.01%,0.001696094419956785
2017-03-24,1.3379,1.3351,1.3386,1.3345,,0.21%,0.0017478694401366333
2017-03-23,1.3351,1.333,1.3358,1.3315,,0.17%,0.0
2017-03-22,1.3328,1.3353,1.341,1.332,,-0.18%,0.0008610011090087291
2017-03-21,1.3352,1.3349,1.3366,1.3264,,0.03%,0.0
2017-03-20,1.3348,1.3343,1.3373,1.3302,,-0.01%,0.002762893326412282
2017-03-17,1.335,1.3319,1.3379,1.3304,,0.23%,0.004756441647476285
2017-03-16,1.3319,1.3307,1.3354,1.3276,,0.11%,0.0009430794757694678
2017-03-15,1.3304,1.348,1.3487,1.3295,,-1.31%,0.0
2017-03-14,1.348,1.3446,1.3496,1.3439,,0.25%,0.0
2017-03-13,1.3446,1.3457,1.3477,1.343,,-0.19%,0.001413895599800276
2017-03-10,1.3471,1.3509,1.3517,1.3421,,-0.29%,0.001955817527607026
2017-03-09,1.351,1.349,1.3536,1.3481,,0.13%,0.0
2017-03-08,1.3493,1.3414,1.3501,1.3397,,0.59%,0.0
2017-03-07,1.3414,1.341,1.3436,1.3382,,0.02%,0.0
2017-03-06,1.3411,1.3375,1.3426,1.3371,,0.25%,0.002175285182789144
2017-03-03,1.3377,1.3391,1.3438,1.3373,,-0.10%,0.0032705455193796236
2017-03-02,1.3391,1.3325,1.3402,1.3321,,0.49%,0.0
2017-03-01,1.3326,1.33,1.3358,1.3284,,0.20%,0.0
2017-02-28,1.33,1.3176,1.3315,1.3163,,0.90%,0.0
2017-02-27,1.3182,1.3104,1.3182,1.3083,,0.70%,0.0
2017-02-24,1.3091,1.3105,1.3119,1.3055,,-0.11%,0.0
2017-02-23,1.3105,1.3164,1.3172,1.3083,,-0.45%,0.0
2017-02-22,1.3164,1.3139,1.3211,1.311,,0.18%,0.0012169933757417452
2017-02-21,1.3141,1.3105,1.3166,1.3099,,0.27%,0.001693980567095019
2017-02-20,1.3106,1.3106,1.3121,1.3075,,0.05%,0.0
2017-02-17,1.3099,1.3072,1.3127,1.3059,,0.21%,0.0025976181236744473
2017-02-16,1.3071,1.3077,1.3082,1.3008,,-0.06%,0.0
2017-02-15,1.3079,1.3077,1.3121,1.3064,,0.02%,0.0
2017-02-14,1.3077,1.3072,1.3109,1.3025,,0.04%,0.0010152684155469147
2017-02-13,1.3072,1.309,1.3123,1.3055,,-0.07%,0.0018576347708789838
2017-02-10,1.3081,1.3147,1.3161,1.3064,,-0.49%,0.002300442100174749
2017-02-09,1.3145,1.3145,1.3169,1.3093,,0.01%,0.0033496755165452873
2017-02-08,1.3144,1.3182,1.3201,1.3133,,-0.30%,0.0
2017-02-07,1.3183,1.3086,1.3215,1.3075,,0.77%,0.0028634332167378953
2017-02-06,1.3082,1.3024,1.3136,1.3006,,0.45%,0.0
2017-02-03,1.3023,1.3026,1.3078,1.2991,,-0.02%,0.0021199233293301006
2017-02-02,1.3026,1.3047,1.3053,1.2978,,-0.18%,0.0027572621732556203
2017-02-01,1.3049,1.3032,1.3103,1.3027,,0.15%,0.0
2017-01-31,1.303,1.3118,1.3125,1.2969,,-0.66%,0.0032348932879447774
2017-01-30,1.3117,1.3148,1.3171,1.3075,,-0.27%,0.0
2017-01-27,1.3153,1.3089,1.3155,1.3087,,0.48%,0.003982817953756861
2017-01-26,1.309,1.3069,1.3132,1.3053,,0.15%,0.0004108902525763466
2017-01-25,1.3071,1.3158,1.3167,1.3059,,-0.67%,0.0036557375099158375
2017-01-24,1.3159,1.3238,1.33,1.3107,,-0.59%,0.0
2017-01-23,1.3237,1.3322,1.3335,1.3219,,-0.64%,0.0
2017-01-20,1.3322,1.3319,1.3388,1.3283,,0.02%,0.0
2017-01-19,1.3319,1.3268,1.3354,1.3251,,0.37%,0.0018282921407874145
2017-01-18,1.327,1.304,1.3272,1.3037,,1.74%,0.0
2017-01-17,1.3043,1.3174,1.3191,1.3018,,-1.00%,0.006977404284166298
2017-01-16,1.3175,1.3111,1.3189,1.3107,,0.47%,0.003377549216685312
2017-01-13,1.3113,1.3147,1.3169,1.3112,,-0.24%,0.003283732316939506
2017-01-12,1.3145,1.3179,1.3188,1.303,,-0.25%,0.001827069928273707
2017-01-11,1.3178,1.3232,1.3296,1.3119,,-0.41%,0.0
2017-01-10,1.3232,1.3217,1.3259,1.3191,,0.12%,0.002299582446453829
2017-01-09,1.3216,1.3237,1.3278,1.3196,,-0.15%,0.003565587117883779
2017-01-06,1.3236,1.3224,1.3269,1.3175,,0.08%,0.003964705827184896
2017-01-05,1.3225,1.3302,1.3314,1.3192,,-0.57%,0.0027430241289528876
2017-01-04,1.3301,1.3431,1.3458,1.3281,,-0.96%,0.0
2017-01-03,1.343,1.3443,1.3463,1.3399,,-0.06%,0.0011104615586069772
2017-01-02,1.3438,1.3437,1.3453,1.3387,,0.04%,0.0028651334837413566
2016-12-30,1.3433,1.3504,1.3511,1.3401,,-0.52%,0.000772795389753634
2016-12-29,1.3503,1.3561,1.3566,1.3481,,-0.43%,0.0
2016-12-28,1.3561,1.3578,1.3601,1.354,,-0.10%,0.0
2016-12-27,1.3575,1.3508,1.3581,1.3506,,0.47%,0.0002973484804239262
2016-12-26,1.3511,1.3532,1.355,1.3478,,-0.18%,0.00017262771990869986
2016-12-23,1.3536,1.3484,1.3558,1.3477,,0.39%,0.004891247233339191
2016-12-22,1.3483,1.3412,1.3521,1.3409,,0.52%,0.0
2016-12-21,1.3413,1.3367,1.3428,1.3356,,0.33%,0.0
2016-12-20,1.3369,1.3407,1.3436,1.3357,,-0.29%,0.0048479080039300826
2016-12-19,1.3408,1.3339,1.3423,1.3316,,0.54%,0.0023415943711501347
2016-12-16,1.3336,1.3337,1.3396,1.3318,,0.00%,0.004596607689631916
2016-12-15,1.3336,1.3282,1.3419,1.3267,,0.41%,0.003402941176394285
2016-12-14,1.3281,1.3131,1.3296,1.308,,1.16%,0.0
2016-12-13,1.3129,1.3131,1.3142,1.31,,-0.02%,0.000748062512737472
2016-12-12,1.3131,1.3152,1.3165,1.3106,,-0.36%,0.0013663943678312212
2016-12-09,1.3179,1.3191,1.3216,1.3152,,-0.10%,0.0
2016-12-08,1.3192,1.3234,1.3253,1.3182,,-0.31%,0.0
2016-12-07,1.3233,1.328,1.33,1.3223,,-0.33%,0.0
2016-12-06,1.3277,1.3271,1.3313,1.325,,0.07%,0.0017244621702521006
2016-12-05,1.3268,1.3295,1.3357,1.3233,,-0.20%,0.0027447525397012646
2016-12-02,1.3294,1.3316,1.3322,1.3253,,-0.16%,0.003254745804771492
2016-12-01,1.3315,1.344,1.3442,1.3298,,-0.89%,0.0
2016-11-30,1.3435,1.3431,1.3465,1.3355,,0.02%,0.002555220123809142
2016-11-29,1.3432,1.3411,1.3481,1.3396,,0.15%,0.0023366366265597954
2016-11-28,1.3412,1.3523,1.3542,1.3398,,-0.87%,0.0038186203755032956
2016-11-25,1.353,1.3486,1.3536,1.3452,,0.29%,0.00405667072135218
2016-11-24,1.3491,1.3495,1.354,1.3477,,0.02%,0.0030365419787747663
2016-11-23,1.3488,1.3439,1.3518,1.3422,,0.34%,0.0
2016-11-22,1.3442,1.3418,1.3468,1.3375,,0.18%,0.0
2016-11-21,1.3418,1.3499,1.3515,1.3383,,-0.61%,0.0038664972901242558
2016-11-18,1.3501,1.3521,1.3566,1.349,,-0.16%,0.0
2016-11-17,1.3523,1.3447,1.3529,1.3399,,0.60%,0.0
