Date,1y Yield,2y Yield,5y Yield,10y Yield,20y Yield,30y Yield
1988-01-01,,,,9.978,,
1988-01-04,,,,9.944,,
1988-01-05,,,,9.862,,
1988-01-06,,,,9.862,,
1988-01-07,,,,9.933,,
1988-01-08,,,,9.924,,
1988-01-11,,,,10.02,,
1988-01-12,,,,9.976,,
1988-01-13,,,,10.061,,
1988-01-14,,,,10.052,,
1988-01-15,,,,9.902,,
1988-01-18,,,,9.864,,
1988-01-19,,,,9.865,,
1988-01-20,,,,9.856,,
1988-01-21,,,,9.791,,
1988-01-22,,,,9.686,,
1988-01-25,,,,9.596,,
1988-01-26,,,,9.601,,
1988-01-27,,,,9.537,,
1988-01-28,,,,9.43,,
1988-01-29,,,,9.333,,
1988-02-01,,,,9.197,,
1988-02-02,,,,9.164,,
1988-02-03,,,,9.077,,
1988-02-04,,,,9.165,,
1988-02-05,,,,9.092,,
1988-02-08,,,,9.139,,
1988-02-09,,,,9.102,,
1988-02-10,,,,9.09,,
1988-02-11,,,,9.106,,
1988-02-12,,,,9.051,,
1988-02-15,,,,9.16,,
1988-02-16,,,,9.168,,
1988-02-17,,,,9.131,,
1988-02-18,,,,9.224,,
1988-02-19,,,,9.133,,
1988-02-22,,,,9.15,,
1988-02-23,,,,9.133,,
1988-02-24,,,,9.104,,
1988-02-25,,,,9.128,,
1988-02-26,,,,9.108,,
1988-02-29,,,,9.067,,
1988-03-01,,,,9.008,,
1988-03-02,,,,8.99,,
1988-03-03,,,,8.999,,
1988-03-04,,,,9.065,,
1988-03-07,,,,9.098,,
1988-03-08,,,,9.153,,
1988-03-09,,,,9.144,,
1988-03-10,,,,9.298,,
1988-03-11,,,,9.311,,
1988-03-14,,,,9.362,,
1988-03-15,,,,9.31,,
1988-03-16,,,,9.324,,
1988-03-17,,,,9.321,,
1988-03-18,,,,9.247,,
1988-03-21,,,,9.401,,
1988-03-22,,,,9.406,,
1988-03-23,,,,9.417,,
1988-03-24,,,,9.446,,
1988-03-25,,,,9.369,,
1988-03-28,,,,9.341,,
1988-03-29,,,,9.358,,
1988-03-30,,,,9.309,,
1988-03-31,,,,9.333,,
1988-04-01,,,,9.409,,
1988-04-04,,,,9.409,,
1988-04-05,,,,9.434,,
1988-04-06,,,,9.378,,
1988-04-07,,,,9.278,,
1988-04-08,,,,9.071,,
1988-04-11,,,,9.081,,
1988-04-12,,,,9.192,,
1988-04-13,,,,9.116,,
1988-04-14,,,,9.093,,
1988-04-15,,,,9.176,,
1988-04-18,,,,9.244,,
1988-04-19,,,,9.203,,
1988-04-20,,,,9.206,,
1988-04-21,,,,9.107,,
1988-04-22,,,,9.088,,
1988-04-25,,,,9.153,,
1988-04-26,,,,9.114,,
1988-04-27,,,,9.098,,
1988-04-28,,,,9.168,,
1988-04-29,,,,9.285,,
1988-05-02,,,,9.323,,
1988-05-03,,,,9.378,,
1988-05-04,,,,9.396,,
1988-05-05,,,,9.461,,
1988-05-06,,,,9.434,,
1988-05-09,,,,9.449,,
1988-05-10,,,,9.357,,
1988-05-11,,,,9.242,,
1988-05-12,,,,9.242,,
1988-05-13,,,,9.28,,
1988-05-16,,,,9.22,,
1988-05-17,,,,9.18,,
1988-05-18,,,,9.264,,
1988-05-19,,,,9.264,,
1988-05-20,,,,9.211,,
1988-05-23,,,,9.211,,
1988-05-24,,,,9.163,,
1988-05-25,,,,9.101,,
1988-05-26,,,,9.069,,
1988-05-27,,,,9.117,,
1988-05-30,,,,9.022,,
1988-05-31,,,,9.068,,
1988-06-01,,,,9.006,,
1988-06-02,,,,9.084,,
1988-06-03,,,,9.127,,
1988-06-06,,,,9.083,,
1988-06-07,,,,9.067,,
1988-06-08,,,,9.041,,
1988-06-09,,,,9.041,,
1988-06-10,,,,9.001,,
1988-06-13,,,,9.009,,
1988-06-14,,,,8.911,,
1988-06-15,,,,8.865,,
1988-06-16,,,,8.865,,
1988-06-17,,,,8.925,,
1988-06-20,,,,8.972,,
1988-06-21,,,,8.893,,
1988-06-22,,,,8.824,,
1988-06-23,,,,8.839,,
1988-06-24,,,,8.887,,
1988-06-27,,,,8.972,,
1988-06-28,,,,8.925,,
1988-06-29,,,,8.877,,
1988-06-30,,,,8.877,,
1988-07-01,,,,8.814,,
1988-07-04,,,,8.83,,
1988-07-05,,,,8.829,,
1988-07-06,,,,8.859,,
1988-07-07,,,,8.898,,
1988-07-08,,,,8.858,,
1988-07-11,,,,8.896,,
1988-07-12,,,,8.888,,
1988-07-13,,,,8.958,,
1988-07-14,,,,8.958,,
1988-07-15,,,,8.958,,
1988-07-18,,,,9.107,,
1988-07-19,,,,9.111,,
1988-07-20,,,,9.082,,
1988-07-21,,,,9.095,,
1988-07-22,,,,9.086,,
1988-07-25,,,,9.073,,
1988-07-26,,,,9.073,,
1988-07-27,,,,9.088,,
1988-07-28,,,,9.138,,
1988-07-29,,,,9.072,,
1988-08-01,,,,9.075,,
1988-08-02,,,,9.046,,
1988-08-03,,,,9.022,,
1988-08-04,,,,9.021,,
1988-08-05,,,,9.024,,
1988-08-08,,,,9.039,,
1988-08-09,,,,8.999,,
1988-08-10,,,,9.179,,
1988-08-11,,,,9.288,,
1988-08-12,,,,9.299,,
1988-08-15,,,,9.299,,
1988-08-16,,,,9.367,,
1988-08-17,,,,9.257,,
1988-08-18,,,,9.294,,
1988-08-19,,,,9.289,,
1988-08-22,,,,9.328,,
1988-08-23,,,,9.352,,
1988-08-24,,,,9.364,,
1988-08-25,,,,9.433,,
1988-08-26,,,,9.42,,
1988-08-29,,,,9.393,,
1988-08-30,,,,9.351,,
1988-08-31,,,,9.354,,
1988-09-01,,,,9.365,,
1988-09-02,,,,9.268,,
1988-09-05,,,,9.237,,
1988-09-06,,,,9.277,,
1988-09-07,,,,9.191,,
1988-09-08,,,,9.202,,
1988-09-09,,,,9.117,,
1988-09-12,,,,9.039,,
1988-09-13,,,,9.049,,
1988-09-14,,,,8.935,,
1988-09-15,,,,8.832,,
1988-09-16,,,,8.912,,
1988-09-19,,,,8.902,,
1988-09-20,,,,8.928,,
1988-09-21,,,,8.829,,
1988-09-22,,,,8.809,,
1988-09-23,,,,8.939,,
1988-09-26,,,,8.813,,
1988-09-27,,,,8.838,,
1988-09-28,,,,8.896,,
1988-09-29,,,,8.905,,
1988-09-30,,,,8.835,,
1988-10-03,,,,8.778,,
1988-10-04,,,,8.829,,
1988-10-05,,,,8.78,,
1988-10-06,,,,8.818,,
1988-10-07,,,,8.722,,
1988-10-10,,,,8.656,,
1988-10-11,,,,8.674,,
1988-10-12,,,,8.727,,
1988-10-13,,,,8.771,,
1988-10-14,,,,8.719,,
1988-10-17,,,,8.87,,
1988-10-18,,,,8.89,,
1988-10-19,,,,8.811,,
1988-10-20,,,,8.854,,
1988-10-21,,,,8.847,,
1988-10-24,,,,8.867,,
1988-10-25,,,,8.798,,
1988-10-26,,,,8.723,,
1988-10-27,,,,8.637,,
1988-10-28,,,,8.586,,
1988-10-31,,,,8.586,,
1988-11-01,,,,8.586,,
1988-11-02,,,,8.576,,
1988-11-03,,,,8.663,,
1988-11-04,,,,8.681,,
1988-11-07,,,,8.718,,
1988-11-08,,,,8.706,,
1988-11-09,,,,8.757,,
1988-11-10,,,,8.775,,
1988-11-11,,,,8.775,,
1988-11-14,,,,8.845,,
1988-11-15,,,,8.82,,
1988-11-16,,,,8.801,,
1988-11-17,,,,8.795,,
1988-11-18,,,,8.777,,
1988-11-21,,,,8.756,,
1988-11-22,,,,8.783,,
1988-11-23,,,,8.774,,
1988-11-24,,,,8.712,,
1988-11-25,,,,8.74,,
1988-11-28,,,,8.747,,
1988-11-29,,,,8.748,,
1988-11-30,,,,8.73,,
1988-12-01,,,,8.711,,
1988-12-02,,,,8.745,,
1988-12-05,,,,8.781,,
1988-12-06,,,,8.732,,
1988-12-07,,,,8.69,,
1988-12-08,,,,8.683,,
1988-12-09,,,,8.681,,
1988-12-12,,,,8.706,,
1988-12-13,,,,8.737,,
1988-12-14,,,,8.788,,
1988-12-15,,,,8.817,,
1988-12-16,,,,8.72,,
1988-12-19,,,,8.709,,
1988-12-20,,,,8.649,,
1988-12-21,,,,8.634,,
1988-12-22,,,,8.61,,
1988-12-23,,,,8.602,,
1988-12-26,,,,8.602,,
1988-12-27,,,,8.614,,
1988-12-28,,,,8.668,,
1988-12-29,,,,8.679,,
1988-12-30,,,,8.616,,
1989-01-02,,,,8.616,,
1989-01-03,,8.4,8.54,8.649,,
1989-01-04,,8.4,8.54,8.615,,
1989-01-05,,8.41,8.53,8.63,,
1989-01-06,,8.42,8.54,8.63,,
1989-01-09,,8.4,8.49,8.555,,
1989-01-10,,8.4,8.49,8.552,,
1989-01-11,,8.4,8.49,8.487,,
1989-01-12,,8.32,8.46,8.484,,
1989-01-13,,8.32,8.46,8.459,,
1989-01-16,,8.32,8.46,8.524,,
1989-01-17,,8.32,8.46,8.527,,
1989-01-18,,8.32,8.46,8.533,,
1989-01-19,,8.32,8.46,8.595,,
1989-01-20,,8.45,8.55,8.576,,
1989-01-23,,8.46,8.55,8.537,,
1989-01-24,,8.46,8.55,8.536,,
1989-01-25,,8.46,8.55,8.512,,
1989-01-26,,8.57,8.61,8.553,,
1989-01-27,,8.65,8.67,8.571,,
1989-01-30,,8.65,8.67,8.624,,
1989-01-31,,8.65,8.67,8.68,,
1989-02-01,,8.65,8.67,8.625,,
1989-02-02,,8.8,8.84,8.717,,
1989-02-03,,8.81,8.86,8.648,,
1989-02-06,,8.98,8.98,8.794,,
1989-02-07,,9.04,9.04,8.801,,
1989-02-08,,9.04,9.04,8.794,,
1989-02-09,,8.91,8.96,8.826,,
1989-02-10,,8.91,8.96,8.826,,
1989-02-13,,8.91,8.96,8.819,,
1989-02-14,,8.91,8.96,8.819,,
1989-02-15,,8.91,8.96,9.02,,
1989-02-16,,8.91,8.96,8.954,,
1989-02-17,,9.27,9.28,9.038,,
1989-02-20,,9.36,9.36,9.046,,
1989-02-21,,9.36,9.36,9.087,,
1989-02-22,,9.36,9.36,9.127,,
1989-02-23,,9.46,9.53,9.284,,
1989-02-24,,9.41,9.46,9.284,,
1989-02-27,,9.41,9.46,9.355,,
1989-02-28,,9.39,9.39,9.204,,
1989-03-01,,9.39,9.39,9.204,,
1989-03-02,,9.39,9.39,9.247,,
1989-03-03,,9.3,9.33,9.148,,
1989-03-06,,9.18,9.23,9.068,,
1989-03-07,,9.18,9.23,9.055,,
1989-03-08,,9.18,9.23,9.118,,
1989-03-09,,9.22,9.25,9.057,,
1989-03-10,,9.22,9.25,9.133,,
1989-03-13,,9.22,9.25,9.173,,
1989-03-14,,9.22,9.25,9.11,,
1989-03-15,,9.22,9.25,8.984,,
1989-03-16,,9.22,9.25,8.982,,
1989-03-17,,9.29,9.29,9.134,,
1989-03-20,,9.35,9.37,9.128,,
1989-03-21,,9.35,9.37,9.103,,
1989-03-22,,9.35,9.37,9.027,,
1989-03-23,,9.2,9.22,9.034,,
1989-03-24,,9.13,9.17,9.033,,
1989-03-27,,9.13,9.17,9.033,,
1989-03-28,,9.13,9.17,8.993,,
1989-03-29,,9.13,9.17,9.031,,
1989-03-30,,9.09,9.13,9.012,,
1989-03-31,,9.09,9.13,8.99,,
1989-04-03,,9.0,9.15,8.945,,
1989-04-04,,9.0,9.15,8.942,,
1989-04-05,,9.0,9.15,8.934,,
1989-04-06,,8.96,9.0,8.94,,
1989-04-07,,9.21,9.24,8.948,,
1989-04-10,,9.21,9.24,8.976,,
1989-04-11,,9.21,9.24,8.949,,
1989-04-12,,9.21,9.24,8.949,,
1989-04-13,,9.21,9.24,8.957,,
1989-04-14,,8.98,9.02,8.853,,
1989-04-17,,8.89,8.94,8.835,,
1989-04-18,,8.89,8.94,8.725,,
1989-04-19,,8.79,8.83,8.69,,
1989-04-20,,8.71,8.78,8.652,,
1989-04-21,,8.93,8.98,8.821,,
1989-04-24,,8.93,8.98,8.779,,
1989-04-25,,8.96,8.97,8.782,,
1989-04-26,,8.96,8.97,8.816,,
1989-04-27,,8.96,8.97,8.877,,
1989-04-28,,8.83,8.85,8.765,,
1989-05-01,,8.83,8.85,8.765,,
1989-05-02,,8.83,8.85,8.808,,
1989-05-03,,8.83,8.85,8.784,,
1989-05-04,,8.83,8.85,8.784,,
1989-05-05,,8.81,8.63,8.743,,
1989-05-08,,8.81,8.63,8.743,,
1989-05-09,,8.81,8.63,8.836,,
1989-05-10,,8.81,8.63,8.857,,
1989-05-11,,8.81,8.63,8.888,,
1989-05-12,,8.89,8.91,8.816,,
1989-05-15,,8.89,8.91,8.816,,
1989-05-16,,8.93,8.94,8.83,,
1989-05-17,,8.93,8.94,8.879,,
1989-05-18,,9.05,9.01,8.865,,
1989-05-19,,8.93,8.94,8.807,,
1989-05-22,,8.93,8.94,8.826,,
1989-05-23,,8.93,8.94,8.768,,
1989-05-24,,8.93,8.94,8.778,,
1989-05-25,,8.93,8.94,8.798,,
1989-05-26,,9.06,8.98,8.818,,
1989-05-29,,9.08,9.01,8.859,,
1989-05-30,,9.08,9.01,8.871,,
1989-05-31,,9.08,9.01,8.867,,
1989-06-01,,9.01,8.97,8.835,,
1989-06-02,,8.91,8.87,8.773,,
1989-06-05,,8.84,8.81,8.716,,
1989-06-06,,8.9,8.85,8.738,,
1989-06-07,,8.9,8.85,8.694,,
1989-06-08,,8.93,8.86,8.724,,
1989-06-09,,8.95,8.88,8.702,,
1989-06-12,,8.93,8.86,8.67,,
1989-06-13,,8.91,8.83,8.677,,
1989-06-14,,8.86,8.78,8.606,,
1989-06-15,,8.89,8.82,8.596,,
1989-06-16,,8.91,8.85,8.624,,
1989-06-19,,8.93,8.88,8.636,,
1989-06-20,,8.91,8.88,8.629,,
1989-06-21,,8.9,8.88,8.637,,
1989-06-22,,8.9,8.88,8.636,,
1989-06-23,,8.93,8.88,8.652,,
1989-06-26,,8.89,8.84,8.611,,
1989-06-27,,8.89,8.85,8.602,,
1989-06-28,,8.93,8.87,8.644,,
1989-06-29,,8.96,8.97,8.684,,
1989-06-30,,9.02,8.99,8.734,,
1989-07-03,,9.04,8.96,8.713,,
1989-07-04,,9.02,8.96,8.703,,
1989-07-05,,8.98,8.95,8.703,,
1989-07-06,,8.94,8.94,8.686,,
1989-07-07,,8.89,8.88,8.655,,
1989-07-10,,8.9,8.84,8.577,,
1989-07-11,,8.87,8.79,8.574,,
1989-07-12,,8.87,8.83,8.558,,
1989-07-13,,8.87,8.79,8.546,,
1989-07-14,,8.87,8.79,8.546,,
1989-07-17,,8.89,8.85,8.553,,
1989-07-18,,8.91,8.85,8.566,,
1989-07-19,,8.88,8.83,8.532,,
1989-07-20,,8.78,8.75,8.5,,
1989-07-21,,8.78,8.75,8.521,,
1989-07-24,,8.79,8.75,8.525,,
1989-07-25,,8.81,8.76,8.503,,
1989-07-26,,8.76,8.69,8.447,,
1989-07-27,,8.69,8.62,8.419,,
1989-07-28,,8.61,8.56,8.414,,
1989-07-31,,8.49,8.49,8.335,,
1989-08-01,,8.48,8.46,8.299,,
1989-08-02,,8.52,8.48,8.282,,
1989-08-03,,8.56,8.48,8.294,,
1989-08-04,,8.61,8.52,8.324,,
1989-08-07,,8.61,8.62,8.348,,
1989-08-08,,8.53,8.54,8.31,,
1989-08-09,,8.51,8.51,8.313,,
1989-08-10,,8.54,8.52,8.284,,
1989-08-11,,8.47,8.43,8.25,,
1989-08-14,,8.47,8.43,8.243,,
1989-08-15,,8.47,8.43,8.243,,
1989-08-16,,8.59,8.52,8.318,,
1989-08-17,,8.55,8.48,8.305,,
1989-08-18,,8.66,8.67,8.424,,
1989-08-21,,8.66,8.64,8.389,,
1989-08-22,,8.74,8.68,8.476,,
1989-08-23,,8.76,8.69,8.462,,
1989-08-24,,8.7,8.65,8.409,,
1989-08-25,,8.66,8.59,8.382,,
1989-08-28,,8.67,8.62,8.403,,
1989-08-29,,8.75,8.68,8.445,,
1989-08-30,,8.69,8.63,8.398,,
1989-08-31,,8.68,8.62,8.384,,
1989-09-01,,8.72,8.67,8.402,,
1989-09-04,,8.77,8.67,8.387,,
1989-09-05,,8.79,8.69,8.411,,
1989-09-06,,8.81,8.7,8.434,,
1989-09-07,,8.76,8.69,8.416,,
1989-09-08,,8.76,8.69,8.419,,
1989-09-11,,8.8,8.72,8.427,,
1989-09-12,,8.84,8.72,8.458,,
1989-09-13,,8.86,8.76,8.546,,
1989-09-14,,8.98,8.85,8.589,,
1989-09-15,,8.98,8.89,8.54,,
1989-09-18,,8.96,8.89,8.606,,
1989-09-19,,8.97,8.88,8.548,,
1989-09-20,,8.96,8.87,8.532,,
1989-09-21,,8.99,8.88,8.576,,
1989-09-22,,8.96,8.86,8.597,,
1989-09-25,,9.03,8.99,8.653,,
1989-09-26,,9.11,9.0,8.686,,
1989-09-27,,9.14,9.02,8.695,,
1989-09-28,,9.15,9.03,8.721,,
1989-09-29,,9.25,9.1,8.827,,
1989-10-02,,9.31,9.17,8.87,,
1989-10-03,,9.28,9.11,8.801,,
1989-10-04,,9.33,9.15,8.837,,
1989-10-05,,9.4,9.23,8.865,,
1989-10-06,,9.3,9.13,8.738,,
1989-10-09,,9.33,9.12,8.693,,
1989-10-10,,9.46,9.18,8.714,,
1989-10-11,,9.57,9.28,8.829,,
1989-10-12,,9.54,9.28,8.876,,
1989-10-13,,9.62,9.34,8.9,,
1989-10-16,,9.3,9.06,8.791,,
1989-10-17,,9.46,9.17,8.804,,
1989-10-18,,9.45,9.17,8.805,,
1989-10-19,,9.47,9.21,8.794,,
1989-10-20,,9.46,9.19,8.766,,
1989-10-23,,9.54,9.26,8.794,,
1989-10-24,,9.52,9.23,8.756,,
1989-10-25,,9.51,9.23,8.765,,
1989-10-26,,9.54,9.23,8.792,,
1989-10-27,,9.6,9.3,8.851,,
1989-10-30,,9.69,9.4,8.933,,
1989-10-31,,9.73,9.4,8.933,,
1989-11-01,,9.73,9.4,8.933,,
1989-11-02,,9.78,9.47,9.01,,
1989-11-03,,9.86,9.53,9.053,,
1989-11-06,,10.08,9.73,9.144,,
1989-11-07,,10.08,9.7,9.094,,
1989-11-08,,9.79,9.51,8.964,,
1989-11-09,,9.71,9.4,8.883,,
1989-11-10,,9.81,9.47,8.984,,
1989-11-13,,9.9,9.57,9.062,,
1989-11-14,,9.77,9.5,8.957,,
1989-11-15,,9.79,9.49,8.959,,
1989-11-16,,9.92,9.59,8.988,,
1989-11-17,,9.99,9.66,9.024,,
1989-11-20,,10.01,9.7,9.054,,
1989-11-21,,9.99,9.69,9.143,,
1989-11-22,,9.95,9.65,9.116,,
1989-11-23,,9.87,9.56,9.069,,
1989-11-24,,9.89,9.55,9.018,,
1989-11-27,,10.04,9.67,9.139,,
1989-11-28,,9.98,9.67,9.165,,
1989-11-29,,10.02,9.69,9.165,,
1989-11-30,,9.86,9.62,9.178,,
1989-12-01,,9.86,9.59,9.063,,
1989-12-04,,9.86,9.57,9.029,,
1989-12-05,,9.8,9.54,9.003,,
1989-12-06,,9.78,9.48,8.994,,
1989-12-07,,9.82,9.56,9.058,,
1989-12-08,,9.82,9.53,9.047,,
1989-12-11,,9.82,9.54,9.041,,
1989-12-12,,9.9,9.57,9.057,,
1989-12-13,,9.92,9.58,9.105,,
1989-12-14,,9.87,9.54,9.104,,
1989-12-15,,9.86,9.51,8.993,,
1989-12-18,,10.17,9.76,9.128,,
1989-12-19,,10.16,9.78,9.119,,
1989-12-20,,10.16,9.77,9.13,,
1989-12-21,,10.11,9.74,9.126,,
1989-12-22,,10.15,9.77,9.118,,
1989-12-25,,10.15,9.77,9.118,,
1989-12-26,,10.27,9.89,9.215,,
1989-12-27,,10.45,10.03,9.289,,
1989-12-28,,10.34,9.98,9.38,,
1989-12-29,,10.34,10.0,9.348,,
1990-01-01,,10.34,10.0,9.348,,
1990-01-02,,10.67,10.21,9.486,,
1990-01-03,,10.67,10.25,9.539,,
1990-01-04,,10.58,10.22,9.524,,
1990-01-05,,10.6,10.25,9.568,,
1990-01-08,,10.63,10.29,9.609,,
1990-01-09,,10.56,10.24,9.555,,
1990-01-10,,10.45,10.23,9.491,,
1990-01-11,,10.36,10.14,9.441,,
1990-01-12,,10.42,10.12,9.463,,
1990-01-15,,10.41,10.18,9.483,,
1990-01-16,,10.41,10.18,9.501,,
1990-01-17,,10.45,10.18,9.511,,
1990-01-18,,10.48,10.25,9.541,,
1990-01-19,,10.52,10.28,9.575,,
1990-01-22,,10.6,10.32,9.585,,
1990-01-23,,10.63,10.33,9.58,,
1990-01-24,,10.61,10.38,9.62,,
1990-01-25,,10.54,10.32,9.554,,
1990-01-26,,10.55,10.35,9.608,,
1990-01-29,,10.56,10.36,9.601,,
1990-01-30,,10.51,10.33,9.55,,
1990-01-31,,10.53,10.36,9.666,,
1990-02-01,,10.57,10.36,9.627,,
1990-02-02,,10.54,10.35,9.627,,
1990-02-05,,10.5,10.36,9.623,,
1990-02-06,,10.65,10.46,9.622,,
1990-02-07,,10.74,10.61,9.75,,
1990-02-08,,10.75,10.64,9.907,,
1990-02-09,,10.77,10.64,9.938,,
1990-02-12,,10.8,10.69,9.902,,
1990-02-13,,10.72,10.49,9.923,,
1990-02-14,,10.72,10.5,9.923,,
1990-02-15,,10.85,10.69,10.087,,
1990-02-16,,10.91,10.75,10.177,,
1990-02-19,,11.1,11.02,10.457,,
1990-02-20,,11.04,10.95,10.336,,
1990-02-21,,10.9,10.73,10.236,,
1990-02-22,,10.72,10.62,10.096,,
1990-02-23,,10.71,10.63,10.096,,
1990-02-26,,10.67,10.57,10.062,,
1990-02-27,,10.66,10.52,10.01,,
1990-02-28,,10.69,10.54,10.01,,
1990-03-01,,10.78,10.68,10.25,,
1990-03-02,,10.62,10.72,10.311,,
1990-03-05,,10.61,10.66,10.301,,
1990-03-06,,10.65,10.67,10.254,,
1990-03-07,,10.62,10.68,10.242,,
1990-03-08,,10.56,10.6,10.144,,
1990-03-09,,10.59,10.62,10.159,,
1990-03-12,,10.7,10.69,10.151,,
1990-03-13,,10.73,10.72,10.153,,
1990-03-14,,10.68,10.65,10.153,,
1990-03-15,,10.63,10.61,9.942,,
1990-03-16,,10.58,10.55,9.942,,
1990-03-19,,10.64,10.6,9.987,,
1990-03-20,,10.54,10.55,9.917,,
1990-03-21,,10.51,10.48,9.774,,
1990-03-22,,10.6,10.42,9.782,,
1990-03-23,,10.37,10.4,9.699,,
1990-03-26,,10.37,10.36,9.677,,
1990-03-27,,10.4,10.42,9.755,,
1990-03-28,,10.48,10.33,9.748,,
1990-03-29,,10.2,10.23,9.676,,
1990-03-30,,10.08,10.14,9.549,,
1990-04-02,,10.06,10.07,9.494,,
1990-04-03,,10.08,10.08,9.549,,
1990-04-04,,10.03,10.05,9.549,,
1990-04-05,,10.07,9.96,9.516,,
1990-04-06,,9.96,9.99,9.515,,
1990-04-09,,9.98,10.05,9.519,,
1990-04-10,,9.96,10.05,9.611,,
1990-04-11,,9.97,10.04,9.614,,
1990-04-12,,9.95,10.05,9.563,,
1990-04-13,,9.95,10.05,9.563,,
1990-04-16,,9.95,10.05,9.563,,
1990-04-17,,10.06,10.11,9.618,,
1990-04-18,,10.04,10.09,9.588,,
1990-04-19,,10.11,10.16,9.672,,
1990-04-20,,10.11,10.16,9.653,,
1990-04-23,,10.02,10.14,9.727,,
1990-04-24,,9.9,10.01,9.671,,
1990-04-25,,9.87,9.95,9.593,,
1990-04-26,,9.83,9.93,9.604,,
1990-04-27,,9.85,9.98,9.617,,
1990-04-30,,9.9,10.0,9.651,,
1990-05-01,,9.9,10.0,9.651,,
1990-05-02,,9.92,10.02,9.657,,
1990-05-03,,9.86,9.95,9.667,,
1990-05-04,,9.72,9.81,9.671,,
1990-05-07,,9.67,9.78,9.434,,
1990-05-08,,9.67,9.78,9.434,,
1990-05-09,,9.8,9.81,9.444,,
1990-05-10,,9.83,9.84,9.413,,
1990-05-11,,9.89,9.89,9.451,,
1990-05-14,,9.93,9.92,9.481,,
1990-05-15,,9.93,9.94,9.48,,
1990-05-16,,9.95,9.97,9.522,,
1990-05-17,,9.93,9.96,9.56,,
1990-05-18,,9.93,9.95,9.544,,
1990-05-21,,9.95,9.98,9.606,,
1990-05-22,,9.93,9.94,9.566,,
1990-05-23,,9.92,9.94,9.573,,
1990-05-24,,9.92,9.94,9.573,,
1990-05-25,,9.95,9.94,9.588,,
1990-05-28,,9.94,9.94,9.611,,
1990-05-29,,9.96,9.95,9.602,,
1990-05-30,,9.94,9.93,9.58,,
1990-05-31,,10.02,9.99,9.663,,
1990-06-01,,10.1,10.03,9.687,,
1990-06-04,,10.1,10.03,9.687,,
1990-06-05,,10.11,10.05,9.709,,
1990-06-06,,10.15,10.08,9.752,,
1990-06-07,,10.12,10.06,9.787,,
1990-06-08,,10.12,10.09,,,
1990-06-11,,10.14,10.14,,,
1990-06-12,,10.13,10.14,,,
1990-06-13,,10.08,10.09,,,
1990-06-14,,10.03,10.05,,,
1990-06-15,,10.05,10.05,,,
1990-06-18,,10.08,10.08,,,
1990-06-19,,10.11,10.13,,,
1990-06-20,,10.12,10.11,,,
1990-06-21,,10.09,10.1,,,
1990-06-22,,10.05,10.07,,,
1990-06-25,,10.01,10.02,,,
1990-06-26,,9.98,9.99,,,
1990-06-27,,10.0,10.0,,,
1990-06-28,,9.97,10.0,,,
1990-06-29,,9.97,9.96,,,
1990-07-02,,9.94,9.97,,,
1990-07-03,,9.9,9.95,,,
1990-07-04,,9.92,9.93,,,
1990-07-05,,9.92,9.94,,,
1990-07-06,,9.97,9.99,,,
1990-07-09,,10.01,10.01,,,
1990-07-10,,10.02,10.04,,,
1990-07-11,,10.04,10.05,,,
1990-07-12,,10.05,10.05,,,
1990-07-13,,9.93,9.96,,,
1990-07-16,,9.92,9.93,,,
1990-07-17,,9.88,9.92,,,
1990-07-18,,9.82,9.87,,,
1990-07-19,,9.8,9.87,,,
1990-07-20,,9.8,9.85,,,
1990-07-23,,9.82,9.87,,,
1990-07-24,,9.79,9.86,,,
1990-07-25,,9.79,9.82,,,
1990-07-26,,9.76,9.79,,,
1990-07-27,,9.67,9.74,,,
1990-07-30,,9.7,9.73,,,
1990-07-31,,9.68,9.71,,,
1990-08-01,,9.7,9.7,,,
1990-08-02,,9.82,9.82,,,
1990-08-03,,9.86,9.86,,,
1990-08-06,,9.98,10.04,,,
1990-08-07,,10.0,10.11,,,
1990-08-08,,10.14,10.25,,,
1990-08-09,,10.049,10.17,,,
1990-08-10,,10.048,10.13,,,
1990-08-13,,10.063,10.19,,,
1990-08-14,,10.017,10.14,,,
1990-08-15,,10.017,10.14,,,
1990-08-16,,10.07,10.19,,,
1990-08-17,,10.2,10.26,,,
1990-08-20,,10.4,10.42,,,
1990-08-21,,10.489,10.47,,,
1990-08-22,,10.45,10.43,,,
1990-08-23,,10.493,10.51,,,
1990-08-24,,10.431,10.47,,,
1990-08-27,,10.335,10.33,,,
1990-08-28,,10.35,10.4,,,
1990-08-29,,10.302,10.35,,,
1990-08-30,,10.267,10.32,,,
1990-08-31,,10.313,10.35,,,
1990-09-03,,10.415,10.4,,,
1990-09-04,,10.41,10.45,,,
1990-09-05,,10.358,10.4,,,
1990-09-06,,10.357,10.39,,,
1990-09-07,,10.364,10.39,,,
1990-09-10,,10.187,10.2,,,
1990-09-11,,10.184,10.22,,,
1990-09-12,,10.186,10.24,,,
1990-09-13,,10.169,10.23,,,
1990-09-14,,10.262,10.3,,,
1990-09-17,,10.309,10.38,,,
1990-09-18,,10.323,10.37,,,
1990-09-19,,10.316,10.35,,,
1990-09-20,,10.329,10.39,,,
1990-09-21,,10.309,10.43,,,
1990-09-24,,10.435,10.55,,,
1990-09-25,,10.414,10.5,,,
1990-09-26,,10.383,10.45,,,
1990-09-27,,10.374,10.46,,,
1990-09-28,,10.319,10.42,,,
1990-10-01,,10.274,10.39,,,
